family,tf,pair,params,horizon_bars,N,MEAN,MEDIAN,WIN,STD,MEAN_LOW,MEAN_NORMAL,MEAN_STRESS,MEAN_EX99,MEAN_LONG,MEAN_SHORT,N_LONG,N_SHORT,YEARS_POS_NORMAL,N_YEARS
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 1.5}",4,4158,0.7827080327080526,1.40000000000029,0.5266955266955267,33.32747988873923,-0.21729196729194744,-1.2172919672919473,-2.7172919672919473,-0.5777453838678145,0.11759259259258725,1.4307692307692754,2052,2106,2,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 1.5}",12,4158,1.4177248677248646,1.7000000000000348,0.5146705146705147,53.259629203377145,0.4177248677248646,-0.5822751322751354,-2.0822751322751354,-0.5028182701652122,0.647124756335278,2.1685660018993334,2052,2106,1,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 1.5}",24,4157,2.980635073370232,1.6000000000016001,0.510704835217705,73.83451707842924,1.980635073370232,0.980635073370232,-0.519364926629768,0.45382746051034273,1.0097025841053204,4.900094966761653,2051,2106,7,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 1.5}",48,4156,4.468431183830612,2.7999999999994696,0.5141963426371511,104.22634022718609,3.468431183830612,2.468431183830612,0.9684311838306119,1.1544725328147833,0.7565577766942846,8.085083135391947,2051,2105,5,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 2.0}",4,2922,0.3891170431211374,1.2999999999996348,0.5232717316906229,33.61357980010071,-0.6108829568788626,-1.6108829568788625,-3.1108829568788625,-1.040491009681894,-1.239083557951495,2.069401947148805,1484,1438,1,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 2.0}",12,2922,1.0561943874059003,0.900000000000345,0.5109514031485284,52.37550254643196,0.056194387405900326,-0.9438056125940997,-2.4438056125940997,-0.9173928077454901,-1.9871967654986264,4.196940194714884,1484,1438,4,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 2.0}",24,2922,2.343189596167013,2.4000000000001798,0.5157426420260096,72.54346900585382,1.3431895961670128,0.34318959616701283,-1.1568104038329872,-0.0905601659751003,-3.0514150943396112,7.910361613351874,1484,1438,6,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 2.0}",48,2921,1.2035946593632267,0.5000000000010552,0.5035946593632318,103.58912067396606,0.20359465936322674,-0.7964053406367733,-2.296405340636773,-2.019889311656871,-5.589622641509448,8.218997912317331,1484,1437,4,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 2.5}",4,1976,0.24888663967613475,1.3499999999988521,0.5258097165991903,34.15276757360986,-0.7511133603238652,-1.7511133603238653,-3.251113360323865,-1.1339979550102037,-0.27222757955635657,0.8243876464323583,1037,939,2,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 2.5}",12,1976,0.8375506072874889,0.8500000000000174,0.5121457489878543,52.09475297927922,-0.16244939271251113,-1.162449392712511,-2.662449392712511,-1.0756770567194274,-0.36190935390542184,2.1621938232161875,1037,939,4,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 2.5}",24,1976,0.516599190283443,3.00000000000189,0.5242914979757085,73.51950818538602,-0.48340080971655697,-1.483400809716557,-2.983400809716557,-1.8818507157463789,-4.639151398264153,6.210436634717795,1037,939,5,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 20, ""z"": 2.5}",48,1976,-2.005617408906859,-3.4000000000000696,0.4853238866396761,103.12989991770733,-3.005617408906859,-4.0056174089068595,-5.5056174089068595,-5.372648261758668,-7.909257473481141,4.51416400425984,1037,939,4,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 1.5}",4,3242,-0.15428747686614294,0.700000000000145,0.5141887723627391,31.539905546813312,-1.1542874768661429,-2.154287476866143,-3.654287476866143,-1.3493923340604665,-0.4898578811369427,0.15236127508851957,1548,1694,2,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 1.5}",12,3242,0.42504626773594806,0.700000000000145,0.5070943861813695,53.42007379773166,-0.5749537322640519,-1.5749537322640519,-3.074953732264052,-1.6507323153630586,0.9274547803617376,-0.03406139315231811,1548,1694,5,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 1.5}",24,3242,1.3549660703269557,-1.0999999999983245,0.4922887106724244,73.56877587694085,0.3549660703269557,-0.6450339296730443,-2.145033929673044,-1.1697725148021219,-0.1348191214470139,2.716351829988174,1548,1694,4,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 1.5}",48,3241,3.0110151187904903,3.8000000000004697,0.5208269052761494,103.23689875442881,2.0110151187904903,1.0110151187904903,-0.48898488120950967,-0.3061097256857946,1.151550387596908,4.711222681630222,1548,1693,5,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 2.0}",4,3002,0.6497668221185735,1.7000000000000348,0.5309793471019321,32.21219716810379,-0.3502331778814265,-1.3502331778814265,-2.8502331778814263,-0.6209693705823113,0.7496580027359349,0.5549350649350785,1462,1540,3,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 2.0}",12,3002,2.429313790806101,2.749999999999142,0.5313124583610926,54.22709716958541,1.429313790806101,0.4293137908061011,-1.070686209193899,0.22443621676200795,2.5746922024623107,2.291298701298714,1462,1540,6,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 2.0}",24,3002,3.126582278481009,1.4500000000006175,0.5103264490339774,74.3742541230002,2.126582278481009,1.126582278481009,-0.3734177215189911,0.34463143722651873,0.8425444596442789,5.2949350649351,1462,1540,6,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 2.0}",48,3001,4.847850716427865,3.9999999999995595,0.5164945018327224,103.57459702815989,3.847850716427865,2.847850716427865,1.3478507164278648,1.5461124200605936,2.7409712722298005,6.84931773879146,1462,1539,5,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 2.5}",4,2616,1.3894495412844223,2.149999999999652,0.5378440366972477,32.77200157906179,0.38944954128442233,-0.6105504587155777,-2.1105504587155774,-0.04312741312739662,1.4892802450229683,1.2899236641221772,1306,1310,3,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 2.5}",12,2616,2.252981651376152,2.60000000000149,0.5301987767584098,53.96052773322226,1.2529816513761518,0.2529816513761518,-1.2470183486238482,0.058323677095409254,2.0560490045941626,2.4493129770992654,1306,1310,6,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 2.5}",24,2616,2.125344036697266,2.5999999999992696,0.5160550458715596,73.1102194447677,1.1253440366972658,0.1253440366972658,-1.3746559633027342,-0.5699497875627453,1.3046707503828725,2.9435114503816906,1306,1310,4,9
F6_mean_reversion,H1,EURUSD,"{""sma_len"": 50, ""z"": 2.5}",48,2613,2.1526215078454043,0.5000000000010552,0.5036356678147723,101.95589848202346,1.1526215078454043,0.1526215078454043,-1.3473784921545957,-1.2392111368909353,0.14946401225115538,4.154246365723054,1306,1307,4,9
F7_trend_strength,H1,EURUSD,"{""fast"": 20, ""slow"": 100, ""band"": 1.0}",4,2305,-0.06138828633406745,-0.20000000000131024,0.4924078091106291,32.825843606653756,-1.0613882863340673,-2.0613882863340676,-3.5613882863340676,-1.2945199473915094,1.049915397631108,-1.2310774710596573,1182,1123,1,9
F7_trend_strength,H1,EURUSD,"{""fast"": 20, ""slow"": 100, ""band"": 1.0}",12,2304,-1.4862847222222204,-0.700000000000145,0.4904513888888889,53.94809484400695,-2.48628472222222,-3.48628472222222,-4.98628472222222,-3.3044736842105245,0.7822184589330557,-3.871950133570735,1181,1123,1,9
F7_trend_strength,H1,EURUSD,"{""fast"": 20, ""slow"": 100, ""band"": 1.0}",24,2303,-1.149326964828488,0.10000000000065512,0.5006513243595311,74.45615248666586,-2.149326964828488,-3.149326964828488,-4.649326964828488,-3.5489688459850863,0.7147457627118536,-3.1080142475511967,1180,1123,1,9
F7_trend_strength,H1,EURUSD,"{""fast"": 20, ""slow"": 100, ""band"": 1.0}",48,2303,-3.163352149370386,-1.80000000000069,0.4915327833260964,107.99053838216626,-4.163352149370386,-5.163352149370386,-6.663352149370386,-6.5569109258446705,-0.5534745762711902,-5.905699020480849,1180,1123,3,9
F7_trend_strength,H1,EURUSD,"{""fast"": 20, ""slow"": 100, ""band"": 1.5}",4,2438,-0.9445857260049152,-0.7999999999985796,0.47867104183757175,33.028201000945806,-1.9445857260049153,-2.9445857260049153,-4.444585726004915,-2.1578947368421013,-0.7567891373802084,-1.142833052276528,1252,1186,0,9
F7_trend_strength,H1,EURUSD,"{""fast"": 20, ""slow"": 100, ""band"": 1.5}",12,2437,-1.2556011489536196,-0.6999999999979245,0.49487074271645465,54.36693331834929,-2.2556011489536196,-3.2556011489536196,-4.75560114895362,-3.158250414593686,-0.9774580335731728,-1.5489881956154568,1251,1186,2,9
F7_trend_strength,H1,EURUSD,"{""fast"": 20, ""slow"": 100, ""band"": 1.5}",24,2435,-1.9406570841889046,-0.4999999999988347,0.4973305954825462,73.9262584648487,-2.9406570841889046,-3.9406570841889046,-5.440657084188905,-4.190829875518663,-2.351961569255414,-1.5075042158515757,1249,1186,2,9
F7_trend_strength,H1,EURUSD,"{""fast"": 20, ""slow"": 100, ""band"": 1.5}",48,2434,-1.82867707477403,1.100000000000545,0.5057518488085456,106.88688102052183,-2.82867707477403,-3.82867707477403,-5.3286770747740295,-5.167538397675381,-1.6890224358974386,-1.9756323777402904,1248,1186,2,9
F8_breakout_expansion,H1,EURUSD,"{""lookback"": 20, ""ratio"": 0.9}",4,3363,-0.9322033898305152,-1.9999999999997797,0.4608980077311924,34.882290985286204,-1.9322033898305153,-2.9322033898305153,-4.432203389830515,-2.3184439771703302,-0.7391358024691616,-1.1116465863453708,1620,1743,0,9
F8_breakout_expansion,H1,EURUSD,"{""lookback"": 20, ""ratio"": 0.9}",12,3363,-2.35536723163843,-2.4000000000001798,0.4704133214391912,53.02744900701889,-3.35536723163843,-4.35536723163843,-5.85536723163843,-4.248573145088629,-3.152592592592591,-1.6144004589787977,1620,1743,0,9
F8_breakout_expansion,H1,EURUSD,"{""lookback"": 20, ""ratio"": 0.9}",24,3363,-2.1972346119536166,-1.100000000000545,0.49063336306868865,73.95097911723646,-3.1972346119536166,-4.197234611953617,-5.697234611953617,-4.544607990387504,-4.507407407407413,-0.05008605851979591,1620,1743,2,9
F8_breakout_expansion,H1,EURUSD,"{""lookback"": 20, ""ratio"": 0.9}",48,3362,-0.9314991076740162,0.09999999999843467,0.5005948839976204,102.93236990493854,-1.9314991076740162,-2.931499107674016,-4.431499107674016,-4.165955528846167,-5.2782581840642555,3.1060240963855357,1619,1743,2,9
F8_breakout_expansion,H1,EURUSD,"{""lookback"": 40, ""ratio"": 0.9}",4,2440,-0.9774180327868901,-1.500000000000945,0.4651639344262295,35.25823185271652,-1.9774180327868902,-2.97741803278689,-4.47741803278689,-2.3753209109730915,-0.8433476394849859,-1.0999215686274537,1165,1275,1,9
F8_breakout_expansion,H1,EURUSD,"{""lookback"": 40, ""ratio"": 0.9}",12,2440,-2.4713524590164133,-2.5999999999992696,0.4704918032786885,53.6510438000523,-3.4713524590164133,-4.471352459016414,-5.971352459016414,-4.354782608695673,-4.035536480686692,-1.0421176470588656,1165,1275,1,9
F8_breakout_expansion,H1,EURUSD,"{""lookback"": 40, ""ratio"": 0.9}",24,2440,-3.6637704918033043,-3.1999999999998696,0.47622950819672133,73.24159127029273,-4.663770491803304,-5.663770491803304,-7.163770491803304,-6.0048447204969175,-7.16798283261803,-0.46188235294122204,1165,1275,1,9
F8_breakout_expansion,H1,EURUSD,"{""lookback"": 40, ""ratio"": 0.9}",48,2439,-1.5647806478064925,0.8999999999992347,0.5043050430504306,102.9029763659853,-2.5647806478064927,-3.5647806478064927,-5.064780647806493,-4.921665285832658,-7.29432989690723,3.66596078431371,1164,1275,2,9
F4_h4trend_h1entry,H1,EURUSD,"{""ema_h4"": 20}",4,6260,0.01571884984026425,-0.700000000000145,0.48194888178913736,31.194477957919606,-0.9842811501597357,-1.9842811501597357,-3.484281150159736,-1.1754235920606657,-0.24736501778206946,0.2726555099463197,3093,3167,0,9
F4_h4trend_h1entry,H1,EURUSD,"{""ema_h4"": 20}",12,6259,-0.3976354050167769,-1.100000000000545,0.48554082121744685,52.97571478954376,-1.397635405016777,-2.3976354050167767,-3.8976354050167767,-2.20785990961911,-0.8547865459249648,0.048689611619824706,3092,3167,1,9
F4_h4trend_h1entry,H1,EURUSD,"{""ema_h4"": 20}",24,6257,-0.48457727345373314,-1.100000000000545,0.4916093974748282,72.78104247765852,-1.4845772734537332,-2.4845772734537332,-3.9845772734537332,-2.8173555053277353,-1.3593203883494955,0.3688980107356917,3090,3167,2,9
