TRADE_ID,DATE,ACTUAL_FUTURES_CONTRACT,SIDE,PREMARKET_HIGH,PREMARKET_LOW,BREAKOUT_TIMESTAMP,RETEST_TIMESTAMP,ORDER_ACTIVATION_TIMESTAMP,MODELED_ENTRY,INITIAL_STOP,TRIM_LEVEL,TRIM_TRIGGERED,EMA8_MANAGEMENT_STATE,MODELED_FINAL_EXIT_TIMESTAMP,MODELED_FINAL_EXIT,MODELED_GROSS_POINTS,MODELED_NET_POINTS,MODELED_EXIT_REASON,WINDOW_START_UTC,WINDOW_END_UTC,ROLL_CROSS
P000-0151,2022-06-22,NQU2,LONG,11490.0,11320.5,2022-06-22 13:30:00+00:00,2022-06-22 13:35:00+00:00,2022-06-22 13:40:00+00:00,11520.75,11490.0,11526.25,True,ARMED,2022-06-22 15:00:00+00:00,11664.5,74.625,73.125,EMA8,2022-06-22 13:20:00+00:00,2022-06-22 15:10:00+00:00,False
P000-0152,2022-06-27,NQU2,SHORT,12262.0,12148.0,2022-06-27 13:30:00+00:00,2022-06-27 14:55:00+00:00,2022-06-27 15:00:00+00:00,12123.0,12148.0,12021.0,True,ARMED,2022-06-27 19:10:00+00:00,12054.5,85.25,83.75,EMA8,2022-06-27 13:20:00+00:00,2022-06-27 19:20:00+00:00,False
P000-0153,2022-06-30,NQU2,SHORT,11580.5,11461.25,2022-06-30 13:40:00+00:00,2022-06-30 13:45:00+00:00,2022-06-30 13:50:00+00:00,11423.5,11461.25,11423.5,True,ARMED,2022-06-30 14:30:00+00:00,11456.25,0.0,-1.5,BE_STOP,2022-06-30 13:30:00+00:00,2022-06-30 14:40:00+00:00,False
P000-0154,2022-07-05,NQU2,SHORT,11650.25,11432.0,2022-07-05 13:30:00+00:00,2022-07-05 13:35:00+00:00,2022-07-05 13:40:00+00:00,11394.5,11432.0,11389.25,False,NOT_ARMED,2022-07-05 13:45:00+00:00,11460.75,-66.25,-67.75,LEVEL_STOP,2022-07-05 13:20:00+00:00,2022-07-05 13:55:00+00:00,False
P000-0155,2022-07-08,NQU2,LONG,12124.75,11952.5,2022-07-08 14:30:00+00:00,2022-07-08 14:35:00+00:00,2022-07-08 14:40:00+00:00,12157.25,12124.75,12157.25,True,ARMED,2022-07-08 14:45:00+00:00,12136.5,-2.0,-3.5,BE_STOP,2022-07-08 14:20:00+00:00,2022-07-08 14:55:00+00:00,False
P000-0156,2022-07-14,NQU2,SHORT,11696.75,11601.0,2022-07-14 13:30:00+00:00,2022-07-14 13:35:00+00:00,2022-07-14 13:40:00+00:00,11550.0,11601.0,11550.0,True,ARMED,2022-07-14 13:45:00+00:00,11602.5,-4.25,-5.75,BE_STOP,2022-07-14 13:20:00+00:00,2022-07-14 13:55:00+00:00,False
P000-0157,2022-07-22,NQU2,LONG,12619.0,12535.5,2022-07-22 13:35:00+00:00,2022-07-22 13:40:00+00:00,2022-07-22 13:45:00+00:00,12649.0,12619.0,12649.0,True,ARMED,2022-07-22 13:50:00+00:00,12619.25,0.0,-1.5,BE_STOP,2022-07-22 13:25:00+00:00,2022-07-22 14:00:00+00:00,False
P000-0158,2022-07-26,NQU2,SHORT,12334.0,12251.0,2022-07-26 13:30:00+00:00,2022-07-26 13:40:00+00:00,2022-07-26 13:45:00+00:00,12218.75,12251.0,12216.5,True,ARMED,2022-07-26 13:50:00+00:00,12234.25,1.125,-0.375,BE_STOP,2022-07-26 13:20:00+00:00,2022-07-26 14:00:00+00:00,False
P000-0159,2022-08-01,NQU2,LONG,12988.0,12878.75,2022-08-01 13:50:00+00:00,2022-08-01 14:00:00+00:00,2022-08-01 14:05:00+00:00,13029.5,12988.0,13029.5,True,ARMED,2022-08-01 14:15:00+00:00,13006.0,0.0,-1.5,BE_STOP,2022-08-01 13:40:00+00:00,2022-08-01 14:25:00+00:00,False
P000-0160,2022-08-02,NQU2,LONG,12888.5,12814.75,2022-08-02 13:30:00+00:00,2022-08-02 13:35:00+00:00,2022-08-02 13:40:00+00:00,12925.5,12888.5,12925.5,True,ARMED,2022-08-02 13:45:00+00:00,12919.25,-11.125,-12.625,BE_STOP,2022-08-02 13:20:00+00:00,2022-08-02 13:55:00+00:00,False
P000-0161,2022-08-04,NQU2,SHORT,13356.0,13245.0,2022-08-04 14:25:00+00:00,2022-08-04 14:30:00+00:00,2022-08-04 14:35:00+00:00,13205.0,13245.0,13205.0,True,ARMED,2022-08-04 14:45:00+00:00,13233.5,0.0,-1.5,BE_STOP,2022-08-04 14:15:00+00:00,2022-08-04 14:55:00+00:00,False
P000-0162,2022-08-08,NQU2,LONG,13349.0,13247.0,2022-08-08 13:40:00+00:00,2022-08-08 14:25:00+00:00,2022-08-08 14:30:00+00:00,13383.0,13349.0,13419.25,False,NOT_ARMED,2022-08-08 14:45:00+00:00,13323.0,-60.0,-61.5,LEVEL_STOP,2022-08-08 13:30:00+00:00,2022-08-08 14:55:00+00:00,False
P000-0163,2022-08-15,NQU2,LONG,13551.5,13495.25,2022-08-15 13:30:00+00:00,2022-08-15 13:40:00+00:00,2022-08-15 13:45:00+00:00,13589.0,13551.5,13606.25,True,ARMED,2022-08-15 14:10:00+00:00,13567.0,8.625,7.125,BE_STOP,2022-08-15 13:20:00+00:00,2022-08-15 14:20:00+00:00,False
P000-0164,2022-08-16,NQU2,SHORT,13688.0,13628.75,2022-08-16 13:35:00+00:00,2022-08-16 13:40:00+00:00,2022-08-16 13:45:00+00:00,13609.25,13628.75,13608.0,True,ARMED,2022-08-16 13:55:00+00:00,13611.75,0.625,-0.875,BE_STOP,2022-08-16 13:25:00+00:00,2022-08-16 14:05:00+00:00,False
P000-0165,2022-08-30,NQU2,SHORT,12658.25,12552.5,2022-08-30 13:35:00+00:00,2022-08-30 13:40:00+00:00,2022-08-30 13:45:00+00:00,12500.0,12552.5,12500.0,True,ARMED,2022-08-30 13:50:00+00:00,12495.0,-6.875,-8.375,BE_STOP,2022-08-30 13:25:00+00:00,2022-08-30 14:00:00+00:00,False
P000-0166,2022-09-05,NQU2,LONG,12124.0,12054.0,2022-09-05 13:35:00+00:00,2022-09-05 14:00:00+00:00,2022-09-05 14:05:00+00:00,12133.0,12124.0,12144.5,True,ARMED,2022-09-05 14:45:00+00:00,12143.0,10.75,9.25,EMA8,2022-09-05 13:25:00+00:00,2022-09-05 14:55:00+00:00,False
P000-0167,2022-09-06,NQU2,SHORT,12236.0,12117.0,2022-09-06 13:30:00+00:00,2022-09-06 13:35:00+00:00,2022-09-06 13:40:00+00:00,12082.5,12117.0,12082.5,True,ARMED,2022-09-06 13:45:00+00:00,12066.25,-5.125,-6.625,BE_STOP,2022-09-06 13:20:00+00:00,2022-09-06 13:55:00+00:00,False
P000-0168,2022-09-07,NQU2,LONG,12077.75,11977.25,2022-09-07 13:30:00+00:00,2022-09-07 13:35:00+00:00,2022-09-07 13:40:00+00:00,12118.75,12077.75,12118.75,True,ARMED,2022-09-07 13:45:00+00:00,12115.5,-8.25,-9.75,BE_STOP,2022-09-07 13:20:00+00:00,2022-09-07 13:55:00+00:00,False
P000-0169,2022-09-15,NQZ2,SHORT,12252.75,12126.0,2022-09-15 14:25:00+00:00,2022-09-15 14:30:00+00:00,2022-09-15 14:35:00+00:00,12092.75,12126.0,12092.75,True,ARMED,2022-09-15 15:20:00+00:00,12049.75,21.5,20.0,EMA8,2022-09-15 14:15:00+00:00,2022-09-15 15:30:00+00:00,False
P000-0170,2022-09-16,NQZ2,SHORT,11918.25,11825.25,2022-09-16 13:40:00+00:00,2022-09-16 13:45:00+00:00,2022-09-16 13:50:00+00:00,11801.25,11825.25,11801.25,True,ARMED,2022-09-16 13:55:00+00:00,11794.25,-0.875,-2.375,BE_STOP,2022-09-16 13:30:00+00:00,2022-09-16 14:05:00+00:00,False
P000-0171,2022-09-19,NQZ2,LONG,11867.0,11792.25,2022-09-19 13:30:00+00:00,2022-09-19 13:35:00+00:00,2022-09-19 13:40:00+00:00,11882.75,11867.0,11891.0,True,ARMED,2022-09-19 14:05:00+00:00,11887.5,6.5,5.0,EMA8,2022-09-19 13:20:00+00:00,2022-09-19 14:15:00+00:00,False
P000-0172,2022-09-22,NQZ2,SHORT,11796.0,11631.75,2022-09-22 13:35:00+00:00,2022-09-22 13:40:00+00:00,2022-09-22 13:45:00+00:00,11584.0,11631.75,11584.0,True,ARMED,2022-09-22 13:55:00+00:00,11591.5,-0.375,-1.875,BE_STOP,2022-09-22 13:25:00+00:00,2022-09-22 14:05:00+00:00,False
P000-0173,2022-09-23,NQZ2,SHORT,11534.0,11379.5,2022-09-23 13:50:00+00:00,2022-09-23 13:55:00+00:00,2022-09-23 14:00:00+00:00,11350.25,11379.5,11350.25,True,ARMED,2022-09-23 14:05:00+00:00,11356.0,-3.25,-4.75,BE_STOP,2022-09-23 13:40:00+00:00,2022-09-23 14:15:00+00:00,False
P000-0174,2022-09-26,NQZ2,LONG,11409.25,11279.0,2022-09-26 13:30:00+00:00,2022-09-26 13:35:00+00:00,2022-09-26 13:40:00+00:00,11456.0,11409.25,11456.0,True,ARMED,2022-09-26 13:45:00+00:00,11455.0,-14.375,-15.875,BE_STOP,2022-09-26 13:20:00+00:00,2022-09-26 13:55:00+00:00,False
P000-0175,2022-09-27,NQZ2,LONG,11524.75,11414.5,2022-09-27 13:30:00+00:00,2022-09-27 13:35:00+00:00,2022-09-27 13:40:00+00:00,11553.5,11524.75,11553.5,True,ARMED,2022-09-27 13:45:00+00:00,11488.25,-6.5,-8.0,BE_STOP,2022-09-27 13:20:00+00:00,2022-09-27 13:55:00+00:00,False
P000-0176,2022-10-03,NQZ2,LONG,11135.5,10944.0,2022-10-03 14:00:00+00:00,2022-10-03 14:15:00+00:00,2022-10-03 14:20:00+00:00,11171.25,11135.5,11183.5,True,ARMED,2022-10-03 14:55:00+00:00,11198.25,19.625,18.125,EMA8,2022-10-03 13:50:00+00:00,2022-10-03 15:05:00+00:00,False
P000-0177,2022-10-04,NQZ2,LONG,11553.75,11466.75,2022-10-04 13:30:00+00:00,2022-10-04 13:35:00+00:00,2022-10-04 13:40:00+00:00,11574.0,11553.75,11574.0,True,ARMED,2022-10-04 13:45:00+00:00,11589.75,-6.875,-8.375,BE_STOP,2022-10-04 13:20:00+00:00,2022-10-04 13:55:00+00:00,False
P000-0178,2022-10-11,NQZ2,SHORT,10990.75,10858.5,2022-10-11 13:50:00+00:00,2022-10-11 13:55:00+00:00,2022-10-11 14:00:00+00:00,10821.0,10858.5,10821.0,True,ARMED,2022-10-11 14:10:00+00:00,10835.25,0.0,-1.5,BE_STOP,2022-10-11 13:40:00+00:00,2022-10-11 14:20:00+00:00,False
P000-0179,2022-10-14,NQZ2,SHORT,11253.5,10988.25,2022-10-14 14:05:00+00:00,2022-10-14 14:10:00+00:00,2022-10-14 14:15:00+00:00,10894.75,10988.25,10894.75,True,ARMED,2022-10-14 14:25:00+00:00,10920.25,0.0,-1.5,BE_STOP,2022-10-14 13:55:00+00:00,2022-10-14 14:35:00+00:00,False
P000-0180,2022-10-19,NQZ2,SHORT,11292.25,11104.75,2022-10-19 17:00:00+00:00,2022-10-19 17:25:00+00:00,2022-10-19 17:30:00+00:00,11085.5,11104.75,11049.0,False,NOT_ARMED,2022-10-19 18:00:00+00:00,11117.5,-32.0,-33.5,LEVEL_STOP,2022-10-19 16:50:00+00:00,2022-10-19 18:10:00+00:00,False
P000-0181,2022-10-25,NQZ2,LONG,11527.25,11440.0,2022-10-25 13:30:00+00:00,2022-10-25 13:40:00+00:00,2022-10-25 13:45:00+00:00,11566.0,11527.25,11572.0,True,ARMED,2022-10-25 14:35:00+00:00,11610.25,25.125,23.625,EMA8,2022-10-25 13:20:00+00:00,2022-10-25 14:45:00+00:00,False
P000-0182,2022-11-01,NQZ2,SHORT,11614.5,11522.5,2022-11-01 13:50:00+00:00,2022-11-01 13:55:00+00:00,2022-11-01 14:00:00+00:00,11504.25,11522.5,11478.25,True,ARMED,2022-11-01 15:10:00+00:00,11387.75,71.25,69.75,EMA8,2022-11-01 13:40:00+00:00,2022-11-01 15:20:00+00:00,False
P000-0183,2022-11-07,NQZ2,SHORT,10972.0,10899.25,2022-11-07 14:35:00+00:00,2022-11-07 14:40:00+00:00,2022-11-07 14:45:00+00:00,10876.25,10899.25,10813.0,False,NOT_ARMED,2022-11-07 15:00:00+00:00,10921.5,-45.25,-46.75,LEVEL_STOP,2022-11-07 14:25:00+00:00,2022-11-07 15:10:00+00:00,False
P000-0184,2022-11-08,NQZ2,LONG,11104.5,10993.0,2022-11-08 15:30:00+00:00,2022-11-08 15:35:00+00:00,2022-11-08 15:40:00+00:00,11126.75,11104.5,11126.75,True,ARMED,2022-11-08 15:45:00+00:00,11131.75,-3.5,-5.0,BE_STOP,2022-11-08 15:20:00+00:00,2022-11-08 15:55:00+00:00,False
P000-0185,2022-11-10,NQZ2,LONG,11362.75,10808.0,2022-11-10 14:45:00+00:00,2022-11-10 15:40:00+00:00,2022-11-10 15:45:00+00:00,11422.5,11362.75,11469.0,True,ARMED,2022-11-10 17:10:00+00:00,11466.5,45.25,43.75,EMA8,2022-11-10 14:35:00+00:00,2022-11-10 17:20:00+00:00,False
P000-0186,2022-11-16,NQZ2,SHORT,11952.75,11813.25,2022-11-16 14:40:00+00:00,2022-11-16 14:45:00+00:00,2022-11-16 14:50:00+00:00,11754.25,11813.25,11754.25,True,ARMED,2022-11-16 14:55:00+00:00,11782.5,-7.75,-9.25,BE_STOP,2022-11-16 14:30:00+00:00,2022-11-16 15:05:00+00:00,False
P000-0187,2022-11-18,NQZ2,SHORT,11843.0,11715.5,2022-11-18 15:00:00+00:00,2022-11-18 15:15:00+00:00,2022-11-18 15:20:00+00:00,11683.25,11715.5,11672.25,True,ARMED,2022-11-18 16:15:00+00:00,11711.5,5.5,4.0,BE_STOP,2022-11-18 14:50:00+00:00,2022-11-18 16:25:00+00:00,False
P000-0188,2022-12-01,NQZ2,SHORT,12132.75,11992.5,2022-12-01 15:15:00+00:00,2022-12-01 15:25:00+00:00,2022-12-01 15:30:00+00:00,11956.5,11992.5,11956.5,True,ARMED,2022-12-01 15:35:00+00:00,11986.75,-14.375,-15.875,BE_STOP,2022-12-01 15:05:00+00:00,2022-12-01 15:45:00+00:00,False
P000-0189,2022-12-08,NQZ2,SHORT,11598.0,11518.0,2022-12-08 14:30:00+00:00,2022-12-08 14:35:00+00:00,2022-12-08 14:40:00+00:00,11494.5,11518.0,11478.75,True,ARMED,2022-12-08 14:45:00+00:00,11521.25,-26.75,-28.25,LEVEL_STOP,2022-12-08 14:20:00+00:00,2022-12-08 14:55:00+00:00,False
P000-0190,2022-12-14,NQH3,LONG,11982.0,11919.5,2022-12-14 14:30:00+00:00,2022-12-14 14:35:00+00:00,2022-12-14 14:40:00+00:00,12003.25,11982.0,12009.5,True,ARMED,2022-12-14 15:35:00+00:00,12017.25,10.125,8.625,EMA8,2022-12-14 14:20:00+00:00,2022-12-14 15:45:00+00:00,False
P000-0191,2023-01-06,NQH3,LONG,10969.5,10751.0,2023-01-06 15:45:00+00:00,2023-01-06 15:50:00+00:00,2023-01-06 15:55:00+00:00,10985.75,10969.5,10985.75,True,ARMED,2023-01-06 16:10:00+00:00,10982.5,0.0,-1.5,BE_STOP,2023-01-06 15:35:00+00:00,2023-01-06 16:20:00+00:00,False
P000-0192,2023-01-09,NQH3,LONG,11205.25,11126.0,2023-01-09 14:30:00+00:00,2023-01-09 14:35:00+00:00,2023-01-09 14:40:00+00:00,11231.75,11205.25,11244.5,True,ARMED,2023-01-09 16:30:00+00:00,11359.5,70.25,68.75,EMA8,2023-01-09 14:20:00+00:00,2023-01-09 16:40:00+00:00,False
P000-0193,2023-01-11,NQH3,LONG,11333.75,11261.0,2023-01-11 14:35:00+00:00,2023-01-11 14:40:00+00:00,2023-01-11 14:45:00+00:00,11358.0,11333.75,11358.0,True,ARMED,2023-01-11 14:50:00+00:00,11334.0,-5.75,-7.25,BE_STOP,2023-01-11 14:25:00+00:00,2023-01-11 15:00:00+00:00,False
P000-0194,2023-01-13,NQH3,LONG,11534.5,11389.0,2023-01-13 18:30:00+00:00,2023-01-13 18:35:00+00:00,2023-01-13 18:40:00+00:00,11552.0,11534.5,11552.0,True,ARMED,2023-01-13 19:05:00+00:00,11550.0,0.0,-1.5,BE_STOP,2023-01-13 18:20:00+00:00,2023-01-13 19:15:00+00:00,False
P000-0195,2023-01-16,NQH3,LONG,11596.75,11510.25,2023-01-16 14:35:00+00:00,2023-01-16 14:50:00+00:00,2023-01-16 14:55:00+00:00,11603.25,11596.75,11619.5,False,NOT_ARMED,2023-01-16 15:05:00+00:00,11590.5,-12.75,-14.25,LEVEL_STOP,2023-01-16 14:25:00+00:00,2023-01-16 15:15:00+00:00,False
P000-0196,2023-01-17,NQH3,LONG,11604.25,11539.0,2023-01-17 14:50:00+00:00,2023-01-17 14:55:00+00:00,2023-01-17 15:00:00+00:00,11627.25,11604.25,11627.25,True,ARMED,2023-01-17 15:30:00+00:00,11641.0,6.875,5.375,EMA8,2023-01-17 14:40:00+00:00,2023-01-17 15:40:00+00:00,False
P000-0197,2023-01-20,NQH3,LONG,11448.5,11365.25,2023-01-20 14:50:00+00:00,2023-01-20 14:55:00+00:00,2023-01-20 15:00:00+00:00,11464.25,11448.5,11473.0,True,ARMED,2023-01-20 15:40:00+00:00,11468.5,6.5,5.0,EMA8,2023-01-20 14:40:00+00:00,2023-01-20 15:50:00+00:00,False
P000-0198,2023-01-25,NQH3,SHORT,11835.0,11701.0,2023-01-25 14:30:00+00:00,2023-01-25 14:35:00+00:00,2023-01-25 14:40:00+00:00,11673.75,11701.0,11658.25,True,ARMED,2023-01-25 15:25:00+00:00,11647.0,21.125,19.625,EMA8,2023-01-25 14:20:00+00:00,2023-01-25 15:35:00+00:00,False
P000-0199,2023-01-27,NQH3,LONG,12078.75,12019.5,2023-01-27 14:30:00+00:00,2023-01-27 14:35:00+00:00,2023-01-27 14:40:00+00:00,12100.75,12078.75,12100.75,True,ARMED,2023-01-27 14:45:00+00:00,12129.25,-3.375,-4.875,BE_STOP,2023-01-27 14:20:00+00:00,2023-01-27 14:55:00+00:00,False
P000-0200,2023-02-01,NQH3,SHORT,12168.75,12104.0,2023-02-01 15:50:00+00:00,2023-02-01 15:55:00+00:00,2023-02-01 16:00:00+00:00,12081.5,12104.0,12081.5,True,ARMED,2023-02-01 16:05:00+00:00,12100.75,-6.25,-7.75,BE_STOP,2023-02-01 15:40:00+00:00,2023-02-01 16:15:00+00:00,False
P000-0201,2023-02-02,NQH3,LONG,12682.0,12552.75,2023-02-02 14:30:00+00:00,2023-02-02 14:35:00+00:00,2023-02-02 14:40:00+00:00,12725.75,12682.0,12732.0,True,ARMED,2023-02-02 14:45:00+00:00,12728.25,-5.5,-7.0,BE_STOP,2023-02-02 14:20:00+00:00,2023-02-02 14:55:00+00:00,False
P000-0202,2023-02-03,NQH3,LONG,12761.0,12551.25,2023-02-03 15:15:00+00:00,2023-02-03 15:30:00+00:00,2023-02-03 15:35:00+00:00,12819.25,12761.0,12834.0,True,ARMED,2023-02-03 15:50:00+00:00,12815.0,7.375,5.875,BE_STOP,2023-02-03 15:05:00+00:00,2023-02-03 16:00:00+00:00,False
P000-0203,2023-02-08,NQH3,SHORT,12782.75,12699.5,2023-02-08 14:50:00+00:00,2023-02-08 14:55:00+00:00,2023-02-08 15:00:00+00:00,12662.5,12699.5,12662.5,True,ARMED,2023-02-08 15:10:00+00:00,12696.75,-9.875,-11.375,BE_STOP,2023-02-08 14:40:00+00:00,2023-02-08 15:20:00+00:00,False
P000-0204,2023-02-10,NQH3,SHORT,12429.25,12270.5,2023-02-10 17:00:00+00:00,2023-02-10 17:05:00+00:00,2023-02-10 17:10:00+00:00,12254.75,12270.5,12253.75,True,ARMED,2023-02-10 17:15:00+00:00,12248.0,-0.75,-2.25,BE_STOP,2023-02-10 16:50:00+00:00,2023-02-10 17:25:00+00:00,False
P000-0205,2023-02-16,NQH3,SHORT,12759.0,12514.0,2023-02-16 20:25:00+00:00,2023-02-16 20:30:00+00:00,2023-02-16 20:35:00+00:00,12486.75,12514.0,12486.75,True,ARMED,2023-02-16 20:45:00+00:00,12517.5,-8.75,-10.25,BE_STOP,2023-02-16 20:15:00+00:00,2023-02-16 20:55:00+00:00,False
P000-0206,2023-02-21,NQH3,SHORT,12318.0,12224.5,2023-02-21 15:00:00+00:00,2023-02-21 15:05:00+00:00,2023-02-21 15:10:00+00:00,12210.25,12224.5,12210.25,True,ARMED,2023-02-21 16:40:00+00:00,12169.25,20.5,19.0,EMA8,2023-02-21 14:50:00+00:00,2023-02-21 16:50:00+00:00,False
P000-0207,2023-03-09,NQH3,LONG,12276.25,12136.25,2023-03-09 14:35:00+00:00,2023-03-09 14:40:00+00:00,2023-03-09 14:45:00+00:00,12291.25,12276.25,12291.25,True,ARMED,2023-03-09 15:15:00+00:00,12296.25,2.5,1.0,EMA8,2023-03-09 14:25:00+00:00,2023-03-09 15:25:00+00:00,False
P000-0208,2023-03-14,NQH3,LONG,12084.25,11921.75,2023-03-14 13:35:00+00:00,2023-03-14 18:05:00+00:00,2023-03-14 18:10:00+00:00,12096.25,12084.25,12223.0,False,NOT_ARMED,2023-03-14 19:05:00+00:00,12070.75,-25.5,-27.0,LEVEL_STOP,2023-03-14 13:25:00+00:00,2023-03-14 19:15:00+00:00,False
P000-0209,2023-03-23,NQM3,LONG,12858.0,12791.5,2023-03-23 13:30:00+00:00,2023-03-23 13:35:00+00:00,2023-03-23 13:40:00+00:00,12874.0,12858.0,12888.25,True,ARMED,2023-03-23 13:45:00+00:00,12868.75,7.125,5.625,BE_STOP,2023-03-23 13:20:00+00:00,2023-03-23 13:55:00+00:00,False
P000-0210,2023-03-24,NQM3,SHORT,12909.5,12753.5,2023-03-24 15:10:00+00:00,2023-03-24 15:15:00+00:00,2023-03-24 15:20:00+00:00,12734.5,12753.5,12729.75,True,ARMED,2023-03-24 15:25:00+00:00,12750.5,0.25,-1.25,BE_STOP,2023-03-24 15:00:00+00:00,2023-03-24 15:35:00+00:00,False
P000-0211,2023-03-27,NQM3,SHORT,12957.5,12867.25,2023-03-27 14:55:00+00:00,2023-03-27 15:00:00+00:00,2023-03-27 15:05:00+00:00,12850.5,12867.25,12848.75,True,ARMED,2023-03-27 16:20:00+00:00,12809.75,21.25,19.75,EMA8,2023-03-27 14:45:00+00:00,2023-03-27 16:30:00+00:00,False
P000-0212,2023-04-11,NQM3,SHORT,13208.75,13125.5,2023-04-11 13:40:00+00:00,2023-04-11 18:00:00+00:00,2023-04-11 18:05:00+00:00,13112.25,13125.5,13053.5,False,NOT_ARMED,2023-04-11 18:25:00+00:00,13126.5,-14.25,-15.75,LEVEL_STOP,2023-04-11 13:30:00+00:00,2023-04-11 18:35:00+00:00,False
P000-0213,2023-04-18,NQM3,SHORT,13298.75,13192.5,2023-04-18 14:25:00+00:00,2023-04-18 14:45:00+00:00,2023-04-18 14:50:00+00:00,13173.0,13192.5,13156.75,True,ARMED,2023-04-18 16:00:00+00:00,13173.0,8.125,6.625,EMA8,2023-04-18 14:15:00+00:00,2023-04-18 16:10:00+00:00,False
P000-0214,2023-05-01,NQM3,SHORT,13338.0,13285.25,2023-05-01 15:15:00+00:00,2023-05-01 15:20:00+00:00,2023-05-01 15:25:00+00:00,13264.5,13285.25,13263.25,True,ARMED,2023-05-01 15:30:00+00:00,13271.25,-1.0,-2.5,BE_STOP,2023-05-01 15:05:00+00:00,2023-05-01 15:40:00+00:00,False
P000-0215,2023-05-04,NQM3,SHORT,13151.0,13061.25,2023-05-04 13:40:00+00:00,2023-05-04 13:55:00+00:00,2023-05-04 14:00:00+00:00,13040.0,13061.25,13027.0,True,ARMED,2023-05-04 14:20:00+00:00,13020.75,5.375,3.875,BE_STOP,2023-05-04 13:30:00+00:00,2023-05-04 14:30:00+00:00,False
P000-0216,2023-05-05,NQM3,LONG,13157.5,13085.0,2023-05-05 13:35:00+00:00,2023-05-05 13:40:00+00:00,2023-05-05 13:45:00+00:00,13170.0,13157.5,13170.0,True,ARMED,2023-05-05 15:15:00+00:00,13246.75,38.375,36.875,EMA8,2023-05-05 13:25:00+00:00,2023-05-05 15:25:00+00:00,False
P000-0217,2023-05-08,NQM3,SHORT,13324.75,13287.75,2023-05-08 13:40:00+00:00,2023-05-08 14:00:00+00:00,2023-05-08 14:05:00+00:00,13264.75,13287.75,13261.25,True,ARMED,2023-05-08 14:35:00+00:00,13270.25,1.75,0.25,BE_STOP,2023-05-08 13:30:00+00:00,2023-05-08 14:45:00+00:00,False
P000-0218,2023-05-09,NQM3,SHORT,13325.75,13269.0,2023-05-09 15:55:00+00:00,2023-05-09 16:00:00+00:00,2023-05-09 16:05:00+00:00,13258.5,13269.0,13258.5,True,ARMED,2023-05-09 16:10:00+00:00,13263.75,-2.625,-4.125,BE_STOP,2023-05-09 15:45:00+00:00,2023-05-09 16:20:00+00:00,False
P000-0219,2023-05-24,NQM3,SHORT,13731.25,13627.75,2023-05-24 14:00:00+00:00,2023-05-24 14:15:00+00:00,2023-05-24 14:20:00+00:00,13608.25,13627.75,13601.5,True,ARMED,2023-05-24 15:10:00+00:00,13589.25,12.875,11.375,EMA8,2023-05-24 13:50:00+00:00,2023-05-24 15:20:00+00:00,False
P000-0220,2023-06-06,NQM3,SHORT,14609.75,14560.25,2023-06-06 13:30:00+00:00,2023-06-06 13:45:00+00:00,2023-06-06 13:50:00+00:00,14529.0,14560.25,14504.5,False,NOT_ARMED,2023-06-06 14:15:00+00:00,14561.0,-32.0,-33.5,LEVEL_STOP,2023-06-06 13:20:00+00:00,2023-06-06 14:25:00+00:00,False
P000-0221,2023-06-09,NQM3,LONG,14564.75,14474.5,2023-06-09 13:30:00+00:00,2023-06-09 14:50:00+00:00,2023-06-09 14:55:00+00:00,14584.0,14564.75,14687.5,False,NOT_ARMED,2023-06-09 15:25:00+00:00,14551.5,-32.5,-34.0,LEVEL_STOP,2023-06-09 13:20:00+00:00,2023-06-09 15:35:00+00:00,False
P000-0222,2023-06-15,NQU3,LONG,15192.5,15066.0,2023-06-15 13:50:00+00:00,2023-06-15 13:55:00+00:00,2023-06-15 14:00:00+00:00,15216.25,15192.5,15222.75,True,ARMED,2023-06-15 14:35:00+00:00,15220.75,5.5,4.0,EMA8,2023-06-15 13:40:00+00:00,2023-06-15 14:45:00+00:00,False
P000-0223,2023-06-16,NQU3,SHORT,15474.5,15360.5,2023-06-16 13:40:00+00:00,2023-06-16 13:45:00+00:00,2023-06-16 13:50:00+00:00,15340.0,15360.5,15336.0,True,ARMED,2023-06-16 13:55:00+00:00,15359.0,2.0,0.5,BE_STOP,2023-06-16 13:30:00+00:00,2023-06-16 14:05:00+00:00,False
P000-0224,2023-06-26,NQU3,LONG,15068.5,14998.75,2023-06-26 13:35:00+00:00,2023-06-26 13:40:00+00:00,2023-06-26 13:45:00+00:00,15090.5,15068.5,15104.5,True,ARMED,2023-06-26 14:30:00+00:00,15088.25,7.0,5.5,BE_STOP,2023-06-26 13:25:00+00:00,2023-06-26 14:40:00+00:00,False
P000-0225,2023-06-27,NQU3,LONG,14937.25,14890.75,2023-06-27 13:40:00+00:00,2023-06-27 13:45:00+00:00,2023-06-27 13:50:00+00:00,14950.75,14937.25,14970.5,True,ARMED,2023-06-27 14:05:00+00:00,14930.0,9.875,8.375,BE_STOP,2023-06-27 13:30:00+00:00,2023-06-27 14:15:00+00:00,False
P000-0226,2023-06-30,NQU3,LONG,15263.75,15141.75,2023-06-30 13:35:00+00:00,2023-06-30 13:40:00+00:00,2023-06-30 13:45:00+00:00,15299.75,15263.75,15299.75,True,ARMED,2023-06-30 14:45:00+00:00,15334.0,17.125,15.625,EMA8,2023-06-30 13:25:00+00:00,2023-06-30 14:55:00+00:00,False
