sig_i,entry_i,exit_i,year,close_hour_utc,atr14_pips,atr_pctile,prior_day_range_pips,dayopen_below_pdh_pips,travelled_dayopen_to_close_pips,close_above_pdh_pips,high_above_pdh_pips,gap_vs_prevclose_pips,sig_range_atr,bars_into_day,ema20_dist_pips,sig_body_ratio,sig_close_loc,session,ret_1d_pips,ret_3d_pips,ret_5d_pips,consec_higher_high_days,her24,mfe_r,mae_r,time_to_05r_bars,time_to_1r_bars,time_to_2r_bars,net_r,net_pips,stop_pips,reason,duration_bars
8293,8294,8294,2021,14,14.156183717828865,0.8099033816425121,57.69999999999982,57.20000000000027,68.6000000000007,11.400000000000432,14.60000000000008,-0.10000000000047748,2.3382007933616205,13,35.99157443090348,0.845921450151053,0.9033232628398907,Overlap,40.00000000000057,70.80000000000126,92.00000000000017,3,0.1686678101772442,0.13421696396943544,-1.977934205864704,,,,-0.9999999999999857,-14.156183717828663,14.156183717828865,stop,1
8318,8319,8340,2021,15,13.592681952156646,0.7886815171583383,78.79999999999967,31.90000000000026,38.2000000000005,6.300000000000239,10.099999999999909,-0.20000000000095497,2.5013459536295426,14,35.58868697342916,0.8264705882353032,0.8882352941176579,Overlap,39.00000000000006,54.60000000000065,143.20000000000022,4,0.2977375565611034,2.9574737451737314,-0.4119863923624896,5.0,10.0,13.0,0.6777058137344738,9.211839583220216,13.592681952156646,stop,22
8508,8509,8541,2021,13,12.552407081033428,0.724072984108299,63.29999999999956,26.69999999999959,28.39999999999918,1.6999999999995907,22.799999999999443,-0.0999999999990564,3.9593999524677805,12,22.409011657941846,0.4969818913480884,0.5754527162977896,Overlap,94.60000000000122,109.70000000000084,44.20000000000073,0,0.3676092544987159,6.182081213511147,-0.8763259452141926,0.0,0.0,0.0,3.321206098909735,41.68913095352597,12.552407081033428,stop,33
8627,8628,8628,2021,12,9.77659597038684,0.3921523101927095,45.300000000000296,41.500000000000625,31.400000000000716,-10.099999999999909,5.19999999999925,0.0999999999990564,1.657018460113187,11,14.425057845349443,-0.4012345679012405,0.05555555555556043,Overlap,39.4999999999996,-6.000000000000227,-40.00000000000057,0,0.19097502014506035,0.2045701802608568,-1.841131622348147,,,,-0.9999999999999496,-9.776595970386348,9.77659597038684,stop,1
8724,8725,8726,2021,13,10.336861261159894,0.4703248765928137,29.600000000000648,14.400000000000546,13.300000000000978,-1.099999999999568,5.89999999999975,-0.40000000000048885,2.0702609292444523,12,17.217695941981503,0.5140186915887857,0.6728971962617121,Overlap,-6.000000000000227,-7.000000000000739,-7.600000000000762,0,0.07029876977152455,0.812625785310805,-1.1899163284910228,0.0,,,-1.0000000000000437,-10.336861261160346,10.336861261159894,stop,2
8751,8752,8799,2021,16,9.274327517790368,0.32330052643625545,51.09999999999957,27.599999999999625,31.000000000000227,3.4000000000006025,7.400000000001228,0.30000000000001137,1.563455676132482,15,21.512629924150417,0.4206896551723347,0.7241379310344591,NYpm,37.90000000000049,24.099999999999966,-9.199999999999875,1,0.16461366181411324,11.731308797462143,-0.7979015174744309,1.0,8.0,20.0,7.950756954851458,73.73792401364202,9.274327517790368,stop,48
8861,8862,8869,2021,6,8.102388732282465,0.17518083182640146,37.60000000000048,21.099999999999852,21.89999999999941,0.7999999999995566,2.1000000000000796,0.0,0.7528643961127643,5,15.256159792681956,0.3278688524589133,0.7868852459015783,Asia,10.099999999999909,-21.299999999999386,42.60000000000019,0,0.2735426008968533,1.9870683241662637,-1.246545967334094,0.0,2.0,,-1.0000000000000446,-8.102388732282828,8.102388732282465,stop,8
8892,8893,8915,2021,13,8.842182004483568,0.2666967000788377,40.30000000000058,28.900000000000148,36.599999999999966,7.699999999999818,10.099999999999909,-0.10000000000047748,2.4993830695629438,12,22.62876821044557,0.7466063348415807,0.8914027149321244,Overlap,69.40000000000026,79.80000000000018,48.100000000000875,1,0.292499999999984,4.048774384178705,-0.463686451819326,0.0,0.0,0.0,1.3866951076678489,12.261410526726058,8.842182004483568,stop,23
8990,8991,9006,2021,15,10.495914725252064,0.5050685084103821,36.000000000001364,8.800000000000807,12.5,3.699999999999193,8.799999999999386,0.0,3.5156535629260084,14,15.007968918823167,0.8373983739837336,0.8617886178861736,Overlap,14.300000000000068,13.700000000000045,1.6999999999995907,0,0.17167381974249307,0.7050362158713225,-1.46723753032681,7.0,,,-0.9999999999999439,-10.495914725251476,10.495914725252064,stop,16
9038,9039,9043,2021,15,10.221763363334892,0.4690304709141274,48.89999999999901,40.099999999999625,37.000000000000455,-3.09999999999917,4.800000000000182,0.0,1.8685621375770918,14,23.75352952809351,0.23036649214665217,0.5863874345550132,Overlap,22.799999999999443,15.099999999999625,14.499999999999602,2,0.1623578076525377,0.5967659182837053,-1.1250505016824774,0.0,,,-0.999999999999953,-10.221763363334412,10.221763363334892,stop,5
9061,9062,9103,2021,14,8.698257688104784,0.2514367816091954,52.50000000000057,12.699999999999534,19.599999999999795,6.9000000000002615,10.899999999999466,9.40000000000083,2.4142766003262603,13,19.938319964768425,0.7523809523809807,0.8095238095238417,Overlap,42.10000000000065,42.900000000000205,76.90000000000055,3,0.21857304643261474,2.8166560337139432,-0.3563932124291932,0.0,2.0,4.0,0.7348606538198985,6.392007331774641,8.698257688104784,stop,42
9114,9115,9115,2021,19,11.17010652582553,0.5950994396220196,17.99999999999926,8.499999999999375,42.39999999999924,33.899999999999864,33.899999999999864,-0.0999999999990564,4.780616897120652,18,49.00978255735282,1.0,1.0,NYpm,68.80000000000024,114.90000000000009,115.69999999999965,5,0.3014705882352886,1.1459156607330585,-1.0116286692408982,0.0,0.0,,-1.0000000000000329,-11.170106525825895,11.17010652582553,stop,1
9120,9121,9122,2021,1,11.616810227059625,0.6477434940155924,99.69999999999999,2.7999999999991587,-2.3000000000010346,-5.100000000000193,2.200000000000557,0.20000000000095497,1.0415940144925315,0,42.26211489533398,-0.19008264462817004,0.3966942148760175,Asia,-44.49999999999932,28.300000000000125,93.20000000000022,6,0.38948701709942135,-0.04304107497898777,-1.308448679362427,,,,-0.9999999999999609,-11.61681022705917,11.616810227059625,stop,2
9192,9193,9227,2021,1,10.987959348261732,0.5702146203290118,66.59999999999968,0.19999999999953388,-11.7999999999995,-11.999999999999034,2.200000000000557,0.10000000000047748,1.7382663508872391,0,4.241090280235937,-0.6178010471203845,0.25654450261783224,Asia,27.600000000001046,32.800000000000296,57.10000000000122,0,0.019833653230970024,7.608328111736704,-0.25482438651755046,1.0,1.0,5.0,5.078641544551754,55.803906835927855,10.987959348261732,stop,35
9240,9241,9245,2021,1,9.84212751070068,0.4170369567573426,46.000000000000796,9.199999999999875,0.39999999999906777,-8.800000000000807,0.9000000000000341,0.10000000000047748,1.3614942486196324,0,11.852831966541544,0.02985074626858707,0.2761194029850137,Asia,-9.300000000000352,54.20000000000016,59.39999999999941,2,0.23362974939368855,0.25401012101103815,-2.2556098745788735,,,,-0.9999999999999315,-9.842127510700005,9.84212751070068,stop,5
9326,9327,9368,2021,15,10.939493290870153,0.567915816600451,32.800000000000296,22.400000000000375,43.900000000000716,21.50000000000034,26.800000000000068,0.0999999999990564,3.1628521614320766,14,38.22072777849712,0.8468208092485644,0.8468208092485644,Overlap,59.59999999999894,21.099999999999852,47.699999999998965,0,0.4499532273152311,6.179445263375917,-0.7038717237868832,0.0,1.0,15.0,4.16033016574183,45.51190393593746,10.939493290870153,stop,42
9511,9512,9558,2021,8,9.763368410874183,0.4120867551063382,49.60000000000093,4.000000000000625,-16.899999999999693,-20.90000000000032,1.999999999999602,12.300000000000466,2.755196656313822,7,-6.431207456253674,-0.4981412639405116,0.14869888475838455,London,23.400000000000887,-30.700000000000216,-58.799999999999386,0,0.04,6.565357088093307,-0.82963170691979,0.0,2.0,3.0,3.935025854084677,38.419107119743536,9.763368410874183,stop,47
9648,9649,9654,2021,1,11.598565864799447,0.6521017125064867,62.80000000000001,3.900000000000148,4.299999999999216,0.39999999999906777,1.5999999999991132,-0.19999999999953388,0.9570148697164752,0,19.109819056335198,0.3873873873873516,0.891891891891878,Asia,32.90000000000077,46.80000000000035,-34.899999999998954,0,0.3153153153153084,0.12070457816241292,-1.439833182366372,,,,-1.000000000000048,-11.598565864800003,11.598565864799447,stop,6
9679,9680,9697,2021,8,8.412734076093635,0.21518725429339955,58.70000000000033,24.59999999999951,19.39999999999884,-5.200000000000671,2.7000000000001023,-10.699999999999932,1.6522571466390505,7,11.700826183611923,0.30935251798556446,0.43165467625892,London,25.99999999999909,97.99999999999898,51.200000000000045,1,0.24260355029585418,2.9241385472892856,-0.4398094562996897,0.0,0.0,3.0,0.3067451633759727,2.5805654886099547,8.412734076093635,stop,18
9878,9879,9898,2021,15,15.25444556700335,0.8658895083628991,45.79999999999984,34.39999999999941,57.39999999999981,23.000000000000398,29.20000000000016,-0.19999999999953388,5.2050400423433665,14,47.26792754045732,0.9219143576826223,0.9219143576826223,Overlap,54.30000000000064,-13.799999999999102,-35.69999999999993,0,0.3207744636316108,1.179983888692407,-0.9505425770022297,0.0,15.0,,-0.8373033276675305,-12.772598034975113,15.25444556700335,stop,20
9912,9913,9918,2021,1,8.849050737233721,0.2778058389736337,38.59999999999957,3.6000000000001364,11.10000000000042,7.500000000000284,9.199999999999875,0.19999999999953388,1.5933912482468486,0,17.313435732042137,0.7872340425531915,0.8794326241135088,Asia,44.79999999999933,120.79999999999984,52.7000000000001,2,0.19520174482006733,0.16950970726030304,-1.638593836849489,,,,-1.0000000000000464,-8.849050737234132,8.849050737233721,stop,6
9960,9961,9996,2021,1,8.260742222747432,0.20066351663818235,32.60000000000076,3.0000000000001137,0.39999999999906777,-2.600000000001046,5.299999999999727,0.10000000000047748,1.258966775571529,0,8.31637474275908,0.03846153846144912,0.24038461538453523,Asia,27.700000000000102,84.69999999999942,160.69999999999993,0,0.08148148148146536,5.653245040306798,-0.3389525934231768,5.0,6.0,8.0,3.435121754130627,28.37665531462509,8.260742222747432,stop,36
10094,10095,10125,2021,15,12.524700033691518,0.7541910524749529,51.39999999999958,32.799999999998875,29.399999999999693,-3.3999999999991815,0.30000000000001137,-0.0999999999990564,1.6367657464733452,14,22.979219163296705,0.7658536585365745,0.8195121951219891,Overlap,23.799999999999955,-86.29999999999995,-106.00000000000023,0,0.4108108108108243,3.6887110969301165,-0.9900436710376191,13.0,19.0,21.0,1.215611746257647,15.225172479308958,12.524700033691518,stop,31
10129,10130,10134,2021,2,10.418933104906184,0.5179913009094503,58.59999999999985,22.399999999998954,26.800000000000068,4.400000000001114,5.400000000000205,0.0,1.4972742259620868,1,28.59811355319266,0.8076923076923813,0.9358974358974907,Asia,-7.099999999999795,46.90000000000083,-63.19999999999908,2,0.44574780058650254,1.0749661109471462,-1.8523969590429161,0.0,1.0,,-0.9999999999999453,-10.418933104905614,10.418933104906184,stop,5
10176,10177,10189,2021,1,8.48670624889349,0.23339565089048508,31.60000000000025,4.400000000001114,2.5000000000005684,-1.9000000000005457,4.699999999999704,14.099999999999113,1.1665303015868083,0,11.382684327190873,0.2525252525253004,0.3333333333333333,Asia,-2.400000000000091,-16.400000000000148,37.60000000000048,0,0.02155576382380129,3.1932294114142827,-1.602506272886817,4.0,5.0,8.0,-0.019336032649549834,-0.16409922911574315,8.48670624889349,stop,13
10235,10236,10276,2021,12,8.850585996366133,0.28751711993738993,46.89999999999941,15.399999999999636,15.999999999999659,0.6000000000000227,5.89999999999975,-0.30000000000001137,1.276751619004606,11,12.1860349128184,0.5132743362832493,0.5309734513274559,Overlap,24.799999999999045,27.79999999999916,13.799999999999102,0,0.18681318681318088,3.7737614225446388,-0.29376585923995663,0.0,0.0,2.0,0.7785409922418054,6.890544003532318,8.850585996366133,stop,41
10285,10286,10286,2021,14,9.765594302228207,0.4287383177570093,30.299999999999727,18.09999999999974,10.599999999999454,-7.500000000000284,3.7999999999996703,0.0,2.048006437809617,13,8.037283141554497,0.3649999999999613,0.4350000000000103,Overlap,-28.600000000000136,3.1999999999996476,6.199999999999761,2,0.014736842105274747,0.8601627038800596,-3.2358501717391746,0.0,,,-0.999999999999924,-9.765594302227464,9.765594302228207,stop,1
10335,10336,10337,2021,16,11.516230710118972,0.6612090680100756,28.000000000000114,3.6000000000001364,10.500000000000398,6.9000000000002615,9.69999999999942,0.10000000000047748,2.031914832987722,15,18.16735521867372,0.837606837606848,0.8803418803419135,NYpm,11.10000000000042,0.7999999999995566,32.59999999999934,0,0.1167593328038143,0.04341698361081026,-1.1114747804377545,,,,-0.9999999999999727,-11.516230710118657,11.516230710118972,stop,2
10344,10345,10356,2021,1,9.082551074024094,0.32775142774174815,49.39999999999998,2.2999999999996135,12.5,10.200000000000387,12.300000000000466,0.0,1.662528498538842,0,21.594070614276006,0.8278145695364444,0.8609271523178721,Asia,3.700000000000614,33.10000000000031,11.50000000000091,1,0.22696629213482322,2.5103079315685837,-1.9157613161971963,4.0,6.0,6.0,-0.4024708882633741,-3.65546239845994,9.082551074024094,stop,12
10446,10447,10471,2021,7,6.301821994094069,0.034026646218729036,20.000000000000284,12.300000000000466,9.600000000000364,-2.7000000000001023,0.19999999999953388,-0.10000000000047748,1.9994217564075125,6,9.33724803774112,0.7301587301587749,0.7698412698412814,London,47.2999999999999,35.09999999999991,24.099999999999966,0,0.1731843575419086,8.219844998564845,-0.8727634650984655,0.0,1.0,5.0,5.194904535048677,32.73736365618877,6.301821994094069,stop,25
10541,10542,10549,2021,6,6.30232487068582,0.034954407294832825,29.600000000000648,7.500000000000284,11.50000000000091,4.000000000000625,4.399999999999693,2.400000000000091,1.3169743182560871,5,10.517047119040512,0.7108433734941306,0.9518072289157741,Asia,10.300000000000864,-22.49999999999943,17.100000000000648,0,0.16778523489932143,1.8247234530053758,-1.5391145647090843,0.0,0.0,,-0.99999999999995,-6.302324870685505,6.30232487068582,stop,8
10571,10572,10572,2021,12,6.120881063036002,0.02775146808107596,26.999999999999602,16.29999999999967,11.7999999999995,-4.5000000000001705,0.30000000000001137,0.0,0.9802510354651758,11,6.577461685056107,-0.3333333333332544,0.2,Overlap,-28.000000000000114,-5.700000000000216,-58.19999999999936,1,0.025036818851246787,0.3267503451549812,-4.231416969757854,,,,-1.000000000000021,-6.120881063036132,6.120881063036002,stop,1
10621,10622,10658,2021,14,10.72159558859367,0.5728695324283559,63.10000000000002,36.099999999999,28.600000000000136,-7.499999999998863,8.400000000000318,-0.0999999999990564,1.6042388334715945,13,24.443719720596846,-0.13372093023253798,0.07558139534886892,Overlap,31.400000000000716,-29.800000000000182,-7.500000000000284,0,0.3487031700288,3.7587688947037803,-0.6528878973431709,2.0,10.0,11.0,1.7603626074237413,18.873895966079637,10.72159558859367,stop,37
10722,10723,10723,2021,19,11.259770108948551,0.6440377252778037,57.20000000000027,55.29999999999973,70.19999999999982,14.900000000000091,18.80000000000024,0.0,3.374846878072542,18,31.296487257351657,0.6736842105263244,0.8973684210526265,NYpm,67.09999999999923,-7.30000000000075,43.99999999999977,0,0.5150528885272427,0.3108411598225706,-1.2344834632949335,,,,-0.9999999999999863,-11.259770108948397,11.259770108948551,stop,1
10729,10730,10731,2021,2,9.576725269444282,0.4174132138857783,78.10000000000059,7.800000000000296,6.199999999999761,-1.6000000000005343,0.19999999999953388,-0.0999999999990564,0.6891708610518839,1,20.35558614401225,0.515151515151587,0.7272727272727273,Asia,50.500000000000966,89.19999999999959,63.10000000000002,1,0.4761459307764257,0.31325948229631084,-1.023314308834566,,,,-1.000000000000004,-9.576725269444319,9.576725269444282,stop,2
10752,10753,10760,2021,1,8.536969871495232,0.25495856224974395,59.30000000000035,1.999999999999602,4.200000000000159,2.200000000000557,7.000000000000739,0.0,1.253372116929569,0,23.157319815582866,0.39252336448599867,0.5514018691588587,Asia,35.80000000000041,153.4000000000006,79.00000000000063,2,0.5082926829268484,2.2490415556118704,-0.7731080347416376,2.0,4.0,5.0,-0.6864381474973509,-5.860101783829885,8.536969871495232,stop,8
10776,10777,10777,2021,1,8.019347416171438,0.18758710396729536,48.29999999999899,2.7999999999991587,-3.100000000000591,-5.89999999999975,1.0000000000005116,7.9999999999998295,1.920355759739841,0,12.374391914730154,-0.20129870129874444,0.5519480519480244,Asia,27.69999999999868,114.00000000000006,152.69999999999868,3,0.342723004694827,-0.06234921297868824,-1.4839112688899094,,,,-1.0000000000000333,-8.019347416171707,8.019347416171438,stop,1
10801,10802,10814,2021,2,9.18060653656497,0.3582684464219503,53.09999999999917,10.099999999999909,12.700000000000955,2.600000000001046,6.9000000000002615,0.0,1.3942433922006725,1,15.990902438852572,0.4531250000000538,0.6640625000000616,Asia,56.500000000001194,120.00000000000028,237.60000000000048,4,0.33333333333331877,5.860179257843566,-0.4792711660689473,0.0,1.0,4.0,1.77460476937606,16.291948145553228,9.18060653656497,stop,13
10824,10825,10826,2021,1,12.352378845224761,0.7565442604754417,70.40000000000077,11.200000000000898,12.100000000000932,0.9000000000000341,4.200000000000159,-0.20000000000095497,1.5300696519122035,0,22.326475011652747,0.6402116402116653,0.8253968253968254,Asia,40.800000000000125,125.0,211.30000000000138,5,0.36202830188678936,0.19429455897297823,-1.9996148360968242,,,,-0.999999999999986,-12.352378845224587,12.352378845224761,stop,2
10855,10856,10861,2021,8,11.484456543267516,0.6699870872532743,84.40000000000083,11.199999999999477,-6.400000000000716,-17.600000000000193,1.2000000000000455,0.0,1.6544100217905444,7,3.940746103415904,-0.5315789473684226,0.010526315789449278,London,-47.20000000000084,50.10000000000048,113.59999999999957,6,0.3714285714285751,1.7327768122964162,-1.5150912831135215,0.0,2.0,,-1.0000000000000078,-11.484456543267607,11.484456543267516,stop,6
10931,10932,10953,2021,12,10.581379197064196,0.555596263051841,48.0000000000004,33.29999999999984,25.0,-8.29999999999984,1.2000000000000455,-0.0999999999990564,1.1057159735137938,11,10.830957797951157,-0.07692307692307693,0.18803418803422853,Overlap,51.70000000000101,2.200000000000557,-4.200000000000159,0,0.11820534943917003,5.292315770664133,-0.9072541321138821,0.0,1.0,2.0,2.16096817284647,22.866023669675464,10.581379197064196,stop,22
10992,10993,11003,2021,1,8.887609270704333,0.30521905455870296,44.70000000000027,1.3999999999995794,5.499999999999261,4.099999999999682,8.200000000000784,0.0,1.1364135947438534,0,15.959618797239727,0.5445544554454763,0.5940594059404812,Asia,55.400000000000205,72.89999999999992,121.80000000000035,0,0.2677857713828846,3.0604405719835373,-0.33754859249819014,0.0,0.0,3.0,0.007631977495049656,0.06783003393881015,8.887609270704333,stop,11
11016,11017,11046,2021,1,9.72096211150432,0.4349722802871944,74.19999999999902,-2.1000000000000796,2.7000000000001023,4.800000000000182,5.200000000000671,5.799999999999272,1.337316188550373,0,24.204259423272845,0.20769230769232283,0.9692307692307306,Asia,117.49999999999972,198.39999999999947,242.10000000000065,1,0.4055555555555504,12.128429125391905,-0.12344457125081267,0.0,0.0,1.0,8.48337644036609,82.46658095442714,9.72096211150432,stop,30
11076,11077,11077,2021,13,12.096567811660355,0.7290065985718159,78.60000000000014,24.899999999999523,12.299999999999045,-12.600000000000477,1.8000000000000682,0.0,2.397374234702044,12,13.79027699714186,0.40344827586202653,0.5034482758620609,Overlap,-23.000000000000398,109.19999999999987,190.09999999999962,3,0.001821493624781036,0.4133403852934235,-2.719779735230945,,,,-1.0000000000000062,-12.09656781166043,12.096567811660355,stop,1
11111,11112,11126,2021,0,11.950870264072984,0.7145431609298972,59.40000000000083,49.69999999999999,52.49999999999915,2.7999999999991587,8.199999999999363,0.0,1.4057553658250155,23,23.22621704565364,0.5892857142856796,0.6785714285714014,Asia,52.49999999999915,44.19999999999931,217.09999999999923,4,0.3465346534653408,5.204641890138096,-0.2510277438973454,0.0,4.0,5.0,1.8316962557890093,21.890364316122692,11.950870264072984,stop,15
11183,11184,11185,2021,0,10.097782507919463,0.4819158460161146,43.69999999999976,16.499999999999204,25.900000000000034,9.40000000000083,12.900000000000489,-0.19999999999953388,1.9113107243955023,23,25.696192767475168,0.8186528497409483,0.8186528497409483,Asia,25.7000000000005,71.30000000000081,100.79999999999956,0,0.16194076874606603,1.4557651631406872,-1.0992512456368455,0.0,0.0,,-1.0000000000000315,-10.097782507919783,10.097782507919463,stop,2
11282,11283,11307,2021,3,10.912637806446076,0.5868311296477061,40.89999999999918,15.899999999999181,16.100000000000136,0.20000000000095497,1.9000000000005457,0.0,1.1546245942990685,2,17.89616684704356,0.698412698412736,0.8650793650794026,Asia,42.00000000000017,33.40000000000032,-36.19999999999948,0,0.11530398322851611,3.4913648446661005,-0.568148609893149,4.0,4.0,9.0,0.6569903237111682,7.16949744499974,10.912637806446076,stop,25
11363,11364,11364,2021,12,12.08030483253726,0.7172687224669604,61.10000000000042,24.899999999999523,25.0,0.10000000000047748,2.2999999999996135,0.30000000000001137,1.249968457693971,11,21.688557526047703,0.807947019867569,0.854304635761643,Overlap,35.09999999999991,-21.800000000000352,47.89999999999992,0,0.21753794266442517,0.4966762083552514,-1.043020037546028,,,,-0.9999999999999823,-12.080304832537047,12.08030483253726,stop,1
11376,11377,11393,2021,1,11.630159370545249,0.6705095485347179,70.3000000000003,-14.100000000000534,-16.600000000001103,-2.5000000000005684,15.000000000000568,27.10000000000008,1.5820935391994646,0,17.325856892595937,-0.9021739130435504,0.048913043478186154,Asia,12.5,31.90000000000026,32.69999999999982,1,0.5072744907856523,3.138392075042415,-0.45571172596504594,0.0,2.0,4.0,-0.004784032151393296,-0.05563905635451649,11.630159370545249,stop,17
11438,11439,11439,2021,15,10.540527796476919,0.5335667396061269,67.10000000000065,16.800000000000637,10.699999999999932,-6.100000000000705,1.6999999999995907,-0.10000000000047748,1.878463809622392,14,18.469758575038497,0.6060606060606061,0.6060606060606061,Overlap,10.299999999999443,10.299999999999443,29.699999999999704,0,0.27676767676767516,0.4079492111805306,-1.1100013420495953,,,,-0.9999999999999419,-10.540527796476306,10.540527796476919,stop,1
11449,11450,11456,2021,2,11.889973215233614,0.6977964323189927,49.69999999999999,14.900000000000091,14.100000000000534,-0.7999999999995566,2.2999999999996135,0.0,1.076537328410501,1,21.291436652661844,0.5781249999999843,0.7578125000000651,Asia,-23.399999999999466,-25.600000000000023,21.999999999999886,1,0.28114478114478664,0.4962164248141939,-2.5399552592185803,,,,-1.0000000000000555,-11.889973215234273,11.889973215233614,stop,7
11556,11557,11581,2021,13,11.509695912009551,0.6524300441826215,53.700000000000614,34.600000000000364,35.20000000000039,0.6000000000000227,7.699999999999818,0.10000000000047748,1.3119373539872452,12,23.108228812574794,0.2649006622517036,0.5298013245033131,Overlap,99.30000000000092,58.900000000001285,-16.199999999999193,0,0.17270429654590885,7.637039299038567,-0.5734295719414809,0.0,0.0,1.0,4.649937460672232,53.51936618219927,11.509695912009551,stop,25
11592,11593,11599,2021,1,10.009135422475433,0.45539338457552464,34.99999999999943,11.299999999999955,20.600000000000307,9.300000000000352,9.499999999999886,-0.19999999999953388,2.1180650580864255,0,23.495138096232893,0.9716981132075465,0.9905660377358712,Asia,-19.79999999999933,93.3000000000007,52.90000000000106,2,0.2374798061389374,0.4395984082820508,-2.357846008058479,,,,-1.000000000000041,-10.009135422475845,10.009135422475433,stop,7
11641,11642,11642,2021,2,9.926453601056249,0.44203646370829036,46.299999999999386,8.499999999999375,16.100000000000136,7.600000000000762,9.199999999999875,-0.19999999999953388,1.722669614672823,1,23.55415531732774,0.6081871345029468,0.9064327485380593,Asia,77.29999999999961,85.99999999999994,199.09999999999997,0,0.4460999123575904,0.12088909576652394,-1.6823732494174106,,,,-1.000000000000027,-9.926453601056517,9.926453601056249,stop,1
11721,11722,11722,2021,10,13.573104836639246,0.8253331055688418,60.899999999999466,20.300000000000296,-27.599999999999625,-47.89999999999992,5.299999999999727,-0.20000000000095497,4.729942100402708,9,-27.991158068006428,-0.6978193146417385,0.17133956386292856,London,-33.60000000000127,-95.6000000000003,10.199999999998965,0,0.12625538020086302,0.22102533179452885,-1.4956047451429437,,,,-1.0000000000000173,-13.573104836639482,13.573104836639246,stop,1
11750,11751,11767,2021,15,15.452834670770457,0.8877055465621538,95.3000000000003,39.60000000000008,46.60000000000082,7.000000000000739,20.400000000000773,19.40000000000026,3.856897538206095,14,45.002611227340594,0.76510067114094,0.7751677852349002,Overlap,84.10000000000082,60.00000000000085,65.80000000000013,1,0.4928813559322079,3.4621479579534142,-0.8800974248256105,0.0,1.0,3.0,0.974286982550012,15.055495663229157,15.452834670770457,stop,17
11784,11785,11786,2021,1,14.356231157535992,0.8558321298105513,73.7000000000009,7.699999999999818,5.799999999999272,-1.9000000000005457,0.6000000000000227,-0.0999999999990564,0.8985645228503383,0,19.067130461850468,0.4496124031007018,0.8062015503875601,Asia,26.600000000000534,146.0000000000008,121.90000000000083,3,0.24811156304473245,0.202002877229987,-1.4418826064341648,,,,-1.000000000000038,-14.356231157536536,14.356231157535992,stop,2
11958,11959,11965,2021,7,15.064153312450376,0.8681456676433654,62.5,30.89999999999975,32.500000000000284,1.6000000000005343,2.599999999999625,-0.10000000000047748,1.1683364896089143,6,20.440893447464248,0.7556818181819265,0.9431818181818659,London,-31.100000000000705,-58.899999999999864,-54.30000000000064,0,0.10261080752883987,0.8828906427158595,-2.4163322853277247,1.0,,,-0.9999999999999692,-15.064153312449912,15.064153312450376,stop,7
12001,12002,12024,2021,2,11.993165089955827,0.6914414414414415,70.49999999999983,8.499999999999375,8.599999999999852,0.10000000000047748,3.499999999999659,0.20000000000095497,0.9005129103945959,1,19.837826340999243,0.6296296296296686,0.6851851851852315,Asia,6.100000000000705,50.499999999999545,22.700000000000387,0,0.43973941368078884,1.7843496557820404,-1.7343211607602302,2.0,3.0,,-1.0000000000000064,-11.993165089955903,11.993165089955827,stop,23
12035,12036,12054,2021,12,15.928808194984631,0.8862086175345201,38.000000000000966,25.100000000000477,16.499999999999204,-8.600000000001273,2.1000000000000796,0.0,3.06990952502003,11,16.080716558857944,0.615541922290358,0.7811860940695039,Overlap,15.500000000000114,97.10000000000036,79.99999999999972,1,0.07039337474119903,1.5569275300714345,-0.7659078978577506,0.0,1.0,,-0.6845958246245198,-10.904795581531312,15.928808194984631,stop,19
12127,12128,12129,2021,8,9.549401641449395,0.376093775796599,35.39999999999992,14.60000000000008,13.100000000000023,-1.5000000000000568,1.999999999999602,0.10000000000047748,1.5079478841372655,7,11.636979366822686,0.548611111111144,0.7569444444444774,London,16.100000000000136,29.999999999999716,21.099999999999852,0,0.14798206278027534,0.3560432504213484,-2.0839002009951497,,,,-0.9999999999999709,-9.549401641449117,9.549401641449395,stop,2
12144,12145,12145,2021,1,8.310344967512826,0.20023081361800346,32.99999999999983,1.8000000000000682,1.5000000000000568,-0.30000000000001137,4.099999999999682,0.10000000000047748,0.7460580787244186,0,7.897027710913562,0.24193548387098623,0.29032258064518346,Asia,40.500000000000114,76.90000000000055,46.09999999999985,1,0.1504854368932157,-0.10829875336323035,-1.022821559541677,,,,-0.9999999999999146,-8.310344967512117,8.310344967512826,stop,1
12245,12246,12247,2021,6,10.068496715883276,0.4471059516023545,40.59999999999917,6.6999999999993065,6.399999999999295,-0.30000000000001137,1.5000000000000568,0.0,0.8144214803252289,5,10.548673926535912,0.6219512195120936,0.7804878048780234,Asia,32.69999999999982,32.69999999999982,25.30000000000001,0,0.21684867394695911,0.37741483234597545,-1.11238055849303,,,,-0.9999999999999396,-10.068496715882668,10.068496715883276,stop,2
12272,12273,12275,2021,9,9.47869102783613,0.3641406313728689,66.69999999999874,22.59999999999991,30.30000000000115,7.700000000001239,9.900000000000375,0.19999999999953388,1.8145965460302862,8,23.421638290433577,0.8255813953489102,0.872093023255862,London,13.500000000000512,45.40000000000077,-1.6999999999995907,1,0.5165662650602341,0.2953994377259268,-1.1815977509034072,,,,-0.999999999999967,-9.478691027835817,9.47869102783613,stop,3
