TRADE_ID,DATE,ACTUAL_FUTURES_CONTRACT,SIDE,DECISION_TIMESTAMP,ORDER_ACTIVATION_TIMESTAMP,MODELED_ENTRY,INITIAL_STOP,TRAIL_TYPE,MODELED_FINAL_EXIT_TIMESTAMP,MODELED_FINAL_EXIT,MODELED_GROSS_POINTS,MODELED_NET_POINTS,MODELED_EXIT_REASON,WINDOW_START_UTC,WINDOW_END_UTC,ROLL_CROSS
H02-0178,2024-11-21,NQZ4,SHORT,2024-11-21 15:05:00+00:00,2024-11-21 15:05:00+00:00,20617.5,20905.75,CHANDELIER_1.0_ATR,2024-11-21 17:30:00+00:00,20809.75,-192.25,-193.75,TRAIL,2024-11-21 14:55:00+00:00,2024-11-21 17:40:00+00:00,False
H02-0179,2024-12-02,NQZ4,LONG,2024-12-02 15:05:00+00:00,2024-12-02 15:05:00+00:00,21174.5,21026.5,CHANDELIER_1.0_ATR,2024-12-02 20:55:00+00:00,21217.0,42.5,41.0,EOD,2024-12-02 14:55:00+00:00,2024-12-02 21:05:00+00:00,False
H02-0180,2024-12-06,NQZ4,LONG,2024-12-06 15:05:00+00:00,2024-12-06 15:05:00+00:00,21601.75,21486.0,CHANDELIER_1.0_ATR,2024-12-06 20:55:00+00:00,21658.5,56.75,55.25,EOD,2024-12-06 14:55:00+00:00,2024-12-06 21:05:00+00:00,False
H02-0181,2024-12-11,NQZ4,LONG,2024-12-11 15:05:00+00:00,2024-12-11 15:05:00+00:00,21691.5,21573.0,CHANDELIER_1.0_ATR,2024-12-11 20:55:00+00:00,21791.75,100.25,98.75,EOD,2024-12-11 14:55:00+00:00,2024-12-11 21:05:00+00:00,False
H02-0182,2024-12-13,NQZ4,LONG,2024-12-13 15:05:00+00:00,2024-12-13 15:05:00+00:00,21863.5,21790.0,CHANDELIER_1.0_ATR,2024-12-13 15:40:00+00:00,21790.0,-73.5,-75.0,STOP,2024-12-13 14:55:00+00:00,2024-12-13 15:50:00+00:00,False
H02-0183,2024-12-19,NQH5,SHORT,2024-12-19 15:05:00+00:00,2024-12-19 15:05:00+00:00,21552.0,21697.75,CHANDELIER_1.0_ATR,2024-12-19 20:55:00+00:00,21376.75,175.25,173.75,EOD,2024-12-19 14:55:00+00:00,2024-12-19 21:05:00+00:00,False
H02-0184,2024-12-27,NQH5,SHORT,2024-12-27 15:05:00+00:00,2024-12-27 15:05:00+00:00,21607.0,21863.0,CHANDELIER_1.0_ATR,2024-12-27 20:55:00+00:00,21703.0,-96.0,-97.5,EOD,2024-12-27 14:55:00+00:00,2024-12-27 21:05:00+00:00,False
H02-0185,2025-01-10,NQH5,SHORT,2025-01-10 15:05:00+00:00,2025-01-10 15:05:00+00:00,20939.75,21197.25,CHANDELIER_1.0_ATR,2025-01-10 20:55:00+00:00,21015.5,-75.75,-77.25,EOD,2025-01-10 14:55:00+00:00,2025-01-10 21:05:00+00:00,False
H02-0186,2025-01-27,NQH5,LONG,2025-01-27 15:05:00+00:00,2025-01-27 15:05:00+00:00,21277.5,21109.0,CHANDELIER_1.0_ATR,2025-01-27 19:50:00+00:00,21109.0,-168.5,-170.0,STOP,2025-01-27 14:55:00+00:00,2025-01-27 20:00:00+00:00,False
H02-0187,2025-02-04,NQH5,LONG,2025-02-04 15:05:00+00:00,2025-02-04 15:05:00+00:00,21603.0,21405.25,CHANDELIER_1.0_ATR,2025-02-04 20:55:00+00:00,21668.25,65.25,63.75,EOD,2025-02-04 14:55:00+00:00,2025-02-04 21:05:00+00:00,False
H02-0188,2025-02-20,NQH5,SHORT,2025-02-20 15:05:00+00:00,2025-02-20 15:05:00+00:00,22031.25,22225.5,CHANDELIER_1.0_ATR,2025-02-20 20:55:00+00:00,22144.75,-113.5,-115.0,EOD,2025-02-20 14:55:00+00:00,2025-02-20 21:05:00+00:00,False
H02-0189,2025-02-21,NQH5,SHORT,2025-02-21 15:05:00+00:00,2025-02-21 15:05:00+00:00,22090.75,22188.0,CHANDELIER_1.0_ATR,2025-02-21 20:55:00+00:00,21682.5,408.25,406.75,EOD,2025-02-21 14:55:00+00:00,2025-02-21 21:05:00+00:00,False
H02-0190,2025-02-24,NQH5,SHORT,2025-02-24 15:05:00+00:00,2025-02-24 15:05:00+00:00,21492.5,21801.75,CHANDELIER_1.0_ATR,2025-02-24 20:55:00+00:00,21421.0,71.5,70.0,EOD,2025-02-24 14:55:00+00:00,2025-02-24 21:05:00+00:00,False
H02-0191,2025-02-25,NQH5,SHORT,2025-02-25 15:05:00+00:00,2025-02-25 15:05:00+00:00,21186.25,21397.5,CHANDELIER_1.0_ATR,2025-02-25 18:05:00+00:00,21259.75,-73.5,-75.0,TRAIL,2025-02-25 14:55:00+00:00,2025-02-25 18:15:00+00:00,False
H02-0192,2025-02-27,NQH5,SHORT,2025-02-27 15:05:00+00:00,2025-02-27 15:05:00+00:00,20977.25,21381.0,CHANDELIER_1.0_ATR,2025-02-27 20:55:00+00:00,20608.25,369.0,367.5,EOD,2025-02-27 14:55:00+00:00,2025-02-27 21:05:00+00:00,False
H02-0193,2025-03-03,NQH5,SHORT,2025-03-03 15:05:00+00:00,2025-03-03 15:05:00+00:00,20868.5,21121.0,CHANDELIER_1.0_ATR,2025-03-03 20:55:00+00:00,20473.0,395.5,394.0,EOD,2025-03-03 14:55:00+00:00,2025-03-03 21:05:00+00:00,False
H02-0194,2025-04-02,NQM5,LONG,2025-04-02 14:05:00+00:00,2025-04-02 14:05:00+00:00,19614.0,19316.5,CHANDELIER_1.0_ATR,2025-04-02 19:55:00+00:00,19746.5,132.5,131.0,EOD,2025-04-02 13:55:00+00:00,2025-04-02 20:05:00+00:00,False
H02-0195,2025-04-09,NQM5,LONG,2025-04-09 14:05:00+00:00,2025-04-09 14:05:00+00:00,17522.0,17202.25,CHANDELIER_1.0_ATR,2025-04-09 19:55:00+00:00,19269.5,1747.5,1746.0,EOD,2025-04-09 13:55:00+00:00,2025-04-09 20:05:00+00:00,False
H02-0196,2025-05-19,NQM5,LONG,2025-05-19 14:05:00+00:00,2025-05-19 14:05:00+00:00,21390.75,21202.25,CHANDELIER_1.0_ATR,2025-05-19 19:55:00+00:00,21523.25,132.5,131.0,EOD,2025-05-19 13:55:00+00:00,2025-05-19 20:05:00+00:00,False
H02-0197,2025-05-22,NQM5,LONG,2025-05-22 14:05:00+00:00,2025-05-22 14:05:00+00:00,21308.75,21113.75,CHANDELIER_1.0_ATR,2025-05-22 19:55:00+00:00,21183.5,-125.25,-126.75,EOD,2025-05-22 13:55:00+00:00,2025-05-22 20:05:00+00:00,False
H02-0198,2025-05-29,NQM5,SHORT,2025-05-29 14:05:00+00:00,2025-05-29 14:05:00+00:00,21487.0,21679.75,CHANDELIER_1.0_ATR,2025-05-29 19:55:00+00:00,21411.5,75.5,74.0,EOD,2025-05-29 13:55:00+00:00,2025-05-29 20:05:00+00:00,False
H02-0199,2025-06-16,NQM5,LONG,2025-06-16 14:05:00+00:00,2025-06-16 14:05:00+00:00,21947.0,21792.25,CHANDELIER_1.0_ATR,2025-06-16 19:55:00+00:00,21948.5,1.5,0.0,EOD,2025-06-16 13:55:00+00:00,2025-06-16 20:05:00+00:00,False
H02-0200,2025-07-09,NQU5,LONG,2025-07-09 14:05:00+00:00,2025-07-09 14:05:00+00:00,23089.5,22978.0,CHANDELIER_1.0_ATR,2025-07-09 14:35:00+00:00,22978.0,-111.5,-113.0,STOP,2025-07-09 13:55:00+00:00,2025-07-09 14:45:00+00:00,False
H02-0201,2025-07-10,NQU5,SHORT,2025-07-10 14:05:00+00:00,2025-07-10 14:05:00+00:00,22920.75,23090.0,CHANDELIER_1.0_ATR,2025-07-10 19:55:00+00:00,23015.0,-94.25,-95.75,EOD,2025-07-10 13:55:00+00:00,2025-07-10 20:05:00+00:00,False
H02-0202,2025-07-15,NQU5,SHORT,2025-07-15 14:05:00+00:00,2025-07-15 14:05:00+00:00,23135.0,23222.75,CHANDELIER_1.0_ATR,2025-07-15 19:55:00+00:00,23052.25,82.75,81.25,EOD,2025-07-15 13:55:00+00:00,2025-07-15 20:05:00+00:00,False
H02-0203,2025-07-16,NQU5,SHORT,2025-07-16 14:05:00+00:00,2025-07-16 14:05:00+00:00,22971.25,23089.5,CHANDELIER_1.0_ATR,2025-07-16 16:55:00+00:00,23045.75,-74.5,-76.0,TRAIL,2025-07-16 13:55:00+00:00,2025-07-16 17:05:00+00:00,False
H02-0204,2025-07-21,NQU5,LONG,2025-07-21 14:05:00+00:00,2025-07-21 14:05:00+00:00,23393.5,23255.25,CHANDELIER_1.0_ATR,2025-07-21 19:55:00+00:00,23344.75,-48.75,-50.25,EOD,2025-07-21 13:55:00+00:00,2025-07-21 20:05:00+00:00,False
H02-0205,2025-07-22,NQU5,SHORT,2025-07-22 14:05:00+00:00,2025-07-22 14:05:00+00:00,23134.0,23349.75,CHANDELIER_1.0_ATR,2025-07-22 19:55:00+00:00,23221.25,-87.25,-88.75,EOD,2025-07-22 13:55:00+00:00,2025-07-22 20:05:00+00:00,False
H02-0206,2025-07-23,NQU5,SHORT,2025-07-23 14:05:00+00:00,2025-07-23 14:05:00+00:00,23159.25,23263.75,CHANDELIER_1.0_ATR,2025-07-23 15:50:00+00:00,23263.75,-104.5,-106.0,STOP,2025-07-23 13:55:00+00:00,2025-07-23 16:00:00+00:00,False
H02-0207,2025-08-01,NQU5,SHORT,2025-08-01 14:05:00+00:00,2025-08-01 14:05:00+00:00,22861.5,23095.75,CHANDELIER_1.0_ATR,2025-08-01 19:55:00+00:00,22880.5,-19.0,-20.5,EOD,2025-08-01 13:55:00+00:00,2025-08-01 20:05:00+00:00,False
H02-0208,2025-08-04,NQU5,LONG,2025-08-04 14:05:00+00:00,2025-08-04 14:05:00+00:00,23248.5,23088.75,CHANDELIER_1.0_ATR,2025-08-04 19:55:00+00:00,23296.75,48.25,46.75,EOD,2025-08-04 13:55:00+00:00,2025-08-04 20:05:00+00:00,False
H02-0209,2025-08-20,NQU5,SHORT,2025-08-20 14:05:00+00:00,2025-08-20 14:05:00+00:00,23171.0,23432.0,CHANDELIER_1.0_ATR,2025-08-20 19:20:00+00:00,23348.25,-177.25,-178.75,TRAIL,2025-08-20 13:55:00+00:00,2025-08-20 19:30:00+00:00,False
H02-0210,2025-08-29,NQU5,SHORT,2025-08-29 14:05:00+00:00,2025-08-29 14:05:00+00:00,23481.25,23668.0,CHANDELIER_1.0_ATR,2025-08-29 19:55:00+00:00,23473.5,7.75,6.25,EOD,2025-08-29 13:55:00+00:00,2025-08-29 20:05:00+00:00,False
H02-0211,2025-09-25,NQZ5,SHORT,2025-09-25 14:05:00+00:00,2025-09-25 14:05:00+00:00,24517.25,24578.75,CHANDELIER_1.0_ATR,2025-09-25 14:10:00+00:00,24578.75,-61.5,-63.0,STOP,2025-09-25 13:55:00+00:00,2025-09-25 14:20:00+00:00,False
H02-0212,2025-10-02,NQZ5,SHORT,2025-10-02 14:05:00+00:00,2025-10-02 14:05:00+00:00,25074.75,25169.0,CHANDELIER_1.0_ATR,2025-10-02 19:55:00+00:00,25109.5,-34.75,-36.25,EOD,2025-10-02 13:55:00+00:00,2025-10-02 20:05:00+00:00,False
H02-0213,2025-10-08,NQZ5,LONG,2025-10-08 14:05:00+00:00,2025-10-08 14:05:00+00:00,25203.25,25074.0,CHANDELIER_1.0_ATR,2025-10-08 19:55:00+00:00,25330.0,126.75,125.25,EOD,2025-10-08 13:55:00+00:00,2025-10-08 20:05:00+00:00,False
H02-0214,2025-11-04,NQZ5,LONG,2025-11-04 15:05:00+00:00,2025-11-04 15:05:00+00:00,25875.0,25663.0,CHANDELIER_1.0_ATR,2025-11-04 17:15:00+00:00,25663.0,-212.0,-213.5,STOP,2025-11-04 14:55:00+00:00,2025-11-04 17:25:00+00:00,False
H02-0215,2025-11-05,NQZ5,LONG,2025-11-05 15:05:00+00:00,2025-11-05 15:05:00+00:00,25653.75,25488.0,CHANDELIER_1.0_ATR,2025-11-05 20:55:00+00:00,25741.0,87.25,85.75,EOD,2025-11-05 14:55:00+00:00,2025-11-05 21:05:00+00:00,False
H02-0216,2025-11-06,NQZ5,SHORT,2025-11-06 15:05:00+00:00,2025-11-06 15:05:00+00:00,25415.25,25685.75,CHANDELIER_1.0_ATR,2025-11-06 20:55:00+00:00,25258.25,157.0,155.5,EOD,2025-11-06 14:55:00+00:00,2025-11-06 21:05:00+00:00,False
H02-0217,2025-11-12,NQZ5,SHORT,2025-11-12 15:05:00+00:00,2025-11-12 15:05:00+00:00,25624.5,25780.75,CHANDELIER_1.0_ATR,2025-11-12 20:55:00+00:00,25625.25,-0.75,-2.25,EOD,2025-11-12 14:55:00+00:00,2025-11-12 21:05:00+00:00,False
H02-0218,2025-11-14,NQZ5,LONG,2025-11-14 15:05:00+00:00,2025-11-14 15:05:00+00:00,24911.25,24626.0,CHANDELIER_1.0_ATR,2025-11-14 20:55:00+00:00,25105.25,194.0,192.5,EOD,2025-11-14 14:55:00+00:00,2025-11-14 21:05:00+00:00,False
H02-0219,2025-11-17,NQZ5,LONG,2025-11-17 15:05:00+00:00,2025-11-17 15:05:00+00:00,25118.5,24955.0,CHANDELIER_1.0_ATR,2025-11-17 16:15:00+00:00,24955.0,-163.5,-165.0,STOP,2025-11-17 14:55:00+00:00,2025-11-17 16:25:00+00:00,False
H02-0220,2025-11-18,NQZ5,SHORT,2025-11-18 15:05:00+00:00,2025-11-18 15:05:00+00:00,24444.25,24832.0,CHANDELIER_1.0_ATR,2025-11-18 20:55:00+00:00,24585.0,-140.75,-142.25,EOD,2025-11-18 14:55:00+00:00,2025-11-18 21:05:00+00:00,False
H02-0221,2025-11-19,NQZ5,LONG,2025-11-19 15:05:00+00:00,2025-11-19 15:05:00+00:00,24924.5,24572.5,CHANDELIER_1.0_ATR,2025-11-19 17:30:00+00:00,24572.5,-352.0,-353.5,STOP,2025-11-19 14:55:00+00:00,2025-11-19 17:40:00+00:00,False
H02-0222,2025-12-11,NQZ5,SHORT,2025-12-11 15:05:00+00:00,2025-12-11 15:05:00+00:00,25454.5,25650.25,CHANDELIER_1.0_ATR,2025-12-11 18:35:00+00:00,25650.25,-195.75,-197.25,STOP,2025-12-11 14:55:00+00:00,2025-12-11 18:45:00+00:00,False
H02-0223,2025-12-15,NQZ5,SHORT,2025-12-15 15:05:00+00:00,2025-12-15 15:05:00+00:00,25176.25,25410.0,CHANDELIER_1.0_ATR,2025-12-15 20:55:00+00:00,25084.25,92.0,90.5,EOD,2025-12-15 14:55:00+00:00,2025-12-15 21:05:00+00:00,False
H02-0224,2025-12-16,NQZ5,LONG,2025-12-16 15:05:00+00:00,2025-12-16 15:05:00+00:00,25113.75,24961.0,CHANDELIER_1.0_ATR,2025-12-16 15:25:00+00:00,24961.0,-152.75,-154.25,STOP,2025-12-16 14:55:00+00:00,2025-12-16 15:35:00+00:00,False
H02-0225,2025-12-19,NQH6,LONG,2025-12-19 15:05:00+00:00,2025-12-19 15:05:00+00:00,25568.0,25357.0,CHANDELIER_1.0_ATR,2025-12-19 20:55:00+00:00,25580.75,12.75,11.25,EOD,2025-12-19 14:55:00+00:00,2025-12-19 21:05:00+00:00,False
