status,dir,orig_entry_time,orig_exit_time,orig_dir,t_stop_ns,stop_confirmed,entry_ts_ns,entry_ref_px,entry_fill_px,sl,tp,risk_pips,exit_type,exit_ts_ns,exit_px,net_pips,r,be_moved
TRADE,-1,2013-12-16 10:30:00,2013-12-16 18:15:00,1,,,1387182605077000000,1.3747,1.3747,1.37715,1.3685749999999999,24.5,STOP,1387185611143000000,1.37716,-24.6,-1.00408,False
TRADE,-1,2013-12-26 16:45:00,2013-12-27 04:00:00,1,,,1388069108886000000,1.36829,1.36829,1.36995,1.36414,16.6,STOP,1388104108152000000,1.37,-17.1,-1.03012,False
TRADE,1,2013-12-31 15:30:00,2014-01-02 12:00:00,-1,,,1388496613845000000,1.37826,1.37826,1.3760000000000001,1.3839099999999998,22.6,STOP,1388518502945000000,1.37595,-23.1,-1.02212,False
TRADE,-1,2014-01-14 11:45:00,2014-01-14 14:30:00,1,,,1389692705453000000,1.36765,1.36765,1.3696400000000002,1.3626749999999996,19.9,TARGET,1389774574663000000,1.3626749999999996,49.75,2.5,False
TRADE,-1,2014-01-14 15:30:00,2014-01-15 02:30:00,1,,,1389706205171000000,1.36571,1.36571,1.3673199999999999,1.3616850000000003,16.1,STOP,1389706556250000000,1.36734,-16.3,-1.01242,False
TRADE,1,2014-01-16 08:30:00,2014-01-16 10:30:00,-1,,,1389853822507000000,1.3626,1.3626,1.36054,1.36775,20.6,STOP,1389859321764000000,1.36054,-20.6,-1.0,False
TRADE,1,2014-01-21 09:00:00,2014-01-21 17:15:00,-1,,,1390287605134000000,1.35493,1.35493,1.35313,1.3594300000000001,18.0,STOP,1390291521234000000,1.35313,-18.0,-1.0,False
TRADE,1,2014-01-22 09:00:00,2014-01-22 13:30:00,-1,,,1390374007297000000,1.3555,1.3555,1.35318,1.3612999999999995,23.2,STOP,1390438179828000000,1.35315,-23.5,-1.01293,False
TRADE,1,2014-01-28 16:45:00,2014-01-29 09:30:00,-1,,,1390920307303000000,1.36758,1.36758,1.36578,1.37208,18.0,STOP,1390921562264000000,1.36576,-18.2,-1.01111,False
TRADE,1,2014-02-04 15:15:00,2014-02-05 14:00:00,-1,,,1391519705087000000,1.35209,1.35209,1.35017,1.35689,19.2,STOP,1391526576500000000,1.35017,-19.2,-1.0,False
TRADE,1,2014-02-05 11:15:00,2014-02-05 14:00:00,-1,,,1391591705822000000,1.35138,1.35138,1.34925,1.3567049999999998,21.3,STOP,1391691229180000000,1.34925,-21.3,-1.0,False
TRADE,-1,2014-02-05 14:00:00,2014-02-05 14:00:00,1,,,1391601605381000000,1.35196,1.35196,1.35348,1.34816,15.2,STOP,1391605551708000000,1.35348,-15.2,-1.0,False
TRADE,-1,2014-02-12 11:30:00,2014-02-12 11:45:00,1,,,1392197408061000000,1.36387,1.36387,1.3654899999999999,1.35982,16.2,TARGET,1392205132763000000,1.35982,40.5,2.5,False
TRADE,-1,2014-02-17 10:15:00,2014-02-17 14:15:00,1,,,1392624905241000000,1.37028,1.37028,1.37222,1.36543,19.4,STOP,1392714404480000000,1.37231,-20.3,-1.04639,False
TRADE,-1,2014-02-18 10:00:00,2014-02-18 15:00:00,1,,,1392710405503000000,1.3715,1.3715,1.3732,1.3672499999999999,17.0,STOP,1392721994183000000,1.37328,-17.8,-1.04706,False
TRADE,-1,2014-02-18 11:45:00,2014-02-19 20:15:00,1,,,1392716705743000000,1.37197,1.37197,1.3742299999999998,1.36632,22.6,STOP,1392730228447000000,1.37424,-22.7,-1.00442,False
TRADE,-1,2014-02-19 15:30:00,2014-02-19 20:00:00,1,,,1392816605299000000,1.37504,1.37504,1.37673,1.3708150000000001,16.9,TARGET,1392883528086000000,1.3708150000000001,42.25,2.5,False
TRADE,-1,2014-02-26 10:15:00,2014-02-26 13:15:00,1,,,1393402511443000000,1.37368,1.37368,1.3757,1.3686300000000002,20.2,STOP,1393405833643000000,1.3757,-20.2,-1.0,False
TRADE,1,2014-03-05 10:30:00,2014-03-05 14:15:00,-1,,,1394008205723000000,1.37335,1.37335,1.37121,1.3787000000000003,21.4,STOP,1394014466584000000,1.37106,-22.9,-1.07009,False
TRADE,1,2014-03-06 09:15:00,2014-03-06 11:45:00,-1,,,1394090116973000000,1.37271,1.37271,1.3709600000000002,1.377085,17.5,TARGET,1394109915795000000,1.377085,43.75,2.5,False
TRADE,1,2014-03-11 11:00:00,2014-03-11 15:30:00,-1,,,1394528405918000000,1.38575,1.38575,1.3840700000000001,1.3899499999999998,16.8,STOP,1394532715483000000,1.38407,-16.8,-1.0,False
TRADE,-1,2014-03-17 10:00:00,2014-03-18 10:15:00,1,,,1395043206749000000,1.38823,1.38823,1.39041,1.3827800000000003,21.8,STOP,1395046794745000000,1.39041,-21.8,-1.0,False
TRADE,-1,2014-03-19 11:45:00,2014-03-19 15:00:00,1,,,1395222307304000000,1.39112,1.39112,1.3927299999999998,1.3870950000000002,16.1,STOP,1395226051667000000,1.39273,-16.1,-1.0,False
TRADE,1,2014-03-24 15:15:00,2014-03-24 16:45:00,-1,,,1395666905132000000,1.37741,1.37741,1.37556,1.3820350000000003,18.5,TARGET,1395683134922000000,1.3820350000000003,46.25,2.5,False
TRADE,1,2014-03-25 16:30:00,2014-03-25 17:30:00,-1,,,1395757806363000000,1.37915,1.37915,1.3770600000000002,1.384375,20.9,STOP,1395764105703000000,1.37706,-20.9,-1.0,False
TRADE,1,2014-03-26 10:00:00,2014-03-27 17:00:00,-1,,,1395820805804000000,1.38162,1.38162,1.3792,1.3876700000000004,24.2,STOP,1395823815523000000,1.3792,-24.2,-1.0,False
TRADE,1,2014-03-27 08:30:00,2014-03-27 17:00:00,-1,,,1395901805032000000,1.37837,1.37837,1.37663,1.3827200000000004,17.4,STOP,1395907397720000000,1.37662,-17.5,-1.00575,False
TRADE,1,2014-03-27 15:30:00,2014-03-28 09:00:00,-1,,,1395927005838000000,1.37663,1.37663,1.3751200000000001,1.3804049999999997,15.1,STOP,1395935387418000000,1.37511,-15.2,-1.00662,False
TRADE,1,2014-04-02 15:30:00,2014-04-03 14:30:00,-1,,,1396441807326000000,1.37854,1.37854,1.3767900000000002,1.382915,17.5,STOP,1396448129716000000,1.37679,-17.5,-1.0,False
TRADE,1,2014-04-02 16:15:00,2014-04-03 14:30:00,-1,,,1396444511328000000,1.37843,1.37843,1.37648,1.3833050000000005,19.5,STOP,1396451392532000000,1.37643,-20.0,-1.02564,False
TRADE,1,2014-04-14 10:15:00,2014-04-14 14:30:00,-1,,,1397459707531000000,1.38485,1.38485,1.38334,1.3886249999999998,15.1,STOP,1397464862593000000,1.3833,-15.5,-1.02649,False
TRADE,1,2014-05-14 11:45:00,2014-05-15 09:45:00,-1,,,1400057105440000000,1.37176,1.37176,1.3702100000000002,1.375635,15.5,STOP,1400137703952000000,1.37019,-15.7,-1.0129,False
TRADE,1,2014-05-20 16:45:00,2014-05-21 02:30:00,-1,,,1400593505107000000,1.37047,1.37047,1.36897,1.3742200000000002,15.0,STOP,1400597059130000000,1.36895,-15.2,-1.01333,False
TRADE,1,2014-05-22 09:15:00,2014-05-22 09:30:00,-1,,,1400739305775000000,1.36698,1.36698,1.3653700000000002,1.3710049999999998,16.1,STOP,1400763992139000000,1.36537,-16.1,-1.0,False
TRADE,1,2014-05-29 15:00:00,2014-05-30 15:00:00,-1,,,1401364805258000000,1.36135,1.36135,1.3588500000000001,1.3676,25.0,STOP,1401727280087000000,1.35883,-25.2,-1.008,False
TRADE,1,2014-06-11 16:15:00,2014-06-12 16:30:00,-1,,,1402492505119000000,1.35449,1.35449,1.35256,1.359315,19.3,STOP,1402560557132000000,1.35256,-19.3,-1.0,False
TRADE,-1,2014-06-17 11:00:00,2014-06-17 14:30:00,1,,,1402992006208000000,1.356,1.356,1.3581100000000002,1.350725,21.1,STOP,1403101046636000000,1.35826,-22.6,-1.07109,False
TRADE,1,2014-08-27 15:45:00,2014-08-27 16:15:00,-1,,,1409143507707000000,1.31799,1.31799,1.31636,1.322065,16.3,TARGET,1409209794309000000,1.322065,40.75,2.5,False
TRADE,-1,2014-08-28 10:15:00,2014-08-28 11:45:00,1,,,1409210105135000000,1.32142,1.32142,1.32302,1.3174199999999998,16.0,TARGET,1409221302094000000,1.3174199999999998,40.0,2.5,False
TRADE,-1,2014-09-10 08:45:00,2014-09-10 14:30:00,1,,,1410327914369000000,1.29251,1.29251,1.29425,1.2881600000000004,17.4,STOP,1410331399135000000,1.29425,-17.4,-1.0,False
TRADE,-1,2014-09-10 10:15:00,2014-09-10 14:30:00,1,,,1410333305465000000,1.29261,1.29261,1.2942,1.2886350000000002,15.9,STOP,1410336948134000000,1.2942,-15.9,-1.0,False
TRADE,-1,2014-09-17 16:00:00,2014-09-17 17:15:00,1,,,1410958805001000000,1.29703,1.29703,1.2986099999999998,1.2930800000000002,15.8,TARGET,1410976834483000000,1.2930800000000002,39.5,2.5,False
TRADE,-1,2014-10-02 11:45:00,2014-10-02 14:30:00,1,,,1412239505059000000,1.2645,1.2645,1.26606,1.2606,15.6,STOP,1412254756129000000,1.26609,-15.9,-1.01923,False
TRADE,-1,2014-10-08 09:15:00,2014-10-08 13:45:00,1,,,1412748906303000000,1.26319,1.26319,1.26552,1.257365,23.3,STOP,1412755109149000000,1.26552,-23.3,-1.0,False
TRADE,-1,2014-10-13 10:30:00,2014-10-13 22:30:00,1,,,1413185406801000000,1.26539,1.26539,1.26763,1.25979,22.4,STOP,1413187358875000000,1.26764,-22.5,-1.00446,False
TRADE,-1,2014-10-13 15:30:00,2014-10-13 17:15:00,1,,,1413203405021000000,1.26796,1.26796,1.2697,1.26361,17.4,STOP,1413207585857000000,1.26971,-17.5,-1.00575,False
TRADE,1,2014-10-20 15:00:00,2014-10-20 17:30:00,-1,,,1413806406018000000,1.27689,1.27689,1.2750000000000001,1.281615,18.9,TARGET,1413832263387000000,1.281615,47.25,2.5,False
TRADE,1,2014-10-20 15:30:00,2014-10-20 16:00:00,-1,,,1413808206097000000,1.27818,1.27818,1.2761000000000002,1.2833799999999997,20.8,STOP,1413811066581000000,1.2761,-20.8,-1.0,False
TRADE,1,2014-11-04 08:30:00,2014-11-04 11:15:00,-1,,,1415082605401000000,1.25225,1.25225,1.2505600000000001,1.256475,16.9,STOP,1415085432129000000,1.25056,-16.9,-1.0,False
TRADE,1,2014-11-04 15:15:00,2014-11-04 16:15:00,-1,,,1415106905060000000,1.2515,1.2515,1.2498300000000002,1.2556749999999997,16.7,TARGET,1415115015406000000,1.2556749999999997,41.75,2.5,False
TRADE,-1,2014-11-06 11:45:00,2014-11-06 14:30:00,1,,,1415267105313000000,1.25096,1.25096,1.2527300000000001,1.246535,17.7,STOP,1415273170439000000,1.25274,-17.8,-1.00565,False
TRADE,-1,2014-11-19 09:00:00,2014-11-19 16:00:00,1,,,1416380405003000000,1.25221,1.25221,1.25438,1.246785,21.7,STOP,1416385058461000000,1.25438,-21.7,-1.0,False
TRADE,-1,2014-11-19 11:30:00,2014-11-19 16:00:00,1,,,1416389405312000000,1.2532,1.2532,1.25498,1.2487500000000002,17.8,STOP,1416404675685000000,1.25498,-17.8,-1.0,False
TRADE,1,2014-11-25 09:30:00,2014-11-25 10:30:00,-1,,,1416900605265000000,1.24178,1.24178,1.2398500000000001,1.2466050000000002,19.3,TARGET,1416927601216000000,1.2466050000000002,48.25,2.5,False
TRADE,1,2014-11-25 11:30:00,2014-11-25 16:30:00,-1,,,1416907808679000000,1.24281,1.24281,1.2412500000000002,1.2467099999999993,15.6,STOP,1416922202457000000,1.241,-18.1,-1.16026,False
TRADE,-1,2014-11-26 10:15:00,2014-11-26 11:00:00,1,,,1416989707063000000,1.24788,1.24788,1.2494100000000001,1.244055,15.3,STOP,1416991200139000000,1.24945,-15.7,-1.02614,False
TRADE,-1,2014-11-26 14:15:00,2014-11-26 17:45:00,1,,,1417004106102000000,1.2465,1.2465,1.24884,1.24065,23.4,STOP,1417008626719000000,1.24885,-23.5,-1.00427,False
TRADE,-1,2014-12-10 14:45:00,2014-12-10 17:30:00,1,,,1418215505607000000,1.23835,1.23835,1.24037,1.2333000000000003,20.2,STOP,1418222973219000000,1.24041,-20.6,-1.0198,False
TRADE,-1,2014-12-15 08:45:00,2014-12-15 10:00:00,1,,,1418625914770000000,1.2455,1.2455,1.24719,1.2412750000000001,16.9,STOP,1418628191579000000,1.24719,-16.9,-1.0,False
TRADE,-1,2014-12-17 09:15:00,2014-12-17 09:45:00,1,,,1418800505164000000,1.24915,1.24915,1.2510299999999999,1.2444500000000003,18.8,TARGET,1418829038439000000,1.2444500000000003,47.0,2.5,False
TRADE,1,2014-12-22 14:45:00,2014-12-22 21:45:00,-1,,,1419252307929000000,1.22577,1.22577,1.22425,1.2295699999999998,15.2,STOP,1419268484277000000,1.22425,-15.2,-1.0,False
TRADE,1,2014-12-23 10:00:00,2014-12-23 10:30:00,-1,,,1419321605078000000,1.22246,1.22246,1.22083,1.2265350000000002,16.3,STOP,1419340883564000000,1.22083,-16.3,-1.0,False
TRADE,1,2014-12-29 09:45:00,2014-12-29 11:15:00,-1,,,1419839105916000000,1.21746,1.21746,1.21553,1.2222849999999998,19.3,STOP,1419876267217000000,1.21551,-19.5,-1.01036,False
TRADE,-1,2015-01-13 09:15:00,2015-01-13 10:30:00,1,,,1421133305192000000,1.18375,1.18375,1.18534,1.1797750000000002,15.9,TARGET,1421142343676000000,1.1797750000000002,39.75,2.5,False
TRADE,1,2015-01-15 10:15:00,2015-01-15 11:30:00,-1,,,1421309705310000000,1.17654,1.17654,1.1742599999999999,1.1822400000000002,22.8,STOP,1421314259116000000,1.17425,-22.9,-1.00439,False
TRADE,1,2015-01-15 10:45:00,2015-01-15 11:30:00,-1,,,1421311505197000000,1.1759,1.1759,1.17387,1.1809749999999999,20.3,STOP,1421314263977000000,1.17387,-20.3,-1.0,False
TRADE,1,2015-01-20 10:15:00,2015-01-20 11:30:00,-1,,,1421741706074000000,1.15773,1.15773,1.15597,1.1621299999999999,17.6,STOP,1421770889002000000,1.15595,-17.8,-1.01136,False
TRADE,1,2015-01-21 09:15:00,2015-01-21 14:45:00,-1,,,1421824505227000000,1.15698,1.15698,1.1551699999999998,1.161505,18.1,STOP,1421827449764000000,1.15516,-18.2,-1.00552,False
TRADE,-1,2015-02-02 10:30:00,2015-02-02 13:15:00,1,,,1422865806210000000,1.13237,1.13237,1.13426,1.1276450000000002,18.9,STOP,1422865995225000000,1.13426,-18.9,-1.0,False
TRADE,-1,2015-02-03 09:00:00,2015-02-03 10:00:00,1,,,1422946805157000000,1.13391,1.13391,1.13541,1.1301599999999998,15.0,STOP,1422960337711000000,1.13545,-15.4,-1.02667,False
TRADE,1,2015-02-10 10:30:00,2015-02-10 13:45:00,-1,,,1423557006876000000,1.13197,1.13197,1.13017,1.13647,18.0,STOP,1423559960224000000,1.13017,-18.0,-1.0,False
TRADE,1,2015-02-17 08:45:00,2015-02-17 11:00:00,-1,,,1424155505020000000,1.13522,1.13522,1.13348,1.1395699999999995,17.4,TARGET,1424165416252000000,1.1395699999999995,43.5,2.5,False
TRADE,1,2015-02-18 15:15:00,2015-02-18 21:00:00,-1,,,1424265305366000000,1.13718,1.13718,1.13544,1.1415300000000004,17.4,STOP,1424271484401000000,1.13544,-17.4,-1.0,False
TRADE,1,2015-02-24 16:15:00,2015-02-24 17:15:00,-1,,,1424787305208000000,1.13189,1.13189,1.12949,1.13789,24.0,STOP,1424790073407000000,1.12941,-24.8,-1.03333,False
TRADE,-1,2015-02-25 10:45:00,2015-02-25 12:30:00,1,,,1424853905445000000,1.13705,1.13705,1.1387299999999998,1.1328500000000001,16.8,TARGET,1424953814637000000,1.1328500000000001,42.0,2.5,False
TRADE,1,2015-03-02 15:45:00,2015-03-03 11:30:00,-1,,,1425303905710000000,1.12174,1.12174,1.1199599999999998,1.1261900000000002,17.8,STOP,1425309270767000000,1.11993,-18.1,-1.01685,False
TRADE,-1,2015-03-18 10:45:00,2015-03-18 14:45:00,1,,,1426668305167000000,1.061,1.061,1.06293,1.056175,19.3,STOP,1426674665554000000,1.06293,-19.3,-1.0,False
TRADE,-1,2015-03-18 16:00:00,2015-03-18 20:00:00,1,,,1426687205161000000,1.06114,1.06114,1.06355,1.0551149999999998,24.1,STOP,1426693352596000000,1.06357,-24.3,-1.0083,False
TRADE,1,2015-04-07 08:00:00,2015-04-07 11:15:00,-1,,,1428382805492000000,1.09247,1.09247,1.09023,1.09807,22.4,STOP,1428394134012000000,1.09022,-22.5,-1.00446,False
TRADE,1,2015-04-07 11:00:00,2015-04-07 11:15:00,-1,,,1428393605433000000,1.09212,1.09212,1.0900800000000002,1.0972199999999996,20.4,STOP,1428394179758000000,1.09008,-20.4,-1.0,False
TRADE,-1,2015-04-15 09:30:00,2015-04-15 10:15:00,1,,,1429079405505000000,1.06479,1.06479,1.0669399999999998,1.0594150000000002,21.5,TARGET,1429085890678000000,1.0594150000000002,53.75,2.5,False
TRADE,1,2015-04-21 08:30:00,2015-04-21 09:45:00,-1,,,1429594205358000000,1.0723,1.0723,1.07063,1.0764750000000003,16.7,STOP,1429596457161000000,1.07063,-16.7,-1.0,False
TRADE,1,2015-04-23 08:00:00,2015-04-23 11:15:00,-1,,,1429765206094000000,1.07038,1.07038,1.0686600000000002,1.0746799999999999,17.2,STOP,1429770984186000000,1.06864,-17.4,-1.01163,False
TRADE,-1,2015-04-28 11:45:00,2015-04-28 13:45:00,1,,,1430210705257000000,1.08836,1.08836,1.0904099999999999,1.0832350000000002,20.5,STOP,1430211453893000000,1.09042,-20.6,-1.00488,False
TRADE,-1,2015-06-16 09:45:00,2015-06-16 09:45:00,1,,,1434437105081000000,1.12785,1.12785,1.13001,1.1224500000000002,21.6,STOP,1434437596959000000,1.13001,-21.6,-1.0,False
TRADE,-1,2015-06-17 10:00:00,2015-06-17 11:45:00,1,,,1434524405315000000,1.12581,1.12581,1.12776,1.1209349999999998,19.5,STOP,1434524851532000000,1.12782,-20.1,-1.03077,False
TRADE,1,2015-07-29 16:30:00,2015-07-29 21:00:00,-1,,,1438176606351000000,1.10361,1.10361,1.1011900000000001,1.1096599999999996,24.2,STOP,1438182404586000000,1.10113,-24.8,-1.02479,False
TRADE,1,2015-08-17 14:00:00,2015-08-17 15:00:00,-1,,,1439809205502000000,1.10872,1.10872,1.107,1.1130199999999997,17.2,STOP,1439824222600000000,1.107,-17.2,-1.0,False
TRADE,1,2015-08-18 10:30:00,2015-08-18 10:45:00,-1,,,1439883005334000000,1.10644,1.10644,1.1047600000000002,1.1106399999999998,16.8,STOP,1439901336242000000,1.10476,-16.8,-1.0,False
TRADE,1,2015-08-18 11:45:00,2015-08-18 18:30:00,-1,,,1439887505353000000,1.10734,1.10734,1.1051,1.11294,22.4,STOP,1439901334701000000,1.10503,-23.1,-1.03125,False
TRADE,1,2015-09-03 09:30:00,2015-09-03 10:00:00,-1,,,1441261808539000000,1.12226,1.12226,1.12074,1.1260599999999998,15.2,STOP,1441283583173000000,1.12074,-15.2,-1.0,False
TRADE,1,2015-09-30 14:30:00,2015-10-01 06:30:00,-1,,,1443612605075000000,1.12062,1.12062,1.11852,1.12587,21.0,STOP,1443615567436000000,1.11851,-21.1,-1.00476,False
TRADE,1,2015-10-06 09:15:00,2015-10-06 09:30:00,-1,,,1444112105685000000,1.11785,1.11785,1.1162400000000001,1.1218749999999997,16.1,TARGET,1444117216488000000,1.1218749999999997,40.25,2.5,False
TRADE,-1,2015-10-08 10:00:00,2015-10-08 10:15:00,1,,,1444287605394000000,1.12624,1.12624,1.12791,1.1220649999999996,16.7,STOP,1444288658747000000,1.12794,-17.0,-1.01796,False
TRADE,-1,2015-10-13 15:30:00,2015-10-13 17:00:00,1,,,1444739405022000000,1.13869,1.13869,1.1404,1.1344149999999997,17.1,STOP,1444805280524000000,1.1404,-17.1,-1.0,False
TRADE,-1,2015-10-14 15:15:00,2015-10-14 15:30:00,1,,,1444824905164000000,1.14094,1.14094,1.14264,1.13669,17.0,STOP,1444825802405000000,1.14351,-25.7,-1.51176,False
TRADE,1,2015-10-19 10:15:00,2015-10-19 17:45:00,-1,,,1445238905448000000,1.13579,1.13579,1.1337000000000002,1.141015,20.9,STOP,1445247455359000000,1.1337,-20.9,-1.0,False
TRADE,1,2015-10-27 10:00:00,2015-10-27 14:15:00,-1,,,1445932805093000000,1.10555,1.10555,1.10379,1.10995,17.6,STOP,1445937338290000000,1.10377,-17.8,-1.01136,False
TRADE,1,2015-10-28 10:45:00,2015-10-28 11:00:00,-1,,,1446021908724000000,1.10368,1.10368,1.10205,1.107755,16.3,TARGET,1446035974279000000,1.107755,40.75,2.5,False
TRADE,1,2015-11-10 10:15:00,2015-11-10 14:45:00,-1,,,1447143305118000000,1.07481,1.07481,1.07299,1.0793599999999999,18.2,STOP,1447147060822000000,1.07299,-18.2,-1.0,False
TRADE,-1,2015-11-11 10:00:00,2015-11-11 13:15:00,1,,,1447228809737000000,1.07493,1.07493,1.07677,1.0703299999999998,18.4,STOP,1447288754303000000,1.07677,-18.4,-1.0,False
TRADE,-1,2015-11-18 14:15:00,2015-11-18 16:00:00,1,,,1447848906295000000,1.06718,1.06718,1.06869,1.0634050000000004,15.1,TARGET,1447864052056000000,1.0634050000000004,37.75,2.5,False
TRADE,-1,2015-11-19 11:00:00,2015-11-19 18:00:00,1,,,1447923605487000000,1.06889,1.06889,1.0712199999999998,1.063065,23.3,STOP,1447933777740000000,1.07124,-23.5,-1.00858,False
TRADE,1,2015-11-26 09:45:00,2015-11-27 08:45:00,-1,,,1448523905096000000,1.06072,1.06072,1.05891,1.0652450000000004,18.1,STOP,1448617868422000000,1.05891,-18.1,-1.0,False
TRADE,1,2015-12-01 10:15:00,2015-12-01 10:45:00,-1,,,1448957705680000000,1.05785,1.05785,1.05612,1.0621749999999999,17.3,TARGET,1448979035100000000,1.0621749999999999,43.25,2.5,False
TRADE,-1,2015-12-02 10:00:00,2015-12-02 12:00:00,1,,,1449043205166000000,1.06242,1.06242,1.0643599999999998,1.0575700000000003,19.4,TARGET,1449068113775000000,1.0575700000000003,48.5,2.5,False
TRADE,1,2015-12-14 09:15:00,2015-12-14 13:15:00,-1,,,1450077305210000000,1.09598,1.09598,1.09448,1.09973,15.0,TARGET,1450103503200000000,1.09973,37.5,2.5,False
TRADE,1,2015-12-14 10:45:00,2015-12-14 13:15:00,-1,,,1450082708689000000,1.09463,1.09463,1.09233,1.10038,23.0,TARGET,1450105766788000000,1.10038,57.5,2.5,False
TRADE,1,2015-12-16 16:30:00,2015-12-16 17:45:00,-1,,,1450276205020000000,1.09265,1.09265,1.09111,1.0964999999999996,15.4,TARGET,1450291030924000000,1.0964999999999996,38.5,2.5,False
TRADE,-1,2015-12-21 15:15:00,2015-12-21 17:15:00,1,,,1450703705097000000,1.08709,1.08709,1.0888099999999998,1.0827900000000001,17.2,STOP,1450705457097000000,1.08881,-17.2,-1.0,False
TRADE,-1,2015-12-22 10:00:00,2015-12-22 16:30:00,1,,,1450771205059000000,1.09195,1.09195,1.0939199999999998,1.0870250000000006,19.7,STOP,1450777061312000000,1.09394,-19.9,-1.01015,False
TRADE,-1,2015-12-24 16:45:00,2015-12-29 15:00:00,1,,,1450968307018000000,1.09558,1.09558,1.0979400000000001,1.0896799999999995,23.6,STOP,1451294697640000000,1.09795,-23.7,-1.00424,False
TRADE,1,2015-12-30 15:30:00,2015-12-30 15:45:00,-1,,,1451482208034000000,1.09196,1.09196,1.0903900000000002,1.0958849999999996,15.7,STOP,1451495395223000000,1.09033,-16.3,-1.03822,False
TRADE,1,2015-12-30 16:45:00,2015-12-31 14:30:00,-1,,,1451486705303000000,1.09276,1.09276,1.09102,1.0971099999999996,17.4,STOP,1451490321921000000,1.09101,-17.5,-1.00575,False
TRADE,1,2016-01-19 10:45:00,2016-01-19 10:45:00,-1,,,1453193105395000000,1.08657,1.08657,1.0849900000000001,1.0905199999999997,15.8,TARGET,1453214945127000000,1.0905199999999997,39.5,2.5,False
TRADE,1,2016-01-25 14:30:00,2016-01-25 15:15:00,-1,,,1453725005008000000,1.08119,1.08119,1.07965,1.0850400000000002,15.4,TARGET,1453753941656000000,1.0850400000000002,38.5,2.5,False
TRADE,-1,2016-01-26 08:45:00,2016-01-26 11:00:00,1,,,1453790706462000000,1.0859,1.0859,1.08769,1.0814250000000003,17.9,STOP,1453879199320000000,1.08774,-18.4,-1.02793,False
TRADE,-1,2016-01-26 09:30:00,2016-01-26 10:45:00,1,,,1453793405278000000,1.08686,1.08686,1.08906,1.08136,22.0,STOP,1453899373780000000,1.08907,-22.1,-1.00455,False
TRADE,-1,2016-01-27 11:00:00,2016-01-27 15:15:00,1,,,1453885205761000000,1.08676,1.08676,1.0883699999999998,1.0827350000000002,16.1,STOP,1453899084985000000,1.08846,-17.0,-1.0559,False
TRADE,-1,2016-02-03 14:45:00,2016-02-03 15:15:00,1,,,1454503505385000000,1.09298,1.09298,1.09507,1.0877550000000002,20.9,STOP,1454505763848000000,1.09508,-21.0,-1.00478,False
TRADE,-1,2016-02-08 10:15:00,2016-02-08 13:00:00,1,,,1454919305016000000,1.11489,1.11489,1.11639,1.1111399999999998,15.0,STOP,1454922690922000000,1.11645,-15.6,-1.04,False
TRADE,1,2016-02-17 15:15:00,2016-02-17 21:00:00,-1,,,1455714905141000000,1.1136,1.1136,1.1119999999999999,1.1176,16.0,STOP,1455715951662000000,1.11199,-16.1,-1.00625,False
TRADE,1,2016-02-18 10:00:00,2016-02-18 16:15:00,-1,,,1455782405191000000,1.1128,1.1128,1.11074,1.11795,20.6,STOP,1455796022852000000,1.11074,-20.6,-1.0,False
TRADE,1,2016-02-23 10:30:00,2016-02-23 11:30:00,-1,,,1456216205065000000,1.10368,1.10368,1.1019,1.1081299999999996,17.8,STOP,1456218527732000000,1.10185,-18.3,-1.02809,False
TRADE,1,2016-03-15 09:15:00,2016-03-15 09:30:00,-1,,,1458026105057000000,1.10927,1.10927,1.10761,1.11342,16.6,STOP,1458035960119000000,1.10757,-17.0,-1.0241,False
TRADE,1,2016-03-15 11:30:00,2016-03-15 14:30:00,-1,,,1458034205027000000,1.10949,1.10949,1.10749,1.11449,20.0,STOP,1458035960455000000,1.10749,-20.0,-1.0,False
TRADE,1,2016-03-16 08:45:00,2016-03-16 19:45:00,-1,,,1458110705482000000,1.10886,1.10886,1.10733,1.112685,15.3,STOP,1458133845078000000,1.1073,-15.6,-1.01961,False
TRADE,1,2016-03-16 14:45:00,2016-03-16 20:00:00,-1,,,1458132306024000000,1.10826,1.10826,1.10635,1.1130350000000002,19.1,STOP,1458134065557000000,1.10635,-19.1,-1.0,False
TRADE,-1,2016-04-11 15:30:00,2016-04-11 18:45:00,1,,,1460377805584000000,1.14071,1.14071,1.14286,1.1353349999999995,21.5,STOP,1460382504500000000,1.14286,-21.5,-1.0,False
TRADE,-1,2016-04-18 15:30:00,2016-04-18 16:30:00,1,,,1460982606098000000,1.13166,1.13166,1.13364,1.1267100000000005,19.8,STOP,1461046656722000000,1.13365,-19.9,-1.00505,False
TRADE,-1,2016-04-26 09:15:00,2016-04-26 10:00:00,1,,,1461651307748000000,1.12722,1.12722,1.12873,1.1234450000000002,15.1,STOP,1461658963807000000,1.12873,-15.1,-1.0,False
TRADE,-1,2016-04-26 15:15:00,2016-04-26 15:30:00,1,,,1461672905024000000,1.12864,1.12864,1.1305200000000002,1.1239399999999997,18.8,STOP,1461674104769000000,1.13053,-18.9,-1.00532,False
TRADE,-1,2016-04-27 09:30:00,2016-04-27 12:15:00,1,,,1461738605391000000,1.13049,1.13049,1.13209,1.12649,16.0,STOP,1461740394425000000,1.1321,-16.1,-1.00625,False
