entry_ts,exit_ts,side,reason,risk_pips,gross_pips,net_normal,net_stress,comp_ts,year
2010-07-27 12:00:00+00:00,2010-07-27 14:00:00+00:00,1,STOP,62.699999999999974,-62.699999999999974,-64.69999999999997,-66.69999999999997,2010-07-27 04:00:00+00:00,2010
2010-07-28 07:00:00+00:00,2010-07-28 19:00:00+00:00,1,TIME,52.200000000000024,-38.000000000000256,-40.000000000000256,-42.000000000000256,2010-07-28 04:00:00+00:00,2010
2010-07-29 07:00:00+00:00,2010-07-29 19:00:00+00:00,1,TIME,60.2999999999998,50.499999999999986,48.499999999999986,46.499999999999986,2010-07-29 03:00:00+00:00,2010
2010-07-30 01:00:00+00:00,2010-07-30 13:00:00+00:00,-1,TIME,52.90000000000017,22.699999999999942,20.699999999999942,18.699999999999942,2010-07-29 21:00:00+00:00,2010
2010-08-02 13:00:00+00:00,2010-08-02 15:00:00+00:00,1,TARGET,56.09999999999893,84.14999999999839,82.14999999999839,80.14999999999839,2010-08-02 09:00:00+00:00,2010
2010-08-03 06:00:00+00:00,2010-08-03 07:00:00+00:00,-1,STOP,42.79999999999839,-42.79999999999839,-44.79999999999839,-46.79999999999839,2010-08-03 03:00:00+00:00,2010
2010-08-04 05:00:00+00:00,2010-08-04 14:00:00+00:00,-1,TARGET,26.600000000001067,39.9000000000016,37.9000000000016,35.9000000000016,2010-08-04 03:00:00+00:00,2010
2010-08-05 07:00:00+00:00,2010-08-05 09:00:00+00:00,-1,STOP,50.400000000001555,-50.400000000001555,-52.400000000001555,-54.400000000001555,2010-08-05 03:00:00+00:00,2010
2010-08-06 08:00:00+00:00,2010-08-06 12:00:00+00:00,1,TARGET,54.00000000000071,81.00000000000217,79.00000000000217,77.00000000000217,2010-08-06 04:00:00+00:00,2010
2010-08-09 11:00:00+00:00,2010-08-09 23:00:00+00:00,-1,TIME,54.89999999999995,32.09999999999935,30.099999999999348,28.099999999999348,2010-08-09 03:00:00+00:00,2010
2010-08-13 06:00:00+00:00,2010-08-13 10:00:00+00:00,1,STOP,51.70000000000119,-51.70000000000119,-53.70000000000119,-55.70000000000119,2010-08-13 04:00:00+00:00,2010
2010-08-17 06:00:00+00:00,2010-08-17 18:00:00+00:00,1,TIME,53.800000000001624,34.999999999998366,32.999999999998366,30.999999999998366,2010-08-17 03:00:00+00:00,2010
2010-08-20 09:00:00+00:00,2010-08-20 21:00:00+00:00,-1,TIME,81.60000000000167,47.8999999999985,45.8999999999985,43.8999999999985,2010-08-20 04:00:00+00:00,2010
2010-08-23 15:00:00+00:00,2010-08-24 03:00:00+00:00,-1,TIME,68.79999999999997,17.899999999999583,15.899999999999583,13.899999999999583,2010-08-23 04:00:00+00:00,2010
2010-08-24 10:00:00+00:00,2010-08-24 14:00:00+00:00,-1,STOP,60.89999999999929,-60.89999999999929,-62.89999999999929,-64.8999999999993,2010-08-24 08:00:00+00:00,2010
