entry_i,year,stop_pips,pip_eur_at_minlot,risk_eur_minlot,risk_pct_minlot,lot_for_05,lot_05_rounded,lot_for_1,lot_1_rounded,r_multiple
13129,2022,8.48884386829757,0.0988632133055125,0.8392343820686945,0.1678468764137389,0.029789055994554874,0.02,0.05957811198910975,0.05,-1.1060215046906046
13215,2022,14.65996231131422,0.09787291027690181,1.434813175958019,0.2869626351916038,0.01742387121815187,0.01,0.03484774243630374,0.03,-1.0613916994388097
13334,2022,12.742222765750219,0.09842232693759599,1.2541192149623466,0.2508238429924693,0.019934309036761386,0.01,0.03986861807352277,0.03,-1.070631318926502
13384,2022,19.65168048112167,0.09622912769348022,1.8910640704093298,0.3782128140818659,0.013220070325057063,0.01,0.026440140650114127,0.02,-1.0457976100753297
13410,2022,15.12393204749224,0.0972062789571952,1.470141157538195,0.294028231507639,0.017005169790541345,0.01,0.03401033958108269,0.03,-1.0595083340214997
13475,2022,11.801792340324809,0.09626978342357352,1.1361559926130582,0.22723119852261164,0.02200402071770287,0.02,0.04400804143540574,0.04,1.663430708365632
13561,2022,12.34403485678088,0.09403517583588074,1.160773488281631,0.23215469765632618,0.02153736301904098,0.02,0.04307472603808196,0.04,0.9964328252018517
13609,2022,11.23997584595622,0.09524769709346913,1.0705818147135475,0.21411636294270953,0.02335178839805828,0.02,0.04670357679611656,0.04,-1.0271547018738494
13633,2022,11.716547511524599,0.09458508900163384,1.1082106891694257,0.22164213783388512,0.02255888726243638,0.02,0.04511777452487276,0.04,16.967455626707174
13705,2022,17.55661131075363,0.09302797567918077,1.6332560100256188,0.32665120200512376,0.015306847087376006,0.01,0.030613694174752012,0.03,-1.0512627399484933
13739,2022,13.331797179451248,0.09274193548387097,1.2364166739007207,0.24728333478014414,0.020219720849548654,0.02,0.04043944169909731,0.04,0.3491072451615491
13770,2022,10.699578650182719,0.09228103656086784,0.9873682086033924,0.19747364172067847,0.02531983487230349,0.02,0.05063966974460698,0.05,9.454516619941334
13830,2022,16.00794842370008,0.09030358361915101,1.4455751090506568,0.2891150218101313,0.017294154999955756,0.01,0.03458830999991151,0.03,2.510520570878357
13874,2022,23.12110117077,0.08916101839722047,2.0615009268510196,0.4123001853702039,0.012127086471015057,0.01,0.024254172942030115,0.02,4.01225869293678
13971,2022,27.23795286685839,0.09021993525080121,2.4574063440123393,0.49148126880246784,0.010173327687915528,0.01,0.020346655375831055,0.02,-1.0330421307503868
14024,2022,16.667005251016057,0.08941647736987372,1.4903048978510438,0.2980609795702088,0.016775090812657822,0.01,0.033550181625315645,0.03,-1.0539989030089665
14041,2022,17.0331516884757,0.08789778595404078,1.4971763212363456,0.29943526424726913,0.01669810004699739,0.01,0.03339620009399478,0.03,-1.0528381368557311
14087,2022,13.72620537144346,0.08762158024094444,1.2027118053576156,0.24054236107152313,0.020786359532378975,0.02,0.04157271906475795,0.04,-1.065568012108623
14101,2022,13.635161400789562,0.08712714721464118,1.1879927146619853,0.23759854293239707,0.021043900094213242,0.02,0.042087800188426484,0.04,-1.0660058193332138
14114,2022,14.757020744570301,0.08718328581953298,1.28656555741865,0.25731311148373004,0.019431578791958105,0.01,0.03886315758391621,0.03,3.2716049788319914
14167,2022,20.11038703423747,0.08588657209051383,1.727212205784171,0.3454424411568342,0.01447419136819367,0.01,0.02894838273638734,0.02,-1.0447529924942882
14209,2022,18.29922123609271,0.08549292878159902,1.5644540178959983,0.31289080357919963,0.015980015848354547,0.01,0.03196003169670909,0.03,0.01754792552854959
14233,2022,12.02229592640131,0.08537324055037167,1.0263823620924124,0.2052764724184825,0.02435739440127779,0.02,0.04871478880255558,0.04,-1.0748609088904135
14257,2022,14.32272751728385,0.08455734722047936,1.2110918438232847,0.24221836876465694,0.020642530232123216,0.02,0.04128506046424643,0.04,7.85074732400099
14344,2022,30.8377184997279,0.0837082095168636,2.5813702011972834,0.5162740402394567,0.00968477903262561,0.01,0.01936955806525122,0.01,-1.029185038445966
14414,2022,24.94294967889263,0.08219629664266342,2.050218090949285,0.410043618189857,0.01219382470107099,0.01,0.02438764940214198,0.02,9.109248855193401
14539,2022,24.80174429281139,0.08207028466995013,2.035486214422342,0.40709724288446836,0.012282077777222797,0.01,0.024564155554445594,0.02,7.031763489737697
14593,2022,19.8117574960467,0.08041076303132717,1.5930785372487308,0.31861570744974615,0.01569288607903497,0.01,0.03138577215806994,0.03,-0.7946721712806288
14665,2022,22.03615753331648,0.0806441617995631,1.7770874535574355,0.3554174907114871,0.014067962693650292,0.01,0.028135925387300583,0.02,-1.819736491689603
14702,2022,21.338032682235948,0.08150620301333415,1.7391820237034823,0.3478364047406965,0.014374573597974534,0.01,0.02874914719594907,0.02,-1.4809237791779186
14786,2022,20.63709343976958,0.08346716128224393,1.7225196065339856,0.34450392130679713,0.014513622895883564,0.01,0.029027245791767128,0.02,-1.0436107925094582
14833,2022,19.43386749884683,0.08407557248910012,1.6339135356428636,0.3267827071285727,0.015300687248523065,0.01,0.03060137449704613,0.03,-1.046310905436286
14881,2022,15.25132477902808,0.08450796301255493,1.2888583903185675,0.25777167806371354,0.01939701070947037,0.01,0.03879402141894074,0.03,4.540588598131048
14929,2022,19.099349746204,0.08309346388015304,1.587031128270612,0.3174062256541224,0.015752684087074274,0.01,0.03150536817414855,0.03,4.046969512888276
14977,2022,20.10567537741448,0.0820687965203541,1.6500485814533228,0.3300097162906645,0.015151069053967252,0.01,0.030302138107934504,0.03,-1.278246043346989
15001,2022,20.47198834980142,0.08054656923738207,1.6489484270441592,0.32978968540883186,0.015161177626891597,0.01,0.030322355253783195,0.03,10.311651042046972
15097,2022,24.38487029620461,0.07769927643674752,1.8946867780190355,0.3789373556038071,0.013194793086664392,0.01,0.026389586173328785,0.02,-1.036908131520426
15139,2022,31.135653799567493,0.07701572036249306,2.3979348063308845,0.4795869612661769,0.010425637900578653,0.01,0.020851275801157306,0.02,-1.0289057684734215
15202,2022,57.19276865571899,0.07815620846605632,4.4699699498073056,0.8939939899614612,0.005592878762211302,0.01,0.011185757524422604,0.01,1.7659575217976624
15348,2022,22.58708020738602,0.07805872275063508,1.7631186316547025,0.35262372633094047,0.014179420233644335,0.01,0.02835884046728867,0.02,-1.0398457875802276
15361,2022,18.68532033774224,0.07826865450778735,1.4624748818820799,0.29249497637641597,0.017094310685067726,0.01,0.03418862137013545,0.03,-1.6376492051993967
15394,2022,23.58957088245405,0.0769770627751771,1.8158558786581553,0.3631711757316311,0.013767612448667456,0.01,0.027535224897334912,0.02,-0.5155178134072234
15481,2022,18.50689380386594,0.07652314237511919,1.4162056694744445,0.28324113389488886,0.01765280321838955,0.01,0.0353056064367791,0.03,-1.0486305270639995
15536,2022,25.38000016309585,0.07489439853076217,1.9008198469257096,0.3801639693851419,0.013152219575376248,0.01,0.026304439150752496,0.02,-1.0354609926799445
15565,2022,27.98929717143136,0.074462073621793,2.0841411066013644,0.41682822132027286,0.011995349029302445,0.01,0.02399069805860489,0.02,-1.0321551482513704
15578,2022,24.83165129601688,0.07399366571311809,1.8373849051021887,0.36747698102043774,0.013606294429968439,0.01,0.027212588859936878,0.02,-1.0362440656592493
15637,2022,21.72527302764551,0.07288542029996511,1.5834556557514385,0.31669113115028774,0.01578825394269478,0.01,0.03157650788538956,0.03,-1.0414264068789125
15649,2022,22.95284801447944,0.07268395976707252,1.668303881624154,0.3336607763248308,0.014985279525731006,0.01,0.029970559051462013,0.02,3.277373702654308
15768,2022,15.77915607445624,0.07352539704321072,1.1601687153811853,0.23203374307623703,0.021548590018466405,0.02,0.04309718003693281,0.04,-1.057037270925808
15851,2022,18.26754088347384,0.07427793673211032,1.3568752459939084,0.27137504919878164,0.018424685743078432,0.01,0.036849371486156864,0.03,-1.049267715109611
15865,2022,18.101784868466638,0.0740069488036671,1.3396578660156062,0.2679315732031212,0.018661481139475328,0.01,0.037322962278950655,0.03,-1.0497188540544011
15984,2022,37.44465019600064,0.0759507294905525,2.8439484979048077,0.5687896995809615,0.008790595194820859,0.01,0.017581190389641718,0.01,-1.024035476237268
16045,2022,39.46986008989377,0.07535737588231803,2.974345082816628,0.5948690165633256,0.008405211669765517,0.01,0.016810423339531033,0.01,0.07013444347263192
16105,2022,16.638919106451088,0.07560309209649474,1.2579537335911475,0.2515907467182295,0.01987354489471657,0.01,0.03974708978943314,0.03,-1.069781028810761
16153,2022,28.74397516677395,0.07737611210298112,2.2240970447896067,0.4448194089579213,0.011240516711520081,0.01,0.022481033423040163,0.02,-0.09057538619588139
16208,2022,20.86502966492657,0.07582054115398398,1.5819978403886616,0.31639956807773234,0.01580280286214427,0.01,0.03160560572428854,0.03,2.128294289259738
16232,2022,21.20424173177623,0.07532954031259041,1.5973057823317494,0.31946115646634987,0.015651355098398857,0.01,0.031302710196797714,0.03,0.08572474498127897
16265,2022,25.978870518047845,0.07420966649986756,1.9278833171875722,0.38557666343751446,0.012967589779484376,0.01,0.025935179558968752,0.02,4.452741749458253
16321,2022,22.05363636599503,0.07249810407187027,1.5988468244250904,0.3197693648850181,0.015636269602617773,0.01,0.031272539205235546,0.03,-1.0408095964341146
16407,2022,27.914731816196618,0.07302619099730065,2.0385065372479994,0.40770130744959987,0.012263880219756473,0.01,0.024527760439512946,0.02,3.8161081400859054
16455,2022,25.9119776262071,0.07204994016983117,1.8669564376502255,0.3733912875300451,0.013390778432658724,0.01,0.026781556865317448,0.02,-1.0347329722564624
16486,2022,20.9221849403357,0.07228989300506213,1.51246251076899,0.302492502153798,0.016529335320377037,0.01,0.03305867064075407,0.03,4.360389439420532
16565,2022,15.46599485853928,0.07051424763012173,1.0905729913012283,0.21811459826024565,0.02292372926838303,0.02,0.04584745853676606,0.04,19.200418304777035
16693,2022,44.00031752024357,0.06957761725336721,3.0614372514501347,0.612287450290027,0.008166099105300315,0.01,0.01633219821060063,0.01,-1.0204543978480571
16809,2022,19.04468035192797,0.0696639222755016,1.3267271317984823,0.2653454263596965,0.01884336228664484,0.01,0.03768672457328968,0.03,-1.0472572909268514
16829,2022,17.37423108489206,0.06919758532298736,1.2022548379181177,0.24045096758362353,0.020794260261236465,0.02,0.04158852052247293,0.04,-1.051800853551602
16851,2022,41.49376970431613,0.06779498367242676,2.813069439611548,0.5626138879223096,0.008887089542820603,0.01,0.017774179085641207,0.01,-1.0216900032562581
16897,2022,34.31984173115133,0.06679464975064166,2.2923818079297082,0.4584763615859417,0.01090568766229128,0.01,0.02181137532458256,0.02,2.5815969867827464
17017,2022,15.277324103375358,0.06774454269135122,1.034955334930721,0.2069910669861442,0.02415563179996891,0.02,0.04831126359993782,0.04,-0.13261926149249553
17102,2022,15.59815047282711,0.06781496538538524,1.0577880343908008,0.21155760687816016,0.023634224615140358,0.02,0.047268449230280715,0.04,-1.0576991484706293
17137,2022,15.350829383114739,0.06700629493309485,1.0286022011126046,0.20572044022252092,0.024304828409815123,0.02,0.04860965681963025,0.04,-1.058628754026177
17165,2022,12.19608700229383,0.06638314218295562,0.8096145775489683,0.16192291550979365,0.030878890639154673,0.03,0.061757781278309345,0.06,-1.073794160359095
17185,2022,16.46309253024151,0.06633460278824262,1.0920727036596547,0.21841454073193095,0.022892248763495576,0.02,0.04578449752699115,0.04,3.614481709927173
17241,2022,21.0357673235425,0.06602391366166095,1.3888636855763588,0.27777273711527173,0.018000326640857742,0.01,0.036000653281715485,0.03,4.164997827148539
17310,2022,14.33206257189942,0.0657864976813592,0.9428562011553563,0.18857124023107127,0.0265151779978384,0.02,0.0530303559956768,0.05,2.5572998857968767
17356,2022,13.77424401872001,0.06495461648435683,0.8947007375979041,0.17894014751958082,0.027942304001134607,0.02,0.055884608002269215,0.05,5.497112470009177
17480,2022,38.145210746094506,0.06734447489080007,2.5688691872946388,0.5137738374589278,0.009731908547016489,0.01,0.019463817094032977,0.01,2.7318635761301424
17576,2022,33.9679914047074,0.06600325405237539,2.241997966333806,0.4483995932667612,0.011150768366164436,0.01,0.02230153673232887,0.02,-0.6820985741289916
17821,2022,36.65523508629724,0.07344070257344569,2.6919862177324863,0.5383972435464973,0.009286823177370498,0.01,0.018573646354740996,0.01,-1.0245531094775784
17861,2022,22.0494783942987,0.07312741477575939,1.612421352129026,0.32248427042580524,0.015504632189960914,0.01,0.03100926437992183,0.03,4.435284393221981
17962,2022,31.246878731022896,0.07462281620993094,2.3317300886791217,0.4663460177358243,0.010721652613816036,0.01,0.021443305227632072,0.02,-1.0288028768488122
18038,2022,32.50762077854716,0.07439963816757723,2.418555223612724,0.4837110447225448,0.010336749707396045,0.01,0.02067349941479209,0.02,-1.0276858157700832
18112,2022,39.48082095818891,0.07715172863283853,3.046013584767875,0.609202716953575,0.008207448622362319,0.01,0.016414897244724638,0.01,0.12604953225314655
18149,2022,29.76468808137117,0.07618697547802922,2.2676815609666137,0.4535363121933227,0.011024475583486949,0.01,0.022048951166973897,0.02,-1.0302371722337542
18218,2022,28.16746444481598,0.07678001387925051,2.1626983110162663,0.4325396622032533,0.011559633571014504,0.01,0.02311926714202901,0.02,-0.4797752020498176
18297,2022,32.67021912903724,0.07769283716298347,2.5382420148712783,0.5076484029742556,0.009849336609167989,0.01,0.019698673218335978,0.01,2.2935522307721894
18361,2022,25.314994394313487,0.0772318339100346,1.9551234424950763,0.3910246884990153,0.012786916394442936,0.01,0.02557383278888587,0.02,-1.0355520521150714
18423,2022,28.849549409081572,0.08020534843455843,2.3138881625353966,0.4627776325070793,0.010804325120280123,0.01,0.021608650240560245,0.02,0.7541640687700327
18467,2022,19.79979425828954,0.07981233707206768,1.5802678533001953,0.31605357066003903,0.01582010286913739,0.01,0.03164020573827478,0.03,-1.0454550177774602
18489,2022,17.617395172754268,0.07998843609440351,1.4091878879257076,0.2818375775851415,0.017740714502449656,0.01,0.03548142900489931,0.03,2.9776130044959617
18624,2023,33.82060989885464,0.08053566794388384,2.7237654084737883,0.5447530816947576,0.00917847033456831,0.01,0.01835694066913662,0.01,-1.0266109926074822
18640,2023,41.90806700959624,0.08029348040181208,3.364944557112843,0.6729889114225686,0.007429542916882487,0.01,0.014859085833764975,0.01,3.4422372765511393
18746,2023,26.09131633890736,0.0809606433458814,2.1123697565388473,0.4224739513077695,0.011835049201311664,0.01,0.023670098402623328,0.02,-1.0344942351052187
18842,2023,28.480717431088948,0.08392423807788624,2.3902225103157133,0.47804450206314264,0.01045927728155228,0.01,0.02091855456310456,0.02,-1.0316003275611694
18867,2023,48.04991953264309,0.08220209091117059,3.9498038536967583,0.7899607707393517,0.0063294282263160065,0.01,0.012658856452632013,0.01,-1.0187305204411419
18914,2023,28.092487191519275,0.08413952187893192,2.363688440684451,0.4727376881368902,0.010576690044970891,0.01,0.021153380089941783,0.02,2.4090052547896788
18950,2023,31.71454867916415,0.083069350134352,2.6345069485824375,0.5269013897164875,0.009489441663250072,0.01,0.018978883326500145,0.01,-1.0283781430757568
18975,2023,30.20505413297777,0.08337240854478786,2.5182681132920557,0.5036536226584111,0.009927457631712716,0.01,0.01985491526342543,0.01,-3.287529284431331
19025,2023,33.685924541937275,0.08334918978639823,2.80769451777622,0.5615389035552439,0.008904102580148487,0.01,0.017808205160296974,0.01,-1.02671739048986
19058,2023,20.33273227362766,0.08358653032982241,1.6995425428777373,0.33990850857554744,0.014709840659633587,0.01,0.029419681319267175,0.02,-1.0442636035279333
19166,2023,31.81329403484323,0.08316695696210301,2.6458148558185353,0.529162971163707,0.009448884885131448,0.01,0.018897769770262897,0.01,6.888334377103767
19249,2023,23.9814573810166,0.08147472305224181,1.9538825985074677,0.3907765197014936,0.012795036927549795,0.01,0.02559007385509959,0.02,-1.0375289952442055
19274,2023,26.55425282639498,0.08150600671293835,2.1643311091252113,0.43286622182504225,0.011550912840736558,0.01,0.023101825681473117,0.02,-1.0338928760633552
19298,2023,28.24684384104284,0.08097967177276108,2.287420142864087,0.45748402857281734,0.010929343294449358,0.01,0.021858686588898717,0.02,1.6964270016125291
19335,2023,36.59350551915797,0.08097873141351401,2.963295654914836,0.5926591309829672,0.008436552714048537,0.01,0.016873105428097075,0.01,2.48218593332973
19383,2023,25.252103289418997,0.07939894334448608,2.0049903184056896,0.40099806368113794,0.012468888139010705,0.01,0.02493777627802141,0.02,-1.0356405955450085
19394,2023,25.843503611161562,0.0791296724198138,2.0449879749314896,0.40899759498629795,0.012225010761169653,0.01,0.024450021522339306,0.02,-1.034824999486982
19448,2023,17.22750406047741,0.0792013422320547,1.3644414448979834,0.27288828897959666,0.018322515849604086,0.01,0.03664503169920817,0.03,-0.07996718921441946
19501,2023,14.883685065546208,0.07844549090344567,1.1675579814190553,0.23351159628381105,0.021412212838984566,0.02,0.04282442567796913,0.04,-1.0604688957094532
19524,2023,23.73251334871265,0.07794854784018872,1.8499149521300453,0.3699829904260091,0.013514134782906794,0.01,0.027028269565813588,0.02,5.347094854025883
19613,2023,21.04128311542572,0.07792692566677402,1.6396825052693274,0.32793650105386546,0.015246854143810972,0.01,0.030493708287621945,0.03,-1.0427730569026128
19693,2023,19.504388534375337,0.07833013816354863,1.5277814486931538,0.30555628973863075,0.016363597045496725,0.01,0.03272719409099345,0.03,5.4266918989021695
19832,2023,32.3874185030316,0.07975732553131451,2.5831338806652098,0.516626776133042,0.009678166581734426,0.01,0.019356333163468853,0.01,-1.0277885685738168
19945,2023,27.11046641815423,0.08122567506411221,2.2020659361175214,0.44041318722350425,0.011352975217480401,0.01,0.022705950434960803,0.02,-1.0331975107369114
20018,2023,25.85198370948253,0.08234961097382776,2.1289008013776187,0.4257801602755238,0.011743149320918295,0.01,0.02348629864183659,0.02,-1.0348135760147146
20065,2023,24.74294898938026,0.08251186564439576,2.041586882657882,0.4083173765315764,0.012245376482559113,0.01,0.024490752965118226,0.02,3.6145869255621297
20099,2023,23.34601783317014,0.08205654285972905,1.9156935129315242,0.3831387025863049,0.0130501042213915,0.01,0.026100208442783,0.02,-1.0385504717092375
20113,2023,24.9725904662377,0.08199618314875202,2.0476571015684053,0.40953142031368106,0.01220907542617913,0.01,0.02441815085235826,0.02,-1.0360395130499593
20143,2023,24.87619664190814,0.08098130106262683,2.0145067695514696,0.4029013539102939,0.012409985599386324,0.01,0.024819971198772647,0.02,-1.0361791640801874
20223,2023,26.402100433079873,0.08299145623694701,2.191148762655428,0.4382297525310856,0.011409540249427332,0.01,0.022819080498854664,0.02,1.6130855117502247
20307,2023,18.60298553224328,0.08157006022025971,1.5174466501417045,0.30348933002834094,0.016475043783361617,0.01,0.032950087566723234,0.03,-1.0483793312874388
20367,2023,27.81094680636052,0.08226814606573556,2.287955034092069,0.4575910068184138,0.010926788169995994,0.01,0.02185357633999199,0.02,2.5242888731185698
20431,2023,16.0499171529755,0.08136239822463688,1.305859750872823,0.26117195017456457,0.019144475494623572,0.01,0.038288950989247145,0.03,-0.6967943992838282
20507,2023,18.9331310655332,0.08180562158307583,1.5488365553297863,0.30976731106595723,0.01614114795649104,0.01,0.03228229591298208,0.03,-1.0475357190991585
20577,2023,20.30920613435853,0.08257438174031972,1.6770201401813642,0.33540402803627284,0.014907394014538389,0.01,0.029814788029076777,0.02,-1.0443148783880107
20594,2023,24.40091693688142,0.08218467091231783,2.005381328416402,0.40107626568328036,0.012466456950480265,0.01,0.02493291390096053,0.02,-1.0368838598290189
20617,2023,26.672866863814388,0.0805281373244847,2.1479162856469425,0.4295832571293885,0.01163918732171171,0.01,0.02327837464342342,0.02,1.118398869262022
20725,2023,26.03905892937881,0.08142196051675293,2.1201512280412844,0.4240302456082569,0.011791611687575896,0.01,0.023583223375151792,0.02,-1.0345634610851824
20737,2023,19.20434861606373,0.08171883572307646,1.5693570097248026,0.31387140194496055,0.015930091015035463,0.01,0.031860182030070926,0.03,-1.0468643856655604
20761,2023,17.1924172422574,0.08138212405500062,1.399155432814723,0.27983108656294464,0.017867921900361527,0.01,0.035735843800723054,0.03,-1.052348659721152
20790,2023,14.918008468694248,0.08100661821190097,1.2084574165054205,0.24169148330108411,0.020687530779772298,0.02,0.041375061559544596,0.04,-1.0603297686744908
20839,2023,17.90260396076384,0.08103797299401597,1.4507907362949435,0.2901581472589887,0.01723198210090965,0.01,0.0344639642018193,0.03,5.052281196571676
20895,2023,18.41551356107795,0.0795280201440534,1.4645493334484958,0.2929098666896992,0.017070097557679288,0.01,0.034140195115358575,0.03,-1.0488718382474134
20910,2023,15.22642950466318,0.07932168701118339,1.2077860754667409,0.24155721509334818,0.020699029826402756,0.02,0.04139805965280551,0.04,8.714678712109706
20992,2023,24.17992127995972,0.07799880185063553,1.8860048886795437,0.3772009777359087,0.013255532978763036,0.01,0.026511065957526073,0.02,-1.0372209648484991
21002,2023,21.809506844886357,0.07789609528203943,1.6988754232435588,0.33977508464871176,0.014715616965173957,0.01,0.029431233930347914,0.02,-1.0412664076451017
21039,2023,21.60281253540725,0.07735135795548465,1.671006885271517,0.3342013770543034,0.014961039490832393,0.01,0.029922078981664785,0.02,3.0701636716432392
21085,2023,22.17159958738536,0.07657658299548988,1.697825335946184,0.3395650671892368,0.014724718421089945,0.01,0.02944943684217989,0.02,1.242556990206309
21127,2023,20.11016993584275,0.07619278482817625,1.5322498507797258,0.30644997015594516,0.016315876935656472,0.01,0.032631753871312945,0.03,-1.044753475623045
21210,2023,24.98491848174194,0.07651582287527514,1.9117415971021545,0.3823483194204309,0.013077081148359882,0.01,0.026154162296719765,0.02,-0.8792534883457616
21280,2023,24.6333091812746,0.07634462293491596,1.880620701083613,0.3761241402167226,0.013293483361953322,0.01,0.026586966723906643,0.02,-1.0365358950913484
21350,2023,20.101006920910898,0.07706026443581773,1.5489889087515962,0.30979778175031925,0.016139560366606298,0.01,0.032279120733212596,0.03,-1.044773876430204
21373,2023,20.88060713594285,0.0773920945675196,1.6159939220921136,0.3231987844184227,0.015470355214971516,0.01,0.030940710429943032,0.03,2.7693878048719984
21409,2023,23.02860725461413,0.07684746532013276,1.769690097369917,0.3539380194739834,0.014126767187743533,0.01,0.028253534375487065,0.02,1.0630550847181652
21447,2023,32.25455660856734,0.07704321583946185,2.484994766599994,0.4969989533199988,0.010060383360165126,0.01,0.020120766720330252,0.02,0.5891184452883519
21518,2023,22.91910746846902,0.07690098410508385,1.7625019191354445,0.3525003838270889,0.01418438171815619,0.01,0.02836876343631238,0.02,-1.0392685448696888
21542,2023,22.10456736898657,0.0769047602372765,1.6999464536606381,0.33998929073212764,0.01470634557115925,0.01,0.0294126911423185,0.02,4.347005195663566
21609,2023,17.47634425160672,0.07602622576966932,1.328660493701115,0.265732098740223,0.018815942912820436,0.01,0.03763188582564087,0.03,-1.0514981844626143
21632,2023,17.64440148280619,0.07599777885749984,1.3409353219632472,0.2681870643926494,0.01864370308584146,0.01,0.03728740617168292,0.03,-1.0510076808713085
21655,2023,17.13479107645347,0.07557292099648072,1.2949262123120209,0.2589852424624042,0.019306119346648987,0.01,0.038612238693297975,0.03,-1.6341022119888051
21673,2023,17.82710148403123,0.07510445946972576,1.3388948208701112,0.26777896417402225,0.018672116442838418,0.01,0.037344232885676835,0.03,-1.0504849316533875
21751,2023,12.126408722265118,0.07536517826237453,0.913908955035924,0.18278179100718478,0.027355022469407034,0.02,0.05471004493881407,0.05,-1.9049333177748196
21926,2023,31.1510493056732,0.08102062771203512,2.5238775686341985,0.5047755137268397,0.009905393316494666,0.01,0.01981078663298933,0.01,-0.7118981403745654
21950,2023,30.024993587054848,0.0806993328732459,2.4229969519988126,0.4845993903997625,0.01031780084550938,0.01,0.02063560169101876,0.02,-1.0299750272182278
21987,2023,27.08676277079437,0.08057151062607697,2.1824213944130846,0.4364842788826169,0.011455166295564662,0.01,0.022910332591129325,0.02,0.08063588780848877
22023,2023,26.812136091625497,0.07943087114466843,2.1297113270072185,0.4259422654014437,0.011738680112638225,0.01,0.02347736022527645,0.02,-1.0335668891477257
22040,2023,28.10304310665876,0.07841745882982996,2.20376922580935,0.44075384516187005,0.011344200521185954,0.01,0.02268840104237191,0.02,-0.2666847342567707
22143,2023,30.95342917492167,0.0780134150146062,2.4147827163483835,0.4829565432696767,0.010352898350127674,0.01,0.02070579670025535,0.02,-1.0290759384013755
22178,2023,42.63301026291753,0.07771882166166871,3.3133873215237797,0.6626774643047559,0.007545148687447399,0.01,0.015090297374894798,0.01,2.8978630659766855
22253,2023,22.42157958091626,0.07608589623890416,1.7059659775059266,0.3411931955011853,0.014654454033455746,0.01,0.029308908066911492,0.02,-1.0401399016849633
22321,2023,18.87581798495345,0.07669311449326942,1.4476452698741489,0.28952905397482975,0.01726942402276034,0.01,0.03453884804552068,0.03,3.9574443904655547
22393,2023,17.28293811726636,0.07593963140327963,1.3124599501908991,0.26249199003817986,0.019048200287074445,0.01,0.03809640057414889,0.03,-1.052074479113136
22417,2023,14.80308120996511,0.07547030539669837,1.117193059728194,0.2234386119456388,0.022377511015045457,0.02,0.044755022030090914,0.04,-1.0607981532516257
22441,2023,15.6594876407088,0.07500361050553955,1.1745181117200334,0.2349036223440067,0.021285325232991537,0.02,0.04257065046598307,0.04,-1.0574731447573897
22477,2023,15.571918582107289,0.07479408839968454,1.164687454982823,0.2329374909965646,0.02146498607248131,0.02,0.04292997214496262,0.04,-1.0577963463689868
22489,2023,16.0544772969479,0.07424387311822081,1.1919465754139567,0.23838931508279135,0.02097409440630142,0.02,0.04194818881260284,0.04,-1.0560591281393201
22546,2023,18.25321774395752,0.07467946741223473,1.3631405796783005,0.2726281159356601,0.01834000129751839,0.01,0.03668000259503678,0.03,0.6288668187365689
22621,2023,19.76073290664014,0.07429004762754438,1.4680257887894794,0.29360515775789586,0.01702967358673908,0.01,0.03405934717347816,0.03,-1.0455448694263207
22633,2023,16.99223076260705,0.07385652218535117,1.2549870682970943,0.25099741365941886,0.019920523989082034,0.01,0.03984104797816407,0.03,-1.0529653823900247
22670,2023,15.06345848790811,0.07365693674528334,1.109528209009049,0.2219056418018098,0.022532099496891753,0.02,0.04506419899378351,0.04,-1.0597472353856523
22691,2023,13.60316253140258,0.07344039908384703,0.9990216851086403,0.19980433702172806,0.02502448182321621,0.02,0.05004896364643242,0.05,-0.6011273319265155
22769,2023,27.816124696087,0.07379878595429878,2.0527962325246087,0.41055924650492176,0.012178510269991106,0.01,0.024357020539982212,0.02,5.784414678822487
22825,2023,17.559089141694482,0.07259662596422789,1.2747306266921297,0.2549461253384259,0.019611986624086933,0.01,0.039223973248173866,0.03,-1.0512555060650357
22849,2023,16.89987901406985,0.07263564316195895,1.2275335815462562,0.24550671630925125,0.020366041610453443,0.02,0.040732083220906885,0.04,-1.053254819117425
22933,2023,18.97120441564618,0.07274129123417207,1.37998990546153,0.275997981092306,0.01811607454595031,0.01,0.03623214909190062,0.03,0.31871010874275024
22998,2023,15.328621920640709,0.0721786021556367,1.1063985032040975,0.2212797006408195,0.022595836787198044,0.02,0.04519167357439609,0.04,1.5779546256511296
23047,2023,9.82191781013184,0.07231978976884056,0.7103190311555655,0.1420638062311131,0.035195452892947766,0.03,0.07039090578589553,0.07,-2.138075313390819
23070,2023,9.84426408303322,0.07220660006218824,0.710820839550144,0.14216416791002878,0.03517060644398342,0.03,0.07034121288796684,0.07,-0.9805298793461352
23089,2023,15.91633779719305,0.07166675655996332,1.1406723062375772,0.22813446124751544,0.021916899238538227,0.02,0.043833798477076455,0.04,-1.0565456709620262
23137,2023,12.9387282857473,0.07177731808717801,0.9287072158096514,0.18574144316193028,0.02691914047227993,0.02,0.05383828094455986,0.05,3.225933029523661
23194,2023,11.301210727220349,0.07076807602350937,0.7997649399016293,0.15995298798032587,0.03125918473379814,0.03,0.06251836946759629,0.06,1.2253764524030397
23257,2023,15.91624207441639,0.07058096663015308,1.1233837507318216,0.22467675014636432,0.022254194066554638,0.02,0.044508388133109276,0.04,-1.0565460110365466
