group,kind,sig_i,entry_i,exit_i,reason,entry_fill,exit_px,net_pips,stop_pips,r_mult,lot,pnl_eur
359,ADD2,21544,21545,21559,stop,142.994,142.815343,-17.865651285595163,22.589043188654045,-0.7908989830330072,0.01,-1.3684703516317334
360,BASE,21608,21609,21611,stop,143.718,143.543237,-17.47634425160811,17.47634425160811,-1.0,0.01,-1.3286604937012207
361,BASE,21631,21632,21633,stop,144.082,143.905556,-17.644401482806416,17.644401482806416,-1.0,0.01,-1.3409353219632643
362,BASE,21654,21655,21655,stop,144.62,144.448652,-17.134791076452416,17.134791076452416,-1.0,0.01,-1.2949262123119412
363,BASE,21672,21673,21676,stop,144.888,144.709729,-17.82710148403055,17.82710148403055,-1.0,0.01,-1.3388948208700604
364,BASE,21750,21751,21751,stop,144.669,144.547736,-12.12640872226416,12.12640872226416,-1.0,0.02,-1.8278179100717034
365,BASE,21925,21926,21936,stop,138.662,138.482331,-17.96686438460995,31.151049305674405,-0.5767659448099921,0.01,-1.4556866304581058
366,BASE,21949,21950,21952,stop,139.149,138.84875,-30.024993587053928,30.024993587053928,-1.0,0.01,-2.4229969519987384
367,BASE,21986,21987,22009,stop,139.26,139.31606,5.606024022640099,27.086762770795758,0.20696544914124504,0.01,0.4516858241101895
367,ADD1,21990,21991,22009,stop,139.456,139.31606,-13.993975977359696,26.47956141963448,-0.5284821661352451,0.01,-1.1256434145604628
367,ADD2,21992,21993,21996,stop,139.738,139.464911,-27.308907550602157,27.308907550602157,-1.0,0.01,-2.1928575201505947
368,BASE,22022,22023,22028,stop,140.319,140.050879,-26.812136091626826,26.812136091626826,-1.0,0.01,-2.1297113270073242
368,ADD1,22024,22025,22025,stop,140.468,140.217855,-25.01454591573804,25.01454591573804,-1.0,0.01,-1.9849262549101439
369,BASE,22039,22040,22063,stop,141.379,141.331288,-4.771164319836885,28.103043106659698,-0.1697739387769804,0.01,-0.3741425816211626
370,BASE,22142,22143,22145,stop,141.261,140.951466,-30.95342917492303,30.95342917492303,-1.0,0.01,-2.4147827163484896
371,BASE,22177,22178,22221,stop,141.559,142.892404,133.34036628095305,42.63301026291799,3.127631979507014,0.01,10.363056147290974
371,ADD1,22180,22181,22221,stop,141.888,142.892404,100.44036628095512,39.69035114709527,2.530599084616711,0.01,7.79731719304301
371,ADD2,22184,22185,22190,stop,142.425,142.033732,-39.12678621179282,39.12678621179282,-1.0,0.01,-3.0324366113080345
372,BASE,22252,22253,22254,stop,143.702,143.477784,-22.421579580915818,22.421579580915818,-1.0,0.01,-1.705965977505893
373,BASE,22320,22321,22369,time,143.018,143.774,75.60000000000286,18.875817984954324,4.005124443362543,0.01,5.797999455691388
373,ADD1,22322,22323,22326,stop,143.335,143.134402,-20.059761425801526,20.059761425801526,-1.0,0.01,-1.5376822555696628
373,ADD2,22324,22325,22326,stop,143.235,143.040872,-19.41275347428757,19.41275347428757,-1.0,0.01,-1.4889071231081699
374,BASE,22392,22393,22393,stop,144.828,144.655171,-17.282938117267577,17.282938117267577,-1.0,0.01,-1.3124599501909913
375,BASE,22416,22417,22417,stop,144.998,144.849969,-14.80308120996483,14.80308120996483,-1.0,0.02,-2.234386119456346
376,BASE,22440,22441,22453,stop,145.447,145.304028,-14.297235411973475,15.659487640709813,-0.9130078671798364,0.02,-2.1446885522913317
376,ADD1,22442,22443,22445,stop,145.551,145.391507,-15.949252098366173,15.949252098366173,-1.0,0.02,-2.392365890781623
376,ADD2,22446,22447,22449,stop,145.731,145.566267,-16.47334155511828,16.47334155511828,-1.0,0.02,-2.4695888903725103
377,BASE,22476,22477,22477,stop,145.876,145.720281,-15.571918582108424,15.571918582108424,-1.0,0.02,-2.3293749099658156
378,BASE,22488,22489,22495,stop,146.4,146.239455,-16.05447729694731,16.05447729694731,-1.0,0.02,-2.3838931508278254
379,BASE,22545,22546,22563,stop,145.78,145.923618,14.361830895452954,18.253217743958317,0.7868109117476899,0.01,1.0725338823370048
379,ADD1,22548,22549,22563,stop,146.099,145.923618,-17.53816910454873,19.525808813219214,-0.8982044878302389,0.01,-1.3075738616411412
379,ADD2,22549,22550,22563,stop,146.145,145.950403,-19.45967961227666,19.45967961227666,-1.0,0.01,-1.4481659159000455
380,BASE,22620,22621,22621,stop,145.902,145.704393,-19.760732906641465,19.760732906641465,-1.0,0.01,-1.4680257887895778
381,BASE,22632,22633,22644,stop,146.046,145.876078,-16.992230762608074,16.992230762608074,-1.0,0.01,-1.2549870682971698
382,BASE,22669,22670,22671,stop,146.559,146.408365,-15.063458487907155,15.063458487907155,-1.0,0.02,-2.2190564180179577
383,BASE,22690,22691,22694,stop,146.791,146.887014,9.601441601867577,13.603162531401836,0.7058242213678916,0.02,1.4102674060428129
383,ADD1,22692,22693,22694,stop,147.245,147.083646,-16.135379937790617,16.135379937790617,-1.0,0.02,-2.3666525287634603
384,BASE,22768,22769,22817,time,146.158,147.776,161.80000000000234,27.81612469608774,5.8167700126379955,0.01,11.940643567405717
384,ADD1,22783,22784,22829,stop,146.416,147.299381,88.33806916576918,16.568041315372284,5.33183539829821,0.02,13.02550651486687
384,ADD2,22785,22786,22829,stop,146.399,147.299381,90.03806916577162,16.04336215458204,5.612169587536015,0.02,13.28395021872786
385,BASE,22824,22825,22826,stop,147.781,147.605409,-17.559089141693107,17.559089141693107,-1.0,0.01,-1.2747306266920297
386,BASE,22848,22849,22849,stop,147.768,147.599001,-16.899879014070507,16.899879014070507,-1.0,0.02,-2.455067163092608
387,BASE,22932,22933,22961,stop,147.131,147.202191,7.11910805477487,18.971204415646525,0.3752586234800873,0.01,0.517853112339919
387,ADD1,22944,22945,22961,stop,147.313,147.202191,-11.080891945223925,15.496680578817745,-0.7150493867938585,0.02,-1.6185973106281433
387,ADD2,22945,22946,22961,stop,147.325,147.202191,-12.28089194522397,15.63977482318819,-0.7852345755653592,0.02,-1.7927873880937804
388,BASE,22997,22998,23021,stop,147.41,147.650408,24.040782931035665,15.328621920639307,1.5683590511594405,0.02,3.47046021337849
388,ADD1,22999,23000,23006,stop,147.763,147.601003,-16.19967910504272,16.19967910504272,-1.0,0.02,-2.3384664370556396
388,ADD2,23000,23001,23006,stop,147.785,147.626289,-15.871130597540173,15.871130597540173,-1.0,0.02,-2.2904016888005767
389,BASE,23046,23047,23047,stop,147.846,147.747781,-9.821917810131708,9.821917810131708,-1.0,0.03,-2.1309570934666677
390,BASE,23069,23070,23074,stop,147.906,147.82575,-8.024952608977287,9.844264083034204,-0.8151907081411648,0.03,-1.738363630663311
390,ADD1,23071,23072,23072,stop,148.15,148.038389,-11.161125663431903,11.161125663431903,-1.0,0.03,-2.4171322203341052
391,BASE,23088,23089,23090,stop,148.414,148.254837,-15.916337797193592,15.916337797193592,-1.0,0.02,-2.281344612475232
392,BASE,23136,23137,23167,stop,148.34,148.822996,48.29962309855773,12.938728285746492,3.7329497947464714,0.02,6.933634821271977
392,ADD1,23143,23144,23167,stop,148.449,148.822996,37.399623098556845,11.235445117131349,3.3287175282029033,0.03,8.034973986689904
392,ADD2,23144,23145,23167,stop,148.572,148.822996,25.0996230985578,11.454341894480535,2.1912758785952136,0.03,5.385353402915592
393,BASE,23193,23194,23205,stop,149.181,149.308619,12.76187852050441,11.301210727219768,1.129248788341458,0.03,2.7094007680255423
393,ADD1,23197,23198,23205,stop,149.385,149.308619,-7.6381214794963626,12.063486036552717,-0.6331603863387938,0.02,-1.0745607722308572
393,ADD2,23198,23199,23199,stop,149.503,149.378839,-12.416094176796832,12.416094176796832,-1.0,0.02,-1.7474644423640713
394,BASE,23256,23257,23294,stop,149.692,149.677882,-1.4118423933183522,15.916242074416687,-0.08870450617157347,0.02,-0.19929840169967614
394,ADD1,23258,23259,23261,stop,149.788,149.635355,-15.264514849880584,15.264514849880584,-1.0,0.02,-2.1540539132450647
394,ADD2,23259,23260,23261,stop,149.789,149.641115,-14.78847807488819,14.78847807488819,-1.0,0.02,-2.0880431047003616
395,BASE,23364,23365,23365,stop,149.425,149.246324,-17.867632559998015,17.867632559998015,-1.0,0.01,-1.255725986470541
396,BASE,23438,23439,23439,stop,149.144,148.976252,-16.774764158830635,16.774764158830635,-1.0,0.02,-2.391193646935819
397,BASE,23460,23461,23484,stop,149.455,149.493592,3.8592451765737223,15.688208342135113,0.24599655310598023,0.02,0.5461977286344554
397,ADD1,23462,23463,23477,stop,149.739,149.578413,-16.058710254188213,16.058710254188213,-1.0,0.02,-2.2638538207332304
397,ADD2,23463,23464,23482,stop,149.725,149.567383,-15.761659521746196,15.761659521746196,-1.0,0.02,-2.222543887068264
398,BASE,23532,23533,23534,stop,149.781,149.611463,-16.953712004706745,16.953712004706745,-1.0,0.02,-2.386793226737103
399,BASE,23558,23559,23568,stop,149.792,149.678553,-11.344654625114003,11.344654625114003,-1.0,0.03,-2.394016217135958
399,ADD1,23562,23563,23565,stop,149.9,149.786609,-11.339061348081714,11.339061348081714,-1.0,0.03,-2.39069238759011
399,ADD2,23563,23564,23565,stop,149.886,149.776637,-10.936271251787844,10.936271251787844,-1.0,0.03,-2.3055220653796042
400,BASE,23584,23585,23600,stop,149.743,149.707693,-3.5306648208973,10.885231301739395,-0.3243536791297325,0.03,-0.7494178912838926
400,ADD1,23586,23587,23589,stop,149.862,149.748097,-11.390326989766208,11.390326989766208,-1.0,0.03,-2.414929983082808
400,ADD2,23593,23594,23600,stop,149.877,149.776752,-10.024828112656792,10.024828112656792,-1.0,0.03,-2.1220689094285357
401,BASE,23673,23674,23681,stop,149.943,149.8698,-7.3199688819130415,7.3199688819130415,-1.0,0.04,-2.064181717616389
402,BASE,23690,23691,23694,stop,150.438,150.32953,-10.847043385015809,10.847043385015809,-1.0,0.03,-2.2812345356304715
403,BASE,23763,23764,23795,stop,149.903,151.155657,125.26573662097746,20.661938616714792,6.062632308840653,0.01,8.838724345865394
403,ADD1,23765,23766,23795,stop,150.235,151.155657,92.0657366209781,20.992181766453655,4.385715484233413,0.01,6.495022513219081
403,ADD2,23766,23767,23795,stop,150.21,151.155657,94.56573662097867,20.778454497420284,4.551143908836883,0.01,6.676531421879196
404,BASE,23881,23882,23930,time,150.104,150.938,83.40000000000032,13.224099465924155,6.3066676271533915,0.02,11.90122100382401
404,ADD1,23883,23884,23932,time,150.205,150.932,72.70000000000039,12.819759233374839,5.670933336308993,0.02,10.362354013748552
404,ADD2,23884,23885,23933,time,150.28,151.033,75.30000000000143,12.525490716706145,6.011740514051751,0.02,10.72947087553086
405,BASE,23934,23935,23983,time,150.855,151.745,89.00000000000148,12.52025490097708,7.108481472933584,0.02,12.627981499397219
405,ADD1,23936,23937,23942,stop,151.024,150.893131,-13.086852440127927,13.086852440127927,-1.0,0.02,-1.8537086527170576
405,ADD2,23937,23938,23942,stop,151.044,150.918265,-12.573505837261223,12.573505837261223,-1.0,0.02,-1.7799029636675128
406,BASE,24055,24056,24057,stop,151.383,151.231788,-15.121212525457395,15.121212525457395,-1.0,0.02,-2.1670829854706106
407,BASE,24149,24150,24170,stop,148.762,149.112815,35.08153514234493,26.039964857079667,1.3472189895374251,0.01,2.568928867596619
407,ADD1,24152,24153,24153,stop,149.327,149.052312,-27.468805681851904,27.468805681851904,-1.0,0.01,-2.006076695693571
407,ADD2,24158,24159,24170,stop,149.361,149.112815,-24.818464857656863,29.727064574021256,-0.8348777524218095,0.01,-1.8004873443945746
408,BASE,24192,24193,24196,stop,149.496,149.340582,-15.541793443176743,15.541793443176743,-1.0,0.02,-2.2676285223882355
409,BASE,24302,24303,24303,stop,148.375,148.063879,-31.112145345568365,31.112145345568365,-1.0,0.01,-2.297528136824472
410,BASE,24386,24387,24391,stop,147.352,147.129821,-22.21791930573147,22.21791930573147,-1.0,0.01,-1.6283113452832274
411,BASE,24456,24457,24480,stop,145.351,145.814392,46.33923168286458,38.68178716136015,1.1979599466167783,0.01,3.4311798282644985
411,ADD1,24460,24461,24480,stop,145.614,145.814392,20.039231682866898,34.104688752489665,0.5875799608757322,0.01,1.4818202256029367
411,ADD2,24463,24464,24464,stop,146.387,146.002815,-38.41854999606937,38.41854999606937,-1.0,0.01,-2.825548653783268
412,BASE,24584,24585,24600,stop,142.389,142.543511,15.451122844805809,25.974346159620154,0.5948608965882729,0.01,1.1838501724339046
412,ADD1,24586,24587,24600,stop,142.73,142.543511,-18.64887715519501,26.810533168244888,-0.6955802422192497,0.01,-1.4252260394394012
412,ADD2,24588,24589,24600,stop,142.8,142.543511,-25.648877155194327,25.722347476701657,-0.9971437163122893,0.01,-1.9610709603923182
413,BASE,24602,24603,24603,stop,143.672,143.371505,-30.04945130101646,30.04945130101646,-1.0,0.01,-2.2868478528972607
414,BASE,24729,24730,24730,stop,142.512,142.405381,-10.661914494721714,10.661914494721714,-1.0,0.03,-2.475383431849336
415,BASE,24744,24745,24746,stop,142.718,142.578401,-13.959852357277214,13.959852357277214,-1.0,0.02,-2.1604279371936213
416,BASE,24801,24802,24802,stop,141.907,141.666102,-24.089837575854745,24.089837575854745,-1.0,0.01,-1.8787220630113466
417,BASE,24840,24841,24854,stop,141.151,141.617486,46.64864304768912,8.264699606499448,5.644324085415533,0.03,10.92345857747484
417,ADD1,24842,24843,24845,stop,141.57,141.455993,-11.400684864787536,11.400684864787536,-1.0,0.02,-1.7755866315397406
417,ADD2,24849,24850,24854,stop,141.561,141.617486,5.648643047689461,15.886575267907688,0.35556077709839884,0.02,0.8782116808593489
418,BASE,24871,24872,24888,stop,142.426,142.940887,51.48872761482437,20.93267345521781,2.4597301307440005,0.01,3.9583683806624403
418,ADD1,24873,24874,24888,stop,142.647,142.940887,29.388727614824006,21.207764356793746,1.3857532137945294,0.01,2.2533369979065823
418,ADD2,24874,24875,24888,stop,142.657,142.940887,28.388727614824916,21.0857811884523,1.3463445988129714,0.01,2.169910783202668
419,BASE,24893,24894,24895,stop,143.786,143.512034,-27.39657381057725,27.39657381057725,-1.0,0.01,-2.085770954587863
420,BASE,24912,24913,24926,stop,144.808,145.119267,31.12670759197158,22.67360411803452,1.3728169297625465,0.01,2.354997578403775
420,ADD1,24915,24916,24917,stop,144.932,144.71593,-21.607000090131123,21.607000090131123,-1.0,0.01,-1.6318433711846319
420,ADD2,24918,24919,24919,stop,145.249,145.004688,-24.431151311230792,24.431151311230792,-1.0,0.01,-1.8400955439078102
421,BASE,24984,24985,25021,stop,144.539,145.245176,70.61761609703296,23.80295376726167,2.966758528689817,0.01,5.332266963887294
421,ADD1,24986,24987,25021,stop,144.856,145.245176,38.91761609703224,23.902036666669346,1.6282133878282286,0.01,2.937884245691212
421,ADD2,24987,24988,25021,stop,144.857,145.245176,38.81761609703176,23.50189119047741,1.6516805299804995,0.01,2.9299318422522544
422,BASE,25065,25066,25114,time,145.671,147.753,208.19999999999936,21.448915730420026,9.706784371608991,0.01,15.636438574331326
422,ADD1,25068,25069,25080,stop,145.853,145.64277,-21.022983913894677,21.022983913894677,-1.0,0.01,-1.5789950752959787
422,ADD2,25070,25071,25071,stop,145.882,145.675598,-20.64022592575725,20.64022592575725,-1.0,0.01,-1.5493442013821817
423,BASE,25153,25154,25154,stop,148.364,148.161814,-20.21855200210325,20.21855200210325,-1.0,0.01,-1.4845949197977513
424,BASE,25203,25204,25206,stop,147.901,147.686081,-21.49185201558339,21.49185201558339,-1.0,0.01,-1.5825297970999892
425,BASE,25281,25282,25282,stop,147.841,147.639752,-20.124833474494608,20.124833474494608,-1.0,0.01,-1.479213968268746
426,BASE,25296,25297,25297,stop,148.218,148.044857,-17.314340634243308,17.314340634243308,-1.0,0.01,-1.267606570649037
427,BASE,25405,25406,25406,stop,147.976,147.691355,-28.464483318896328,28.464483318896328,-1.0,0.01,-2.0787300575814367
428,BASE,25416,25417,25417,stop,148.701,148.45058,-25.042003244075772,25.042003244075772,-1.0,0.01,-1.8184962874467148
429,BASE,25489,25490,25525,stop,148.299,149.111598,81.25981789229968,19.348308574410567,4.199840910113002,0.01,5.905308437838613
429,ADD1,25492,25493,25525,stop,148.493,149.111598,61.859817892298,18.06331411733879,3.4246106495440607,0.01,4.487794854063399
429,ADD2,25493,25494,25525,stop,148.59,149.111598,52.1598178923,18.20164882324491,2.865664446052156,0.01,3.781414946577409
430,BASE,25562,25563,25572,stop,149.473,149.347633,-12.536668350841751,12.536668350841751,-1.0,0.02,-1.804712135567074
430,ADD1,25564,25565,25571,stop,149.562,149.442944,-11.905596690266407,11.905596690266407,-1.0,0.02,-1.7139601103494457
430,ADD2,25567,25568,25571,stop,149.597,149.476285,-12.07153641709624,12.07153641709624,-1.0,0.02,-1.7385213529517665
431,BASE,25645,25646,25647,stop,150.526,150.370526,-15.54739658502342,15.54739658502342,-1.0,0.02,-2.220994660493065
432,BASE,25680,25681,25690,stop,150.279,150.186835,-9.216477769263065,9.216477769263065,-1.0,0.03,-1.9814283355066533
432,ADD1,25685,25686,25687,stop,150.43,150.33637,-9.362993061640168,9.362993061640168,-1.0,0.03,-2.011270650404911
432,ADD2,25686,25687,25687,stop,150.395,150.301701,-9.329922128665658,9.329922128665658,-1.0,0.03,-2.0055742927889533
433,BASE,25728,25729,25732,stop,150.4,150.276321,-12.367880733526704,12.367880733526704,-1.0,0.02,-1.7820128945870977
434,BASE,25761,25762,25764,stop,150.756,150.642306,-11.369368894429499,11.369368894429499,-1.0,0.03,-2.4484482930389944
435,BASE,25791,25792,25798,stop,150.757,150.642125,-11.487514881980587,11.487514881980587,-1.0,0.03,-2.4797728967944566
436,BASE,25828,25829,25849,stop,150.631,150.524355,-10.664465603673534,11.831655779303674,-0.9013502254120824,0.02,-1.5341636691509668
436,ADD1,25831,25832,25835,stop,150.749,150.637457,-11.15428124895459,11.15428124895459,-1.0,0.03,-2.401853991871359
436,ADD2,25832,25833,25834,stop,150.796,150.688496,-10.75040401688625,10.75040401688625,-1.0,0.03,-2.3130013705412944
437,BASE,25880,25881,25881,stop,150.659,150.490741,-16.82586949996505,16.82586949996505,-1.0,0.02,-2.4156579480218574
438,BASE,26042,26043,26046,stop,147.429,147.22729,-20.171029816029318,20.171029816029318,-1.0,0.01,-1.4968083811919117
439,BASE,26101,26102,26118,stop,148.004,148.169008,16.50083666525859,20.57484480037033,0.8019908206044688,0.01,1.2158323590257245
439,ADD1,26103,26104,26118,stop,148.198,148.169008,-2.8991633347402512,21.4461672003182,-0.13518328509055155,0.01,-0.21300103287749222
439,ADD2,26106,26107,26118,stop,148.305,148.169008,-13.599163334740183,19.653691450108113,-0.6919393931293948,0.01,-0.9987104894208112
440,BASE,26136,26137,26138,stop,149.291,149.137498,-15.350160216394215,15.350160216394215,-1.0,0.02,-2.2400127894085706
441,BASE,26161,26162,26163,stop,149.307,149.171938,-13.506209353434429,13.506209353434429,-1.0,0.02,-1.9659058153825328
442,BASE,26184,26185,26202,stop,151.164,151.350422,18.642174849406956,20.225578492454588,0.9217128131272814,0.01,1.339721335940823
442,ADD1,26187,26188,26202,stop,151.325,151.350422,2.5421748494068197,17.999524762362284,0.14123566499503407,0.01,0.18240694001480334
442,ADD2,26188,26189,26202,stop,151.494,151.350422,-14.357825150594294,18.320987279335554,-0.7836818470360845,0.01,-1.0296047049147596
443,BASE,26233,26234,26234,stop,151.789,151.591243,-19.77571697536007,19.77571697536007,-1.0,0.01,-1.415094469867878
444,BASE,26295,26296,26297,stop,151.589,151.468346,-12.065372650152995,12.065372650152995,-1.0,0.02,-1.72498518113605
445,BASE,26305,26306,26307,stop,151.738,151.62064,-11.736025020758234,11.736025020758234,-1.0,0.02,-1.6727911468128744
446,BASE,26389,26390,26400,stop,151.585,151.530969,-5.4031012343983775,8.26150966823036,-0.654008946473307,0.04,-1.5317329147251122
446,ADD1,26391,26392,26393,stop,151.731,151.641434,-8.956607826178242,8.956607826178242,-1.0,0.03,-1.901021545730175
447,BASE,26401,26402,26402,stop,151.783,151.690221,-9.27793215750512,9.27793215750512,-1.0,0.03,-1.9694556603722175
448,BASE,26436,26437,26438,stop,151.857,151.772002,-8.49982591383025,8.49982591383025,-1.0,0.04,-2.413501389241146
449,BASE,26496,26497,26534,stop,151.72,151.700391,-1.9609148202988536,11.262555033249555,-0.1741092331633274,0.03,-0.41971874192138975
449,ADD1,26503,26504,26509,stop,151.879,151.779524,-9.947642308401328,9.947642308401328,-1.0,0.03,-2.1281547437405837
449,ADD2,26504,26505,26509,stop,151.916,151.818558,-9.744239286374068,9.744239286374068,-1.0,0.03,-2.0834894379641833
450,BASE,26556,26557,26580,stop,152.393,152.840533,44.75325117109321,11.164415210566858,4.008562054261051,0.03,9.47712803326942
450,ADD1,26558,26559,26561,stop,152.781,152.6487,-13.23003148258124,13.23003148258124,-1.0,0.02,-1.8600367606359134
450,ADD2,26559,26560,26561,stop,152.911,152.773935,-13.70645780525308,13.70645780525308,-1.0,0.02,-1.9244624240292436
451,BASE,26599,26600,26604,stop,153.256,153.119054,-13.69459673852873,13.69459673852873,-1.0,0.02,-1.9085447897141643
452,BASE,26616,26617,26630,stop,153.469,153.89262,42.36197723221551,13.240562093176322,3.1994092799162392,0.02,5.87327910835525
452,ADD1,26618,26619,26630,stop,153.718,153.89262,17.461977232215986,14.490076498708504,1.2050990368320256,0.02,2.420229976205803
452,ADD2,26620,26621,26630,stop,153.789,153.89262,10.36197723221619,14.33940269531604,0.7226226539827162,0.02,1.4352265375337927
453,BASE,26646,26647,26653,stop,154.517,154.362059,-15.494087915607224,15.494087915607224,-1.0,0.02,-2.130916292164353
453,ADD1,26650,26651,26653,stop,154.603,154.457492,-14.550831553458465,14.550831553458465,-1.0,0.02,-2.0001017551123637
453,ADD2,26651,26652,26653,stop,154.627,154.483099,-14.390057871068507,14.390057871068507,-1.0,0.02,-1.9801450653420993
454,BASE,26736,26737,26773,stop,154.682,154.652558,-2.944163551882184,11.876519906755334,-0.24789783328764106,0.03,-0.6086700498259926
454,ADD1,26745,26746,26761,stop,154.776,154.675095,-10.090479398257912,10.090479398257912,-1.0,0.03,-2.0833839951217845
454,ADD2,26746,26747,26761,stop,154.763,154.665231,-9.776873726954705,9.776873726954705,-1.0,0.03,-2.018371873094427
455,BASE,26789,26790,26791,stop,154.881,154.805928,-7.507201594776802,7.507201594776802,-1.0,0.04,-2.074565292476787
456,BASE,26808,26809,26820,stop,155.384,155.414319,3.0319013255535765,11.289343019404896,0.2685631325350055,0.03,0.6264769133636509
456,ADD1,26811,26812,26820,stop,155.469,155.414319,-5.468098674447219,10.885891623044586,-0.5023105928109444,0.03,-1.1287258084035021
456,ADD2,26812,26813,26820,stop,155.597,155.483417,-11.358327935684542,11.358327935684542,-1.0,0.03,-2.34413139684228
457,BASE,26835,26836,26840,stop,155.952,156.187156,23.51559552797937,16.051037921141642,1.4650513968947627,0.02,3.2283038183454122
457,ADD1,26837,26838,26838,stop,156.113,155.947835,-16.51645616669839,16.51645616669839,-1.0,0.02,-2.265937804652645
457,ADD2,26838,26839,26840,stop,156.386,156.193133,-19.286709297648486,19.286709297648486,-1.0,0.01,-1.3212850055335703
458,BASE,26857,26858,26860,stop,159.176,158.798206,-37.779357237289446,37.779357237289446,-1.0,0.01,-2.5396269660632202
459,BASE,26904,26905,26918,stop,157.752,157.502934,-24.906561692475293,24.906561692475293,-1.0,0.01,-1.6829184482102002
459,ADD1,26906,26907,26917,stop,157.891,157.66154,-22.945963908307476,22.945963908307476,-1.0,0.01,-1.5487079836336406
459,ADD2,26907,26908,26917,stop,157.924,157.704359,-21.964109343429072,21.964109343429072,-1.0,0.01,-1.4827099108457862
460,BASE,26976,26977,27025,time,153.42,155.135,171.50000000000034,30.679817505588858,5.589994137636531,0.01,12.026576541376912
460,ADD1,26978,26979,26988,stop,153.769,153.465465,-30.353516114513468,30.353516114513468,-1.0,0.01,-2.123077767289265
460,ADD2,26979,26980,26988,stop,153.933,153.634789,-29.82112210633261,29.82112210633261,-1.0,0.01,-2.085128566535528
461,BASE,27048,27049,27049,stop,155.633,155.444478,-18.852186491878342,18.852186491878342,-1.0,0.01,-1.3018171704014563
462,BASE,27096,27097,27097,stop,155.936,155.827314,-10.868589111441906,10.868589111441906,-1.0,0.03,-2.2531843762305437
463,BASE,27120,27121,27133,stop,156.303,156.415243,11.22429980941888,11.189812870654237,1.0030819942355862,0.03,2.32255842841729
463,ADD1,27122,27123,27129,stop,156.454,156.341078,-11.292236607860673,11.292236607860673,-1.0,0.03,-2.33598574352994
463,ADD2,27126,27127,27129,stop,156.46,156.354775,-10.522531490968845,10.522531490968845,-1.0,0.03,-2.1763728034873826
464,BASE,27192,27193,27206,stop,155.454,155.435728,-1.8272263190198146,21.843167402261088,-0.08365207688838523,0.01,-0.12735903120273204
464,ADD1,27194,27195,27198,stop,155.882,155.653031,-22.896914749910025,22.896914749910025,-1.0,0.01,-1.5957970284934275
464,ADD2,27200,27201,27206,stop,155.874,155.668734,-20.5265950500916,20.5265950500916,-1.0,0.01,-1.4286924280064843
465,BASE,27228,27229,27230,stop,156.16,155.998274,-16.17261664491707,16.17261664491707,-1.0,0.02,-2.250432957167271
466,BASE,27240,27241,27245,stop,156.438,156.310201,-12.779915003511633,12.779915003511633,-1.0,0.02,-1.7739432501631147
467,BASE,27275,27276,27277,stop,156.592,156.463145,-12.885509719612287,12.885509719612287,-1.0,0.02,-1.78243158111196
468,BASE,27289,27290,27294,stop,156.752,156.624054,-12.794552211704513,12.794552211704513,-1.0,0.02,-1.7674428319399635
469,BASE,27369,27370,27370,stop,156.95,156.842016,-10.798408344572863,10.798408344572863,-1.0,0.03,-2.2463509032516518
470,BASE,27384,27385,27385,stop,157.384,157.272295,-11.170518923009354,11.170518923009354,-1.0,0.03,-2.3126160267317317
471,BASE,27459,27460,27462,stop,157.43,157.26025,-16.975001688427938,16.975001688427938,-1.0,0.02,-2.3405101399857844
472,BASE,27518,27519,27525,stop,156.323,156.027473,-29.55274934109866,29.55274934109866,-1.0,0.01,-2.055803127316919
473,BASE,27564,27565,27567,stop,156.786,156.460512,-32.548775770081306,32.548775770081306,-1.0,0.01,-2.244753167772001
474,BASE,27579,27580,27583,stop,157.158,156.943842,-21.415841841380256,21.415841841380256,-1.0,0.01,-1.4653188322787034
475,BASE,27600,27601,27611,stop,157.222,157.077575,-14.44249997390159,14.44249997390159,-1.0,0.02,-1.9773912659297925
475,ADD1,27607,27608,27608,stop,157.349,157.215213,-13.37870289687828,13.37870289687828,-1.0,0.02,-1.8318949283627137
476,BASE,27673,27674,27675,stop,157.264,157.080437,-18.356272843516308,18.356272843516308,-1.0,0.01,-1.2533646249121375
477,BASE,27726,27727,27732,stop,157.973,157.834323,-13.867691310213104,13.867691310213104,-1.0,0.02,-1.8823626677106287
477,ADD1,27728,27729,27729,stop,158.159,158.014406,-14.459386895029525,14.459386895029525,-1.0,0.02,-1.9610629790775476
478,BASE,27771,27772,27799,stop,158.087,158.753838,66.68380216954688,10.39758253988623,6.413394836130489,0.03,13.587480904174086
478,ADD1,27775,27776,27799,stop,158.279,158.753838,47.48380216954615,11.337178647482915,4.188326182906938,0.03,9.640438226583118
478,ADD2,27776,27777,27780,stop,158.446,158.326583,-11.941665886948272,11.941665886948272,-1.0,0.03,-2.42385272054507
479,BASE,27816,27817,27817,stop,159.805,159.671376,-13.362384210765299,13.362384210765299,-1.0,0.02,-1.789360719667636
480,BASE,27864,27865,27889,stop,159.727,160.406901,67.99013873472859,11.480452286110676,5.922252629104576,0.03,13.67500494119476
480,ADD1,27871,27872,27889,stop,159.906,160.406901,50.090138734728384,11.209257048722066,4.468640385085916,0.03,10.045459470178557
480,ADD2,27872,27873,27889,stop,159.964,160.406901,44.29013873472627,11.12288154524208,3.9818943099031565,0.03,8.884217237789882
481,BASE,27912,27913,27913,stop,161.13,160.975714,-15.428641677829091,15.428641677829091,-1.0,0.02,-2.049463271942146
