mode,entry_time,exit_time,dir,level,lot,entry,sl0,tp,sl_dist,exit,reason,pnl,r_mult,balance_after,be_moved
historical,2013-01-21 08:45:00,2013-01-22 05:00:00,-1,0,0.61,1.33176,1.33335,1.327785,0.0015899999999999803,1.33335,sl,-96.9899999999988,-1.0,9656.860000000017,False
historical,2013-01-21 09:45:00,2013-01-22 05:00:00,-1,0,0.57,1.33131,1.33298,1.3271349999999997,0.0016700000000000603,1.33298,sl,-95.19000000000342,-1.0,9561.670000000013,False
historical,2013-01-23 15:45:00,2013-01-23 16:15:00,1,0,0.39,1.3338,1.33139,1.3398250000000003,0.0024100000000000232,1.33139,sl,-93.99000000000092,-1.0,9467.680000000011,False
historical,2013-01-29 09:45:00,2013-01-29 11:45:00,1,0,0.42,1.3454,1.34319,1.3509249999999995,0.0022099999999998232,1.34319,sl,-92.81999999999258,-1.0,9374.860000000019,False
historical,2013-02-12 08:45:00,2013-02-12 10:00:00,-1,0,0.42,1.33733,1.3395299999999999,1.33183,0.0021999999999999797,1.3395299999999999,sl,-92.39999999999914,-1.0,9282.46000000002,False
historical,2013-02-18 08:15:00,2013-02-18 10:15:00,-1,0,0.5,1.33366,1.33549,1.329085,0.0018299999999999983,1.33549,sl,-91.49999999999991,-1.0,9190.96000000002,False
historical,2013-02-19 11:00:00,2013-02-19 11:00:00,-1,0,0.53,1.33427,1.336,1.329945,0.0017300000000000093,1.336,sl,-91.6900000000005,-1.0,9099.270000000019,False
historical,2013-03-05 09:00:00,2013-03-05 11:30:00,1,0,0.4,1.30467,1.3024,1.3103449999999999,0.0022699999999999942,1.3024,sl,-90.79999999999978,-1.0,9008.47000000002,False
historical,2013-03-11 09:30:00,2013-03-11 18:00:00,-1,0,0.55,1.30037,1.30199,1.2963200000000001,0.0016199999999999548,1.30199,sl,-89.09999999999752,-1.0,8919.370000000023,False
historical,2013-03-28 09:45:00,2013-03-28 12:30:00,-1,0,0.21,1.27897,1.28103,1.2738200000000002,0.0020599999999999508,1.28103,sl,-43.25999999999897,-1.0,8876.110000000024,False
historical,2013-04-03 14:00:00,2013-04-04 07:00:00,1,0,0.39,1.28287,1.28061,1.2885199999999997,0.0022599999999999287,1.28297,sl,3.8999999999995705,0.04424778761061599,8880.010000000024,True
historical,2013-04-15 10:00:00,2013-04-15 14:15:00,-1,0,0.43,1.30742,1.30946,1.30232,0.0020400000000000418,1.30946,sl,-87.72000000000179,-1.0,8792.290000000023,False
historical,2013-04-22 08:15:00,2013-04-22 09:00:00,-1,0,0.52,1.30575,1.3074299999999999,1.3015500000000002,0.0016799999999999038,1.3074299999999999,sl,-87.359999999995,-1.0,8704.930000000028,False
historical,2013-04-22 09:30:00,2013-04-23 09:00:00,-1,0,0.39,1.30554,1.30774,1.30004,0.0021999999999999797,1.30774,sl,-85.79999999999922,-1.0,8619.130000000028,False
historical,2013-04-24 14:30:00,2013-04-24 19:00:00,-1,0,0.4,1.29957,1.3017,1.2942449999999994,0.0021300000000001873,1.3017,sl,-85.20000000000749,-1.0,8533.93000000002,False
historical,2013-04-25 10:15:00,2013-04-25 14:15:00,1,0,0.24,1.30421,1.30246,1.3085850000000003,0.0017500000000001403,1.3085850000000003,tp,105.00000000000576,2.4999999999999365,8638.930000000026,True
historical,2013-04-29 08:15:00,2013-04-29 09:45:00,1,0,0.51,1.30575,1.30406,1.309975,0.0016899999999999693,1.309975,tp,215.4749999999961,2.5,8854.405000000022,True
historical,2013-04-30 15:15:00,2013-04-30 15:30:00,1,0,0.43,1.30851,1.30649,1.3135600000000003,0.002020000000000133,1.3135600000000003,tp,217.15000000000947,2.4999999999999445,9071.555000000031,True
historical,2013-05-02 10:15:00,2013-05-02 13:45:00,1,0,0.23,1.31674,1.31478,1.32164,0.0019599999999999618,1.31478,sl,-45.079999999999124,-1.0,9026.475000000031,False
historical,2013-05-06 10:45:00,2013-05-06 16:15:00,-1,0,0.58,1.31067,1.3122,1.306845,0.0015300000000000313,1.306845,tp,221.8499999999981,2.499999999999927,9248.32500000003,False
historical,2013-05-07 08:15:00,2013-05-07 12:00:00,-1,0,0.59,1.30807,1.30963,1.30417,0.0015600000000000058,1.30963,sl,-92.04000000000033,-1.0,9156.285000000029,False
historical,2013-05-14 09:15:00,2013-05-14 09:30:00,1,0,0.57,1.30123,1.29965,1.3051800000000005,0.0015800000000001369,1.29965,sl,-90.06000000000779,-1.0,9066.22500000002,False
historical,2013-05-14 11:00:00,2013-05-14 11:00:00,-1,0,0.53,1.29949,1.3012,1.2952150000000002,0.0017099999999998783,1.3012,sl,-90.62999999999356,-1.0,8975.595000000027,False
historical,2013-05-21 11:30:00,2013-05-21 12:15:00,1,0,0.38,1.28854,1.28622,1.2943400000000003,0.0023200000000000998,1.28622,sl,-88.16000000000379,-1.0,8887.435000000023,False
historical,2013-05-21 16:00:00,2013-05-21 17:00:00,-1,0,0.59,1.28596,1.28746,1.2822099999999998,0.0015000000000000568,1.28746,sl,-88.50000000000334,-1.0,8798.93500000002,False
historical,2013-05-22 09:00:00,2013-05-22 12:15:00,1,0,0.58,1.29164,1.29013,1.2954149999999998,0.0015099999999999003,1.2954149999999998,tp,218.94999999999197,2.5000000000000737,9017.885000000011,True
historical,2013-05-28 11:15:00,2013-05-28 11:15:00,-1,0,0.53,1.28973,1.2913999999999999,1.2855550000000004,0.0016699999999998383,1.2913999999999999,sl,-88.50999999999144,-1.0,8929.37500000002,False
historical,2013-06-05 16:00:00,2013-06-05 17:30:00,1,0,0.58,1.30734,1.30581,1.311165,0.0015300000000000313,1.30744,sl,5.799999999999361,0.06535947712417448,8935.17500000002,True
historical,2013-06-12 15:45:00,2013-06-12 17:45:00,1,0,0.45,1.32855,1.32659,1.3334499999999998,0.0019599999999999618,1.3334499999999998,tp,220.4999999999957,2.5,9155.675000000016,True
historical,2013-06-25 10:15:00,2013-06-25 16:00:00,-1,0,0.47,1.31269,1.31462,1.307865,0.0019299999999999873,1.307865,tp,226.77499999999327,2.4999999999999423,9382.450000000008,True
historical,2013-06-25 11:15:00,2013-06-25 13:45:00,-1,0,0.48,1.31224,1.31416,1.3074400000000002,0.0019199999999999218,1.31416,sl,-92.15999999999624,-1.0,9290.290000000012,False
historical,2013-07-04 09:15:00,2013-07-04 11:45:00,-1,0,0.23,1.29863,1.3006199999999999,1.2936550000000002,0.0019899999999999363,1.3006199999999999,sl,-45.76999999999854,-1.0,9244.520000000013,False
historical,2013-07-10 14:15:00,2013-07-10 15:45:00,-1,0,0.53,1.28125,1.28298,1.2769249999999999,0.0017300000000000093,1.28298,sl,-91.6900000000005,-1.0,9152.830000000013,False
historical,2013-07-23 09:15:00,2013-07-23 11:00:00,1,0,0.52,1.31947,1.31773,1.3238199999999996,0.0017399999999998528,1.31773,sl,-90.47999999999234,-1.0,9062.35000000002,False
historical,2013-07-23 16:15:00,2013-07-23 16:30:00,1,0,0.59,1.31934,1.31781,1.323165,0.0015300000000000313,1.31944,sl,5.89999999999935,0.06535947712417448,9068.25000000002,True
historical,2013-08-13 09:30:00,2013-08-13 11:15:00,-1,0,0.38,1.32899,1.33133,1.32314,0.0023400000000000087,1.33133,sl,-88.92000000000033,-1.0,8979.33000000002,False
historical,2013-08-22 16:30:00,2013-08-22 17:00:00,-1,0,0.21,1.333,1.33506,1.3278500000000002,0.0020599999999999508,1.33506,sl,-43.25999999999897,-1.0,8936.070000000022,False
historical,2013-08-28 11:30:00,2013-08-28 12:30:00,1,0,0.54,1.33761,1.33597,1.3417099999999995,0.0016399999999998638,1.33597,sl,-88.55999999999266,-1.0,8847.51000000003,False
historical,2013-09-02 10:00:00,2013-09-03 08:15:00,-1,0,0.5,1.32101,1.32276,1.3166350000000002,0.0017499999999999183,1.3166350000000002,tp,218.7499999999898,2.5000000000000004,9066.260000000018,True
historical,2013-09-04 10:00:00,2013-09-04 11:00:00,-1,0,0.46,1.31597,1.31793,1.3110700000000002,0.0019599999999999618,1.31793,sl,-90.15999999999825,-1.0,8976.10000000002,False
historical,2013-09-11 10:15:00,2013-09-11 15:45:00,1,0,0.57,1.32659,1.32502,1.3305149999999997,0.0015699999999998493,1.32669,sl,5.699999999999371,0.06369426751592266,8981.80000000002,True
historical,2013-09-11 11:00:00,2013-09-11 19:30:00,1,0,0.44,1.32731,1.32527,1.33241,0.0020400000000000418,1.33241,tp,224.40000000000458,2.5,9206.200000000024,True
historical,2013-09-23 14:30:00,2013-09-23 15:15:00,1,0,0.5,1.3515,1.34969,1.3560249999999996,0.0018099999999998673,1.34969,sl,-90.49999999999336,-1.0,9115.700000000032,False
historical,2013-09-23 15:00:00,2013-09-25 11:15:00,-1,0,0.46,1.3507,1.3526799999999999,1.3457500000000002,0.0019799999999998708,1.3506,sl,4.599999999999493,0.050505050505048235,9120.300000000032,True
historical,2013-09-24 11:00:00,2013-09-25 11:45:00,-1,0,0.49,1.3493,1.35116,1.3446500000000001,0.0018599999999999728,1.35116,sl,-91.13999999999866,-1.0,9029.160000000033,False
historical,2013-09-26 15:30:00,2013-09-26 16:00:00,-1,0,0.29,1.34922,1.35073,1.3454450000000002,0.0015099999999999003,1.35073,sl,-43.78999999999711,-1.0,8985.370000000035,False
historical,2013-10-07 14:00:00,2013-10-07 17:15:00,-1,0,0.53,1.35668,1.35836,1.3524800000000003,0.0016799999999999038,1.35836,sl,-89.0399999999949,-1.0,8896.33000000004,False
historical,2013-10-08 15:45:00,2013-10-08 18:45:00,1,0,0.39,1.35951,1.35724,1.3651849999999999,0.0022699999999999942,1.35724,sl,-88.52999999999979,-1.0,8807.80000000004,False
historical,2013-10-23 15:00:00,2013-10-23 16:00:00,1,0,0.56,1.37628,1.37472,1.38018,0.0015600000000000058,1.37638,sl,5.599999999999384,0.0641025641025568,8813.400000000038,True
historical,2013-11-06 08:45:00,2013-11-06 09:15:00,1,0,0.49,1.35087,1.34908,1.3553449999999998,0.0017899999999999583,1.34908,sl,-87.70999999999795,-1.0,8725.69000000004,False
historical,2013-11-12 09:45:00,2013-11-12 11:45:00,-1,0,0.41,1.33736,1.33944,1.3321600000000005,0.0020799999999998597,1.33944,sl,-85.27999999999425,-1.0,8640.410000000047,False
historical,2013-11-14 09:15:00,2013-11-14 10:30:00,1,0,0.24,1.34683,1.3450900000000001,1.3511799999999996,0.0017399999999998528,1.3450900000000001,sl,-41.75999999999647,-1.0,8598.65000000005,False
historical,2013-11-14 16:00:00,2013-11-14 16:30:00,1,0,0.22,1.34557,1.34368,1.3502949999999998,0.0018899999999999473,1.34368,sl,-41.57999999999884,-1.0,8557.070000000052,False
historical,2013-11-19 10:00:00,2013-11-19 11:00:00,1,0,0.43,1.35194,1.34995,1.3569149999999999,0.0019899999999999363,1.34995,sl,-85.56999999999726,-1.0,8471.500000000055,False
historical,2013-11-19 15:45:00,2013-11-19 15:45:00,1,0,0.47,1.35173,1.34995,1.3561800000000004,0.0017800000000001148,1.34995,sl,-83.6600000000054,-1.0,8387.84000000005,False
historical,2013-11-20 15:30:00,2013-11-20 16:15:00,1,0,0.55,1.35375,1.35225,1.3575000000000002,0.0015000000000000568,1.35225,sl,-82.50000000000313,-1.0,8305.340000000046,False
historical,2013-12-02 08:45:00,2013-12-02 09:30:00,1,0,0.45,1.36122,1.35941,1.3657450000000004,0.0018100000000000893,1.35941,sl,-81.45000000000402,-1.0,8223.890000000041,False
historical,2013-12-11 10:00:00,2013-12-12 10:45:00,1,0,0.34,1.37629,1.37392,1.382215,0.0023699999999999832,1.37639,sl,3.399999999999626,0.042194092826999874,8227.29000000004,True
historical,2013-12-12 16:00:00,2013-12-12 16:00:00,1,0,0.19,1.37752,1.37544,1.3827200000000004,0.002080000000000082,1.37544,sl,-39.52000000000156,-1.0,8187.7700000000395,False
historical,2013-12-16 10:30:00,2013-12-16 18:15:00,1,0,0.33,1.37722,1.37477,1.3833450000000003,0.0024500000000000632,1.37477,sl,-80.85000000000208,-1.0,8106.920000000037,False
historical,2013-12-26 16:45:00,2013-12-27 04:00:00,1,0,0.24,1.36975,1.36809,1.3739,0.0016599999999999948,1.3739,tp,99.59999999999702,2.499999999999933,8206.520000000035,True
historical,2013-12-31 15:30:00,2014-01-02 12:00:00,-1,0,0.36,1.37694,1.3792,1.3712900000000001,0.0022599999999999287,1.3712900000000001,tp,203.3999999999976,2.500000000000049,8409.920000000033,True
historical,2014-01-14 11:45:00,2014-01-14 14:30:00,1,0,0.42,1.368,1.36601,1.3729750000000005,0.0019900000000001583,1.36601,sl,-83.58000000000665,-1.0,8326.340000000026,False
historical,2014-01-14 15:30:00,2014-01-15 02:30:00,1,0,0.51,1.36734,1.36573,1.3713649999999997,0.0016099999999998893,1.36573,sl,-82.10999999999436,-1.0,8244.23000000003,False
historical,2014-01-16 08:30:00,2014-01-16 10:30:00,-1,0,0.2,1.36069,1.36275,1.35554,0.0020599999999999508,1.36275,sl,-41.199999999999015,-1.0,8203.030000000032,False
historical,2014-01-21 09:00:00,2014-01-21 17:15:00,-1,0,0.45,1.35465,1.35645,1.3501499999999997,0.0018000000000000238,1.35645,sl,-81.00000000000107,-1.0,8122.030000000031,False
historical,2014-01-22 09:00:00,2014-01-22 13:30:00,-1,0,0.35,1.35444,1.35676,1.3486400000000005,0.0023199999999998777,1.35676,sl,-81.19999999999571,-1.0,8040.830000000035,False
historical,2014-01-28 16:45:00,2014-01-29 09:30:00,-1,0,0.44,1.3657,1.3675,1.3611999999999997,0.0018000000000000238,1.3675,sl,-79.20000000000104,-1.0,7961.630000000035,False
historical,2014-02-04 15:15:00,2014-02-05 14:00:00,-1,0,0.41,1.35118,1.3531,1.3463800000000004,0.0019199999999999218,1.3531,sl,-78.71999999999679,-1.0,7882.910000000038,False
historical,2014-02-05 11:15:00,2014-02-05 14:00:00,-1,0,0.37,1.35089,1.35302,1.3455650000000001,0.0021299999999999653,1.35302,sl,-78.80999999999871,-1.0,7804.1000000000395,False
historical,2014-02-05 14:00:00,2014-02-05 14:00:00,1,0,0.51,1.35238,1.35086,1.3561799999999997,0.0015199999999999658,1.35248,sl,5.099999999999438,0.06578947368420475,7809.200000000039,True
historical,2014-02-12 11:30:00,2014-02-12 11:45:00,1,0,0.48,1.36506,1.36344,1.3691099999999998,0.0016199999999999548,1.36344,sl,-77.75999999999783,-1.0,7731.440000000041,False
historical,2014-02-17 10:15:00,2014-02-17 14:15:00,1,0,0.39,1.37134,1.3694,1.3761900000000002,0.0019400000000000528,1.3694,sl,-75.66000000000207,-1.0,7655.78000000004,False
historical,2014-02-18 10:00:00,2014-02-18 15:00:00,1,0,0.45,1.37191,1.37021,1.37616,0.0017000000000000348,1.37616,tp,191.25000000000392,2.5,7847.030000000043,True
historical,2014-02-18 11:45:00,2014-02-19 20:15:00,1,0,0.34,1.37276,1.3705,1.3784099999999997,0.0022599999999999287,1.37286,sl,3.399999999999626,0.04424778761061599,7850.430000000043,True
historical,2014-02-19 15:30:00,2014-02-19 20:00:00,1,0,0.46,1.37569,1.374,1.379915,0.0016899999999999693,1.374,sl,-77.73999999999859,-1.0,7772.690000000044,False
historical,2014-02-26 10:15:00,2014-02-26 13:15:00,1,0,0.38,1.37539,1.37337,1.3804399999999997,0.0020199999999999108,1.37337,sl,-76.75999999999661,-1.0,7695.930000000048,False
historical,2014-03-05 10:30:00,2014-03-05 14:15:00,-1,0,0.35,1.37252,1.37466,1.3671699999999998,0.0021400000000000308,1.37466,sl,-74.90000000000107,-1.0,7621.030000000046,False
historical,2014-03-06 09:15:00,2014-03-06 11:45:00,-1,0,0.21,1.37226,1.37401,1.3678850000000002,0.0017499999999999183,1.37401,sl,-36.74999999999828,-1.0,7584.280000000048,False
historical,2014-03-11 11:00:00,2014-03-11 15:30:00,-1,0,0.45,1.38493,1.38661,1.3807300000000002,0.0016799999999999038,1.38661,sl,-75.59999999999567,-1.0,7508.680000000052,False
historical,2014-03-17 10:00:00,2014-03-18 10:15:00,1,0,0.34,1.39044,1.38826,1.3958899999999996,0.0021799999999998487,1.3905399999999999,sl,3.399999999999626,0.04587155963302566,7512.080000000052,True
historical,2014-03-19 11:45:00,2014-03-19 15:00:00,1,0,0.46,1.39215,1.39054,1.3961749999999997,0.0016099999999998893,1.39054,sl,-74.05999999999491,-1.0,7438.020000000057,False
historical,2014-03-24 15:15:00,2014-03-24 16:45:00,-1,0,0.4,1.37678,1.37863,1.3721549999999996,0.0018500000000001293,1.37863,sl,-74.00000000000519,-1.0,7364.020000000051,False
historical,2014-03-25 16:30:00,2014-03-25 17:30:00,-1,0,0.35,1.37853,1.38062,1.3733050000000002,0.0020899999999999253,1.38062,sl,-73.14999999999738,-1.0,7290.870000000054,False
historical,2014-03-26 10:00:00,2014-03-27 17:00:00,-1,0,0.3,1.3796,1.38202,1.3735499999999998,0.0024200000000000887,1.3735499999999998,tp,181.50000000000333,2.499999999999954,7472.370000000057,True
historical,2014-03-27 08:30:00,2014-03-27 17:00:00,-1,0,0.21,1.3772,1.37894,1.3728499999999997,0.0017400000000000748,1.3728499999999997,tp,91.35000000000626,2.500000000000064,7563.720000000063,True
historical,2014-03-27 15:30:00,2014-03-28 09:00:00,-1,0,0.25,1.37613,1.37764,1.3723550000000002,0.0015099999999999003,1.3723550000000002,tp,94.37499999999655,2.5000000000000737,7658.095000000059,True
