entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
5385,5386,105.37227025857085,stop,5384,105.517,-13.572974142914518,-14.472974142914518,-0.9999999999999496,14.472974142915248
5531,5531,104.0072829687581,stop,5530,104.126,-10.971703124189958,-11.871703124189958,-1.0000000000000488,11.871703124189379
5583,5585,104.27741237276817,stop,5582,104.053,23.34123727681714,22.44123727681714,2.640196109071225,8.499837265767193
5593,5597,104.4842959537151,stop,5592,104.611,-11.770404628489928,-12.670404628489928,-1.000000000000016,12.670404628489726
5698,5699,103.93689914887157,stop,5697,104.042,-9.610085112842626,-10.510085112842626,-0.9999999999999489,10.510085112843162
5716,5719,104.33415998612456,stop,5715,104.441,-9.784001387544095,-10.684001387544095,-0.9999999999999875,10.68400138754423
5744,5750,104.47815702008728,stop,5743,104.57000000000001,-8.284297991272638,-9.184297991272638,-1.0000000000000717,9.184297991271979
5817,5821,104.13285583749663,stop,5816,104.233,-9.114416250336888,-10.014416250336888,-1.0000000000000588,10.014416250336298
5864,5864,104.16982159156944,stop,5863,104.229,-5.01784084305541,-5.91784084305541,-0.9999999999999477,5.91784084305572
5883,5893,104.35464415159427,stop,5882,104.436,-7.235584840573495,-8.135584840573495,-1.0000000000000768,8.135584840572871
5953,5962,104.01199434250711,stop,5952,104.112,-9.100565749288592,-10.000565749288592,-0.999999999999976,10.000565749288832
6033,6035,103.3618729839387,stop,6032,103.47,-9.91270160613027,-10.81270160613027,-0.9999999999999408,10.81270160613091
6056,6056,103.50015682012969,stop,6055,103.607,-9.784317987030988,-10.684317987030989,-1.000000000000001,10.684317987030976
6130,6141,103.58736760078118,stop,6129,103.661,-6.463239921882291,-7.3632399218822915,-0.9999999999999362,7.363239921882762
6180,6180,103.636863771808,stop,6179,103.701,-5.513622819199782,-6.413622819199782,-0.9999999999999154,6.413622819200325
6289,6290,103.0397358711266,stop,6288,103.071,-2.2264128873402456,-3.1264128873402455,-0.9999999999997767,3.1264128873409436
6350,6355,103.07952248283952,stop,6349,103.183,-9.447751716048458,-10.347751716048458,-0.8881832849764248,11.650468874026513
6369,6397,103.74073163933542,stop,6368,103.4,34.973163933541684,34.073163933541686,2.9154458235313974,11.687119567967079
6409,6449,104.07313675336476,stop,6408,104.06700000000001,1.5136753364757283,0.6136753364757283,0.046772884266518475,13.120322727564112
