entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
26606,26607,153.09517733601234,stop,26605,152.91799999999998,-16.317733601235318,-17.717733601235317,-1.0290398267031433,17.217733601234578
26691,26691,154.2711040953231,stop,26690,154.117,-14.010409532309609,-15.41040953230961,-1.0335336195104348,14.91040953230842
26715,26715,154.08727346932403,stop,26714,153.88799999999998,-18.527346932404498,-19.927346932404497,-1.0257369162006766,19.42734693240375
26774,26774,154.71732717289868,stop,26773,154.62599999999998,-7.732717289869129,-9.13271728986913,-1.0579191908192307,8.632717289868749
26841,26844,156.87223744241342,stop,26840,156.547,-31.123744241341456,-32.523744241341454,-1.0156134147285714,32.02374424133972
26864,26868,156.41755628411522,stop,26863,155.547,-85.65562841152143,-87.05562841152144,-1.005776631851414,86.55562841152029
26925,26925,155.02575055791286,stop,26924,154.486,-52.57505579128576,-53.97505579128576,-1.0093501538727507,53.47505579128333
26952,26972,152.926417398399,stop,26951,153.118,20.558260160100872,19.158260160100873,0.41508354603762077,46.15519054654236
27150,27150,156.34732444984294,stop,27149,156.22199999999998,-11.132444984295375,-12.532444984295376,-1.0415543142439505,12.032444984294939
27169,27169,153.98953061386266,stop,27168,153.646,-32.95306138626586,-34.35306138626586,-1.014769712975031,33.85306138626462
27337,27343,156.9167448332375,stop,27336,156.81699999999998,-8.57448332374986,-9.97448332374986,-1.0527733263035322,9.474483323748316
27364,27365,156.74873346381258,stop,27363,156.642,-9.273346381257852,-10.673346381257852,-1.0491480365714827,10.173346381257451
27415,27415,156.88933718746875,stop,27414,156.725,-15.033718746875024,-16.433718746875023,-1.031379994083244,15.933718746874042
27471,27480,156.3930545274053,stop,27470,156.183,-19.605452740529472,-21.00545274052947,-1.0243837581314295,20.505452740528952
27487,27504,155.30327785114835,stop,27486,155.934,64.47221488516561,63.072214885165614,3.1056277625718436,20.309006650859544
27559,27562,155.58763013393892,stop,27558,155.345,-22.863013393890697,-24.263013393890695,-1.0210411024777315,23.763013393890148
27637,27642,156.3505589723744,stop,27636,156.147,-18.955897237438535,-20.355897237438533,-1.025181435722683,19.855897237437794
27926,27926,160.6474047429201,stop,27925,160.447,-18.640474292007525,-20.040474292007524,-1.025587915243551,19.540474292004916
27999,27999,161.5109917594126,stop,27998,161.31799999999998,-17.899175941261092,-19.29917594126109,-1.026596910500993,18.799175941259
28033,28044,161.07299097431672,stop,28032,161.059,0.0009025683283425678,-1.3990974316716573,-0.08536417600322024,16.38974915682286
28059,28059,160.5553403849929,stop,28058,160.357,-18.434038499287908,-19.834038499287907,-1.025861125704291,19.334038499286258
28141,28141,158.96409075440857,stop,28140,158.63199999999998,-31.80907544085869,-33.20907544085869,-1.0152862773790372,32.70907544085789
28166,28176,158.32852176721798,stop,28165,158.284,-3.0521767217976503,-4.452176721797651,-0.10006282288337051,44.49381492052189
28193,28193,157.9860404487245,stop,28192,157.69899999999998,-27.304044872451527,-28.704044872451526,-1.0177279536414625,28.20404487245099
28230,28230,158.06283850005929,stop,28229,157.87699999999998,-17.183850005929457,-18.583850005929456,-1.0276489796053458,18.08385000592938
28303,28303,156.66024188023837,stop,28302,156.432,-21.424188023837587,-22.824188023837586,-1.022397231176699,22.324188023835646
28324,28326,156.5003429165193,stop,28323,156.265,-22.13429165192906,-23.53429165192906,-1.0217067669176787,23.034291651926853
28346,28346,155.47786780133418,stop,28345,155.232,-23.18678013341753,-24.586780133417527,-1.0207582747561879,24.086780133416188
28369,28380,153.3183295523992,stop,28368,153.232,-7.232955239919647,-8.632955239919648,-0.2220007687493333,38.88705110596863
28419,28424,153.76951243448147,stop,28418,153.40599999999998,-34.95124344814826,-36.35124344814826,-1.0139465176632823,35.85124344814803
28458,28467,153.47616010020718,stop,28457,153.19,-27.216010020717363,-28.61601002071736,-0.7507944161829767,38.114308529624616
28489,28493,150.03815739840834,stop,28488,149.421,-60.315739840834226,-61.715739840834225,-1.0081678339802922,61.215739840833535
28525,28525,147.9778385562697,stop,28524,147.429,-53.483855626967625,-54.88385562696762,-1.0091939049601661,54.383855626965904
28537,28543,143.93685962437775,stop,28536,145.498,157.51403756222544,156.11403756222543,3.2240012021124898,48.42245017152398
28699,28703,146.94801012573623,stop,28698,146.66299999999998,-27.10101257362396,-28.50101257362396,-1.017856497106509,28.00101257362373
28707,28707,146.75913664339853,stop,28706,146.44799999999998,-29.713664339854517,-31.113664339854516,-1.0163325760173982,30.613664339852757
28778,28786,146.40373545921722,stop,28777,147.39499999999998,100.52645407827754,99.12645407827753,3.958294821412564,25.042716258033327
28822,28824,145.40726892420693,stop,28821,145.1,-29.32689242069273,-30.726892420692728,-1.0165415615023508,30.22689242069093
28888,28909,144.39827565622903,stop,28887,144.84699999999998,46.272434377095806,44.87243437709581,1.1025378941792274,40.699221871644255
29049,29051,146.07161964712165,stop,29048,145.795,-26.26196471216531,-27.661964712165307,-1.018408094013044,27.1619647121648
29065,29065,145.47173734254892,stop,29064,145.159,-29.873734254891815,-31.273734254891814,-1.0162476219447587,30.773734254889895
29095,29095,143.54733336502503,stop,29094,143.22299999999998,-31.03333650250306,-32.43333650250306,-1.0156576184878605,31.933336502502414
29118,29121,142.88257852994178,stop,29117,142.589,-27.9578529941773,-29.3578529941773,-1.0173263062952862,28.857852994175868
