entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
15026,15027,132.91447375173612,stop,15025,133.13799999999998,-21.452624826386568,-22.352624826386567,-1.0000000000000648,22.352624826385114
15103,15104,134.40858069048403,stop,15102,134.677,-25.94193095159767,-26.841930951597668,-1.0000000000000817,26.841930951595476
15141,15144,135.15852420958532,stop,15140,135.47099999999998,-30.347579041466588,-31.247579041466587,-1.0000000000000882,31.247579041463833
15203,15251,136.175,time,15202,134.688,149.60000000000093,148.70000000000093,2.698708617997038,55.10042803745333
15349,15349,135.19926282664568,stop,15348,135.42499999999998,-21.673717335431775,-22.573717335431773,-1.0000000000000782,22.57371733543001
15395,15413,136.42980629537882,stop,15394,136.511,-7.219370462118491,-8.119370462118491,-0.3427295154698667,23.690315819421624
15491,15492,135.76846304655444,stop,15490,135.99499999999998,-21.753695344554558,-22.653695344554556,-1.000000000000119,22.65369534455186
15566,15566,135.990742240551,stop,15565,136.272,-27.225775944901898,-28.125775944901896,-1.0000000000000535,28.125775944900393
15638,15638,137.4054796076004,stop,15637,137.62599999999998,-21.15203923995921,-22.052039239959207,-1.000000000000119,22.05203923995658
15650,15678,138.70542372828572,stop,15649,137.91899999999998,79.54237282857264,78.64237282857263,3.477695342767444,22.613358870587966
15777,15780,138.46137503961734,stop,15776,138.666,-19.56249603826734,-20.46249603826734,-1.000000000000054,20.462496038266238
15866,15870,136.83026914050706,stop,15865,137.01199999999997,-17.273085949292977,-18.173085949292975,-1.0000000000001381,18.173085949290464
15986,15986,133.233227250861,stop,15985,133.629,-38.67727491389985,-39.57727491389985,-1.0000000000000284,39.57727491389873
16159,16176,133.313,stop,16158,133.338,-1.6000000000019554,-2.5000000000019553,-0.09425930527313793,26.522580372915254
16234,16242,134.82845543129892,stop,16233,134.79799999999997,3.945543129893281,3.045543129893281,0.14471236021949715,21.045494146276482
16298,16300,137.14114200335078,stop,16297,137.337,-18.685799664922342,-19.58579966492234,-1.0000000000000533,19.585799664921296
16409,16428,138.26554797368888,stop,16408,137.338,93.65479736888744,92.75479736888744,3.0834416748412306,30.081579984373622
16490,16494,139.2810948500414,stop,16489,139.51,-21.99051499586062,-22.89051499586062,-1.0000000000000528,22.89051499585941
16518,16524,140.13799000019839,stop,16517,140.34099999999998,-19.400999980160805,-20.300999980160803,-1.0000000000000264,20.300999980160267
16588,16601,143.93703845459135,stop,16587,144.00799999999998,-6.196154540864995,-7.096154540864996,-0.22743977737027163,31.20014723419495
16810,16811,143.50387082530352,stop,16809,143.694,-18.112917469647982,-19.01291746964798,-1.0000000000000275,19.012917469647455
16830,16830,143.78759642564026,stop,16829,143.96099999999998,-16.44035743597385,-17.34035743597385,-1.0000000000001483,17.340357435971278
16853,16856,144.58790129662356,stop,16852,144.81099999999998,-21.40987033764361,-22.30987033764361,-0.520622702136684,42.85228102055831
16938,16944,144.6502352098056,stop,16937,144.884,-22.47647901943992,-23.37647901943992,-1.0000000000000548,23.37647901943864
17021,17021,144.77116283483014,stop,17020,144.94899999999998,-16.88371651698617,-17.783716516986168,-1.0000000000000366,17.783716516985514
17104,17120,144.79412819235162,stop,17103,144.95299999999997,-14.987180764836694,-15.887180764836694,-1.000000000000066,15.887180764835644
17128,17143,145.25916224682152,stop,17127,145.20299999999997,6.516224682152938,5.616224682152938,0.30899321934216595,18.175883257599157
17180,17182,145.68695530007338,stop,17179,145.83399999999997,-13.804469992660984,-14.704469992660984,-1.0000000000001081,14.704469992659394
17222,17223,146.99035182279798,stop,17221,147.24499999999998,-24.564817720201404,-25.464817720201403,-1.0000000000000142,25.464817720201044
17242,17289,148.7904576559457,stop,17241,147.708,109.14576559456748,108.24576559456747,5.023588559755125,21.547498229003832
17291,17292,148.93816214941296,stop,17290,149.17,-22.283785058704098,-23.183785058704096,-1.0,23.183785058704096
17312,17335,149.66163604918822,stop,17311,149.35299999999998,31.763604918822352,30.863604918822354,2.0045163135059343,15.397033544137821
17501,17521,148.21555457519813,stop,17500,147.97199999999998,25.255457519813262,24.355457519813264,0.8873452399091539,27.447555274322276
17584,17597,147.84292141752618,stop,17583,148.188,-33.60785824738173,-34.507858247381726,-1.0000000000000355,34.507858247380504
17822,17826,140.1212728170558,stop,17821,140.51799999999997,-38.77271829441895,-39.67271829441895,-1.0000000000000044,39.67271829441878
17863,17888,141.52521057104022,stop,17862,140.826,70.82105710402118,69.92105710402117,3.077413288999451,22.720723717533037
18040,18041,139.15520469838904,stop,18039,139.50699999999998,-34.27953016109484,-35.17953016109484,-1.000000000000017,35.17953016109424
18124,18128,136.58831760702773,stop,18123,136.92499999999998,-32.76823929722639,-33.668239297226386,-1.000000000000067,33.668239297224126
18153,18157,137.13766109009472,stop,18152,137.468,-32.1338909905279,-33.0338909905279,-1.00000000000006,33.03389099052592
18229,18253,137.21654098982046,stop,18228,137.08399999999997,14.154098982047003,13.254098982047003,0.5240611972689382,25.291128309286464
18493,18516,133.683237684311,stop,18492,133.27599999999998,41.62376843109996,40.72376843109996,2.402257836678324,16.952288721601164
18518,18529,133.75656467873745,stop,18517,133.82399999999998,-5.843532126255013,-6.743532126255014,-0.2540053408240149,26.548780842081605
18680,18685,133.891982525856,stop,18679,134.22899999999998,-32.801747414399074,-33.70174741439907,-1.0000000000000557,33.7017474143972
18753,18753,132.43335532994476,stop,18752,132.68599999999998,-24.364467005523238,-25.264467005523237,-1.0000000000001013,25.26446700552068
18847,18848,128.63499645948968,stop,18846,128.927,-28.300354051032173,-29.20035405103217,-1.0000000000000628,29.200354051030335
18875,18877,128.61522343710104,stop,18874,129.19199999999998,-56.77765628989562,-57.677656289895616,-1.0000000000000266,57.677656289894074
18917,18919,128.79709695933028,stop,18916,129.05999999999997,-25.390304066971225,-26.290304066971224,-1.0000000000000193,26.290304066970716
