date,side,entry,stop,target,exit,reason,risk_pips,gross_pips,net_normal_pips,net_stress_pips,year
2010-03-01,LONG,1.36435,1.36538,1.36154,1.36154,TARGET,10.300000000000864,28.099999999999792,26.099999999999792,24.099999999999792,2010
2010-03-03,SHORT,1.36155,1.35898,1.3633799999999998,1.3633799999999998,TARGET,25.699999999999612,18.299999999997763,16.299999999997763,14.299999999997763,2010
2010-03-05,LONG,1.35912,1.36059,1.35836,1.35836,TARGET,14.699999999998603,7.600000000000939,5.600000000000939,3.6000000000009393,2010
2010-03-11,LONG,1.36474,1.36569,1.363905,1.363905,TARGET,9.500000000000064,8.350000000001412,6.350000000001412,4.350000000001412,2010
2010-03-15,SHORT,1.37233,1.37115,1.374875,1.37115,STOP,11.799999999999589,-11.799999999999589,-13.799999999999589,-15.799999999999589,2010
2010-03-17,LONG,1.37836,1.38025,1.377595,1.377595,TARGET,18.899999999999473,7.650000000001267,5.650000000001267,3.650000000001267,2010
2010-03-18,SHORT,1.36657,1.36474,1.37013,1.36474,STOP,18.299999999999983,-18.299999999999983,-20.299999999999983,-22.299999999999983,2010
2010-03-22,LONG,1.3523,1.35297,1.3511950000000001,1.35297,STOP,6.699999999999484,-6.699999999999484,-8.699999999999484,-10.699999999999484,2010
2010-03-23,SHORT,1.35177,1.35066,1.354155,1.35066,STOP,11.099999999999444,-11.099999999999444,-13.099999999999444,-15.099999999999444,2010
2010-03-25,LONG,1.33366,1.33507,1.33135,1.33507,STOP,14.099999999999113,-14.099999999999113,-16.099999999999113,-18.099999999999113,2010
2010-03-30,LONG,1.34938,1.35299,1.3486449999999999,1.3486449999999999,TARGET,36.09999999999891,7.350000000001522,5.350000000001522,3.350000000001522,2010
2010-03-31,LONG,1.34382,1.3448,1.340965,1.3448,STOP,9.799999999999809,-9.799999999999809,-11.799999999999809,-13.799999999999809,2010
2010-04-01,SHORT,1.3493,1.34737,1.3526,1.34737,STOP,19.299999999999873,-19.299999999999873,-21.299999999999873,-23.299999999999873,2010
2010-04-02,SHORT,1.35605,1.35514,1.3575499999999998,1.35514,STOP,9.099999999999664,-9.099999999999664,-11.099999999999664,-13.099999999999664,2010
2010-04-06,SHORT,1.34134,1.34015,1.345415,1.34015,STOP,11.900000000000244,-11.900000000000244,-13.900000000000244,-15.900000000000244,2010
2010-04-12,SHORT,1.36234,1.36128,1.365585,1.36128,STOP,10.600000000000609,-10.600000000000609,-12.600000000000609,-14.600000000000609,2010
2010-04-13,LONG,1.36025,1.36204,1.35826,1.35826,TARGET,17.899999999999583,19.899999999999363,17.899999999999363,15.899999999999363,2010
2010-04-16,SHORT,1.35297,1.35164,1.355025,1.355025,TARGET,13.300000000000534,20.54999999999918,18.54999999999918,16.54999999999918,2010
2010-04-21,LONG,1.34347,1.34456,1.34157,1.34157,TARGET,10.900000000000354,19.000000000000128,17.000000000000128,15.000000000000128,2010
2010-04-22,LONG,1.34022,1.34197,1.3387099999999998,1.34197,STOP,17.500000000001403,-17.500000000001403,-19.500000000001403,-21.500000000001403,2010
2010-04-23,LONG,1.32653,1.32841,1.323515,1.32841,STOP,18.800000000001038,-18.800000000001038,-20.800000000001038,-22.800000000001038,2010
2010-04-27,SHORT,1.33606,1.33424,1.3386550000000002,1.33424,STOP,18.199999999999328,-18.199999999999328,-20.199999999999328,-22.199999999999328,2010
2010-04-28,SHORT,1.31646,1.31567,1.3189899999999999,1.31567,STOP,7.900000000000684,-7.900000000000684,-9.900000000000684,-11.900000000000684,2010
2010-04-29,LONG,1.32385,1.3247,1.3210199999999999,1.3247,STOP,8.500000000000174,-8.500000000000174,-10.500000000000174,-12.500000000000174,2010
2010-05-04,SHORT,1.31747,1.31434,1.319135,1.31434,STOP,31.29999999999855,-31.29999999999855,-33.29999999999855,-35.29999999999855,2010
2010-05-07,LONG,1.27314,1.27724,1.265955,1.27724,STOP,40.99999999999992,-40.99999999999992,-42.99999999999992,-44.99999999999992,2010
2010-05-11,SHORT,1.27035,1.26941,1.275125,1.26941,STOP,9.40000000000163,-9.40000000000163,-11.40000000000163,-13.40000000000163,2010
2010-05-12,LONG,1.26625,1.26696,1.26335,1.26696,STOP,7.099999999999884,-7.099999999999884,-9.099999999999884,-11.099999999999884,2010
2010-05-13,LONG,1.26653,1.26833,1.2647650000000001,1.2647650000000001,TARGET,18.000000000000238,17.649999999997945,15.649999999997945,13.649999999997945,2010
2010-05-14,LONG,1.25537,1.25756,1.25369,1.25369,TARGET,21.899999999999142,16.80000000000126,14.800000000001258,12.800000000001258,2010
2010-05-18,LONG,1.23861,1.242,1.2349700000000001,1.242,STOP,33.90000000000004,-33.90000000000004,-35.90000000000004,-37.90000000000004,2010
2010-05-20,LONG,1.23763,1.24326,1.235765,1.24326,STOP,56.30000000000024,-56.30000000000024,-58.30000000000024,-60.30000000000024,2010
2010-05-27,LONG,1.22818,1.23268,1.2223000000000002,1.2223000000000002,TARGET,44.99999999999948,58.79999999999885,56.79999999999885,54.79999999999885,2010
2010-05-31,SHORT,1.22952,1.22795,1.23094,1.23094,TARGET,15.699999999998493,14.199999999999768,12.199999999999768,10.199999999999768,2010
2010-06-02,LONG,1.22564,1.22718,1.2221899999999999,1.2221899999999999,TARGET,15.399999999998748,34.50000000000175,32.50000000000175,30.500000000001748,2010
2010-06-07,LONG,1.19403,1.19562,1.1908050000000001,1.19562,STOP,15.899999999999803,-15.899999999999803,-17.899999999999803,-19.899999999999803,2010
2010-06-08,SHORT,1.19161,1.18989,1.194655,1.194655,TARGET,17.20000000000166,30.449999999999644,28.449999999999644,26.449999999999644,2010
2010-06-09,LONG,1.19697,1.19792,1.1945100000000002,1.1945100000000002,TARGET,9.500000000000064,24.599999999999067,22.599999999999067,20.599999999999067,2010
2010-06-10,LONG,1.20504,1.20725,1.2008450000000002,1.20725,STOP,22.100000000000453,-22.100000000000453,-24.100000000000453,-26.100000000000453,2010
2010-06-14,SHORT,1.21683,1.21596,1.218465,1.218465,TARGET,8.700000000001484,16.34999999999831,14.34999999999831,12.34999999999831,2010
2010-06-17,SHORT,1.2258,1.22393,1.22834,1.22834,TARGET,18.700000000000383,25.399999999999867,23.399999999999867,21.399999999999867,2010
2010-06-18,SHORT,1.23834,1.23689,1.239325,1.239325,TARGET,14.499999999999513,9.850000000000136,7.850000000000136,5.850000000000136,2010
2010-06-22,SHORT,1.22876,1.22752,1.231595,1.22752,STOP,12.400000000001299,-12.400000000001299,-14.400000000001299,-16.4000000000013,2010
2010-06-23,LONG,1.22776,1.22958,1.22611,1.22958,STOP,18.199999999999328,-18.199999999999328,-20.199999999999328,-22.199999999999328,2010
2010-06-25,LONG,1.23307,1.23507,1.231695,1.231695,TARGET,19.999999999997797,13.750000000001261,11.750000000001261,9.750000000001261,2010
2010-06-28,SHORT,1.23789,1.23582,1.23835,1.23582,STOP,20.700000000000163,-20.700000000000163,-22.700000000000163,-24.700000000000163,2010
2010-06-30,LONG,1.22225,1.22343,1.2193,1.22343,STOP,11.799999999999589,-11.799999999999589,-13.799999999999589,-15.799999999999589,2010
2010-07-05,LONG,1.25502,1.25568,1.25355,1.25355,TARGET,6.599999999998829,14.700000000000824,12.700000000000824,10.700000000000824,2010
2010-07-07,SHORT,1.25776,1.25661,1.259985,1.25661,STOP,11.499999999999844,-11.499999999999844,-13.499999999999844,-15.499999999999844,2010
2010-07-09,LONG,1.27026,1.27193,1.26868,1.26868,TARGET,16.700000000000603,15.799999999999148,13.799999999999148,11.799999999999148,2010
2010-07-14,SHORT,1.27086,1.26879,1.271515,1.271515,TARGET,20.700000000000163,6.5499999999985015,4.5499999999985015,2.5499999999985015,2010
2010-07-16,LONG,1.29285,1.29481,1.2913999999999999,1.29481,STOP,19.599999999999618,-19.599999999999618,-21.599999999999618,-23.599999999999618,2010
2010-07-20,LONG,1.29831,1.30068,1.296005,1.296005,TARGET,23.699999999999832,23.050000000000015,21.050000000000015,19.050000000000015,2010
2010-07-22,LONG,1.27835,1.27931,1.276145,1.27931,STOP,9.599999999998499,-9.599999999998499,-11.599999999998499,-13.599999999998499,2010
2010-07-26,SHORT,1.29074,1.28852,1.292185,1.292185,TARGET,22.199999999998887,14.449999999999186,12.449999999999186,10.449999999999186,2010
2010-07-27,SHORT,1.29793,1.29694,1.299655,1.299655,TARGET,9.900000000000464,17.249999999999766,15.249999999999766,13.249999999999766,2010
2010-07-28,LONG,1.30135,1.30417,1.29911,1.29911,TARGET,28.200000000000447,22.400000000000198,20.400000000000198,18.400000000000198,2010
2010-07-30,LONG,1.30741,1.30901,1.3060749999999999,1.3060749999999999,TARGET,16.00000000000046,13.350000000000861,11.350000000000861,9.350000000000861,2010
2010-08-05,SHORT,1.31432,1.31173,1.315705,1.315705,TARGET,25.899999999998702,13.849999999999696,11.849999999999696,9.849999999999696,2010
2010-08-06,LONG,1.31864,1.31986,1.318355,1.318355,TARGET,12.199999999999989,2.8500000000009074,0.8500000000009074,-1.1499999999990926,2010
2010-08-12,LONG,1.29147,1.2929,1.287725,1.2929,STOP,14.300000000000423,-14.300000000000423,-16.300000000000423,-18.300000000000423,2010
2010-08-13,LONG,1.2878,1.29056,1.285055,1.285055,TARGET,27.599999999998737,27.449999999999974,25.449999999999974,23.449999999999974,2010
2010-08-17,LONG,1.28617,1.28783,1.283315,1.28783,STOP,16.599999999999948,-16.599999999999948,-18.599999999999948,-20.599999999999948,2010
2010-08-18,SHORT,1.28363,1.28249,1.285525,1.28249,STOP,11.400000000001409,-11.400000000001409,-13.400000000001409,-15.400000000001409,2010
2010-08-20,LONG,1.28138,1.28316,1.2803149999999999,1.2803149999999999,TARGET,17.80000000000115,10.650000000000936,8.650000000000936,6.6500000000009365,2010
2010-08-23,SHORT,1.26925,1.2683,1.270785,1.2683,STOP,9.500000000000064,-9.500000000000064,-11.500000000000064,-13.500000000000064,2010
2010-08-24,SHORT,1.26224,1.26125,1.263385,1.26125,STOP,9.900000000000464,-9.900000000000464,-11.900000000000464,-13.900000000000464,2010
2010-08-26,LONG,1.27191,1.27447,1.2683550000000001,1.2683550000000001,TARGET,25.599999999998957,35.54999999999975,33.54999999999975,31.54999999999975,2010
2010-08-30,SHORT,1.27254,1.27101,1.27394,1.27101,STOP,15.300000000000313,-15.300000000000313,-17.300000000000313,-19.300000000000313,2010
2010-09-01,LONG,1.27116,1.27235,1.2688350000000002,1.27235,STOP,11.900000000000244,-11.900000000000244,-13.900000000000244,-15.900000000000244,2010
2010-09-02,SHORT,1.27856,1.27735,1.2796750000000001,1.2796750000000001,TARGET,12.099999999999334,11.150000000001992,9.150000000001992,7.150000000001992,2010
2010-09-03,LONG,1.28362,1.28451,1.28214,1.28451,STOP,8.900000000000574,-8.900000000000574,-10.900000000000574,-12.900000000000574,2010
2010-09-06,LONG,1.29068,1.29161,1.2887849999999998,1.2887849999999998,TARGET,9.299999999998754,18.95000000000202,16.95000000000202,14.95000000000202,2010
2010-09-08,LONG,1.27159,1.27329,1.26972,1.26972,TARGET,17.000000000000348,18.700000000000383,16.700000000000383,14.700000000000383,2010
2010-09-09,SHORT,1.26864,1.26618,1.27134,1.27134,TARGET,24.599999999999067,26.999999999999247,24.999999999999247,22.999999999999247,2010
2010-09-13,LONG,1.28059,1.28185,1.27828,1.28185,STOP,12.600000000000389,-12.600000000000389,-14.600000000000389,-16.60000000000039,2010
2010-09-14,LONG,1.28876,1.29099,1.28659,1.28659,TARGET,22.300000000001763,21.700000000000053,19.700000000000053,17.700000000000053,2010
2010-09-16,LONG,1.30147,1.30339,1.299345,1.30339,STOP,19.200000000001438,-19.200000000001438,-21.200000000001438,-23.200000000001438,2010
2010-09-17,LONG,1.31435,1.31587,1.310115,1.310115,TARGET,15.200000000001879,42.34999999999989,40.34999999999989,38.34999999999989,2010
2010-09-22,LONG,1.33115,1.33247,1.328,1.328,TARGET,13.199999999999878,31.49999999999986,29.49999999999986,27.49999999999986,2010
2010-09-23,SHORT,1.33847,1.33607,1.339455,1.33607,STOP,23.999999999999577,-23.999999999999577,-25.999999999999577,-27.999999999999577,2010
2010-09-27,SHORT,1.345,1.3431,1.34639,1.3431,STOP,19.000000000000128,-19.000000000000128,-21.000000000000128,-23.000000000000128,2010
2010-09-30,LONG,1.36316,1.36448,1.3600349999999999,1.36448,STOP,13.199999999999878,-13.199999999999878,-15.199999999999878,-17.19999999999988,2010
2010-10-06,LONG,1.38515,1.38704,1.3838949999999999,1.38704,STOP,18.899999999999473,-18.899999999999473,-20.899999999999473,-22.899999999999473,2010
2010-10-08,SHORT,1.39026,1.38874,1.393125,1.38874,STOP,15.199999999999658,-15.199999999999658,-17.19999999999966,-19.19999999999966,2010
2010-10-12,SHORT,1.38374,1.38277,1.385715,1.38277,STOP,9.699999999999154,-9.699999999999154,-11.699999999999154,-13.699999999999154,2010
2010-10-14,LONG,1.40801,1.40965,1.4027500000000002,1.40981,STOP,16.40000000000086,-18.000000000000238,-20.000000000000238,-22.000000000000238,2010
2010-10-18,SHORT,1.38618,1.38278,1.390655,1.390655,TARGET,34.000000000000696,44.750000000000064,42.750000000000064,40.750000000000064,2010
2010-10-19,SHORT,1.39033,1.38827,1.394485,1.394485,TARGET,20.600000000001728,41.54999999999909,39.54999999999909,37.54999999999909,2010
2010-10-22,SHORT,1.38888,1.38566,1.39282,1.39282,TARGET,32.2,39.400000000000546,37.400000000000546,35.400000000000546,2010
2010-10-25,LONG,1.40564,1.40747,1.4005,1.4005,TARGET,18.299999999999983,51.399999999999224,49.399999999999224,47.399999999999224,2010
2010-10-27,SHORT,1.38065,1.37686,1.383795,1.383795,TARGET,37.8999999999996,31.450000000001754,29.450000000001754,27.450000000001754,2010
2010-10-28,LONG,1.38194,1.38522,1.3798949999999999,1.3798949999999999,TARGET,32.79999999999949,20.450000000000745,18.450000000000745,16.450000000000745,2010
2010-11-03,LONG,1.4043,1.406,1.40164,1.40164,TARGET,16.999999999998128,26.600000000001067,24.600000000001067,22.600000000001067,2010
2010-11-08,SHORT,1.39206,1.39024,1.4000249999999999,1.39024,STOP,18.20000000000155,-18.20000000000155,-20.20000000000155,-22.20000000000155,2010
2010-11-09,SHORT,1.3843,1.38209,1.38649,1.38649,TARGET,22.100000000000453,21.899999999999142,19.899999999999142,17.899999999999142,2010
2010-11-11,SHORT,1.37598,1.37468,1.37894,1.37468,STOP,13.000000000000789,-13.000000000000789,-15.000000000000789,-17.00000000000079,2010
2010-11-17,LONG,1.35124,1.35263,1.349165,1.349165,TARGET,13.900000000000023,20.75000000000049,18.75000000000049,16.75000000000049,2010
2010-11-19,LONG,1.3683,1.36934,1.3645999999999998,1.36934,STOP,10.399999999999299,-10.399999999999299,-12.399999999999299,-14.399999999999299,2010
2010-11-22,SHORT,1.37403,1.37231,1.37529,1.37231,STOP,17.20000000000166,-17.20000000000166,-19.20000000000166,-21.20000000000166,2010
2010-11-25,SHORT,1.3309,1.32984,1.3332199999999998,1.32984,STOP,10.600000000000609,-10.600000000000609,-12.600000000000609,-14.600000000000609,2010
2010-11-26,SHORT,1.32729,1.32562,1.3306900000000002,1.32562,STOP,16.700000000000603,-16.700000000000603,-18.700000000000603,-20.700000000000603,2010
2010-12-02,LONG,1.31319,1.31629,1.3116050000000001,1.3116050000000001,TARGET,30.999999999998806,15.849999999999476,13.849999999999476,11.849999999999476,2010
2010-12-03,LONG,1.3224,1.32356,1.321275,1.32356,STOP,11.600000000000499,-11.600000000000499,-13.600000000000499,-15.600000000000499,2010
2010-12-07,LONG,1.3331,1.33714,1.331705,1.33714,STOP,40.40000000000043,-40.40000000000043,-42.40000000000043,-44.40000000000043,2010
2010-12-08,SHORT,1.32035,1.31798,1.32413,1.32413,TARGET,23.699999999999832,37.80000000000116,35.80000000000116,33.80000000000116,2010
2010-12-13,LONG,1.32012,1.32137,1.31933,1.32137,STOP,12.499999999999734,-12.499999999999734,-14.499999999999734,-16.499999999999734,2010
2010-12-15,SHORT,1.32963,1.32854,1.33258,1.32854,STOP,10.900000000000354,-10.900000000000354,-12.900000000000354,-14.900000000000354,2010
2010-12-16,LONG,1.32314,1.3242,1.32214,1.3242,STOP,10.600000000000609,-10.600000000000609,-12.600000000000609,-14.600000000000609,2010
2010-12-22,LONG,1.31417,1.31806,1.31199,1.31199,TARGET,38.89999999999949,21.800000000000708,19.800000000000708,17.800000000000708,2010
2010-12-23,SHORT,1.31029,1.30872,1.31201,1.30872,STOP,15.699999999998493,-15.699999999998493,-17.699999999998493,-19.699999999998493,2010
2010-12-24,LONG,1.3131,1.31341,1.31192,1.31341,STOP,3.1000000000003247,-3.1000000000003247,-5.100000000000325,-7.100000000000325,2010
2010-12-27,LONG,1.3158,1.31676,1.31192,1.31676,STOP,9.599999999998499,-9.599999999998499,-11.599999999998499,-13.599999999998499,2010
2010-12-29,LONG,1.31282,1.31457,1.3108300000000002,1.31457,STOP,17.499999999999183,-17.499999999999183,-19.499999999999183,-21.499999999999183,2010
2010-12-30,LONG,1.32554,1.32645,1.323885,1.32645,STOP,9.099999999999664,-9.099999999999664,-11.099999999999664,-13.099999999999664,2010
2011-01-03,SHORT,1.32761,1.32577,1.331725,1.331725,TARGET,18.400000000000638,41.15000000000091,39.15000000000091,37.15000000000091,2011
2011-01-05,SHORT,1.32679,1.32482,1.329405,1.32482,STOP,19.699999999998052,-19.699999999998052,-21.699999999998052,-23.699999999998052,2011
2011-01-06,SHORT,1.3134,1.31123,1.3149950000000001,1.31123,STOP,21.700000000000053,-21.700000000000053,-23.700000000000053,-25.700000000000053,2011
2011-01-07,SHORT,1.29859,1.29639,1.299955,1.29639,STOP,21.999999999999797,-21.999999999999797,-23.999999999999797,-25.999999999999797,2011
2011-01-12,LONG,1.30137,1.30207,1.2993649999999999,1.30207,STOP,7.0000000000014495,-7.0000000000014495,-9.00000000000145,-11.00000000000145,2011
2011-01-13,LONG,1.31327,1.31369,1.311175,1.31369,STOP,4.20000000000087,-4.20000000000087,-6.20000000000087,-8.20000000000087,2011
2011-01-20,LONG,1.34856,1.35119,1.3457,1.35119,STOP,26.299999999999102,-26.299999999999102,-28.299999999999102,-30.299999999999102,2011
2011-01-26,LONG,1.36901,1.3706,1.367995,1.3706,STOP,15.899999999999803,-15.899999999999803,-17.899999999999803,-19.899999999999803,2011
2011-01-28,SHORT,1.37039,1.36787,1.371955,1.371955,TARGET,25.200000000000777,15.650000000000386,13.650000000000386,11.650000000000386,2011
2011-01-31,LONG,1.36205,1.36279,1.359595,1.36279,STOP,7.399999999999629,-7.399999999999629,-9.399999999999629,-11.399999999999629,2011
2011-02-01,SHORT,1.37114,1.37004,1.3722699999999999,1.3722699999999999,TARGET,11.000000000001009,11.299999999998533,9.299999999998533,7.299999999998533,2011
2011-02-02,SHORT,1.38308,1.38132,1.38423,1.38423,TARGET,17.599999999999838,11.499999999999844,9.499999999999844,7.499999999999844,2011
2011-02-03,SHORT,1.37861,1.37815,1.379975,1.379975,TARGET,4.599999999999049,13.650000000000606,11.650000000000606,9.650000000000606,2011
2011-02-08,LONG,1.36279,1.36643,1.360875,1.36643,STOP,36.40000000000087,-36.40000000000087,-38.40000000000087,-40.40000000000087,2011
2011-02-11,SHORT,1.35551,1.35459,1.358615,1.35459,STOP,9.200000000000319,-9.200000000000319,-11.200000000000319,-13.200000000000319,2011
2011-02-15,SHORT,1.34802,1.34693,1.35028,1.35028,TARGET,10.900000000000354,22.599999999999287,20.599999999999287,18.599999999999287,2011
2011-02-17,SHORT,1.35538,1.3539,1.35787,1.3539,STOP,14.799999999999258,-14.799999999999258,-16.799999999999258,-18.799999999999258,2011
2011-02-18,SHORT,1.35924,1.35737,1.360775,1.35737,STOP,18.700000000000383,-18.700000000000383,-20.700000000000383,-22.700000000000383,2011
2011-02-21,SHORT,1.36672,1.3662,1.36891,1.36891,TARGET,5.199999999998539,21.900000000001363,19.900000000001363,17.900000000001363,2011
2011-02-24,SHORT,1.37459,1.3704,1.376055,1.376055,TARGET,41.89999999999916,14.650000000000496,12.650000000000496,10.650000000000496,2011
2011-02-25,SHORT,1.38089,1.38006,1.38219,1.38006,STOP,8.299999999998864,-8.299999999998864,-10.299999999998864,-12.299999999998864,2011
2011-02-28,LONG,1.37747,1.37838,1.3744399999999999,1.37838,STOP,9.099999999999664,-9.099999999999664,-11.099999999999664,-13.099999999999664,2011
2011-03-01,LONG,1.38282,1.38436,1.381485,1.38436,STOP,15.400000000000968,-15.400000000000968,-17.40000000000097,-19.40000000000097,2011
2011-03-02,LONG,1.37799,1.37895,1.376195,1.37895,STOP,9.599999999998499,-9.599999999998499,-11.599999999998499,-13.599999999998499,2011
2011-03-03,SHORT,1.38495,1.3837,1.38605,1.3837,STOP,12.499999999999734,-12.499999999999734,-14.499999999999734,-16.499999999999734,2011
2011-03-04,LONG,1.39631,1.3976,1.395735,1.3976,STOP,12.900000000000134,-12.900000000000134,-14.900000000000134,-16.900000000000134,2011
2011-03-07,SHORT,1.39655,1.39554,1.39775,1.39775,TARGET,10.099999999999554,12.000000000000899,10.000000000000899,8.000000000000899,2011
2011-03-09,LONG,1.38849,1.39078,1.3884850000000002,1.3884850000000002,TARGET,22.899999999999032,0.049999999998107114,-1.9500000000018929,-3.950000000001893,2011
2011-03-11,LONG,1.38286,1.3837,1.38158,1.3837,STOP,8.399999999999519,-8.399999999999519,-10.399999999999519,-12.399999999999519,2011
2011-03-14,SHORT,1.39159,1.39044,1.393135,1.393135,TARGET,11.500000000002064,15.449999999999076,13.449999999999076,11.449999999999076,2011
2011-03-18,LONG,1.40847,1.40999,1.403335,1.40999,STOP,15.199999999999658,-15.199999999999658,-17.19999999999966,-19.19999999999966,2011
2011-03-21,SHORT,1.4161,1.41566,1.4170099999999999,1.4170099999999999,TARGET,4.3999999999999595,9.099999999999664,7.099999999999664,5.099999999999664,2011
2011-03-23,LONG,1.41757,1.4196,1.4167100000000001,1.4196,STOP,20.299999999999763,-20.299999999999763,-22.299999999999763,-24.299999999999763,2011
2011-03-24,SHORT,1.40757,1.40653,1.4090250000000002,1.40653,STOP,10.399999999999299,-10.399999999999299,-12.399999999999299,-14.399999999999299,2011
2011-03-25,SHORT,1.41721,1.41532,1.41784,1.41532,STOP,18.900000000001693,-18.900000000001693,-20.900000000001693,-22.900000000001693,2011
2011-03-28,LONG,1.40679,1.4085,1.404845,1.404845,TARGET,17.100000000001003,19.450000000000855,17.450000000000855,15.450000000000855,2011
2011-04-01,SHORT,1.41548,1.41454,1.416465,1.416465,TARGET,9.40000000000163,9.850000000000136,7.850000000000136,5.850000000000136,2011
2011-04-05,SHORT,1.41856,1.41815,1.420855,1.41815,STOP,4.100000000000215,-4.100000000000215,-6.100000000000215,-8.100000000000215,2011
2011-04-08,LONG,1.43953,1.4421,1.4345750000000002,1.4421,STOP,25.699999999999612,-25.699999999999612,-27.699999999999612,-29.699999999999612,2011
2011-04-12,LONG,1.44342,1.44532,1.440655,1.44532,STOP,19.000000000000128,-19.000000000000128,-21.000000000000128,-23.000000000000128,2011
2011-04-13,LONG,1.44938,1.45179,1.44759,1.45179,STOP,24.100000000000232,-24.100000000000232,-26.100000000000232,-28.100000000000232,2011
2011-04-15,SHORT,1.44633,1.44419,1.448235,1.44419,STOP,21.399999999998087,-21.399999999998087,-23.399999999998087,-25.399999999998087,2011
2011-04-18,SHORT,1.43522,1.43026,1.43765,1.43026,STOP,49.59999999999853,-49.59999999999853,-51.59999999999853,-53.59999999999853,2011
2011-04-19,LONG,1.42409,1.42631,1.42251,1.42631,STOP,22.199999999998887,-22.199999999998887,-24.199999999998887,-26.199999999998887,2011
2011-04-21,LONG,1.46158,1.46409,1.45607,1.46409,STOP,25.0999999999979,-25.0999999999979,-27.0999999999979,-29.0999999999979,2011
2011-04-27,SHORT,1.46697,1.46561,1.4687649999999999,1.4687649999999999,TARGET,13.600000000000279,17.94999999999769,15.94999999999769,13.94999999999769,2011
2011-05-03,SHORT,1.47729,1.4754,1.4807649999999999,1.4807649999999999,TARGET,18.899999999999473,34.74999999999895,32.74999999999895,30.74999999999895,2011
2011-05-06,SHORT,1.45575,1.45222,1.45602,1.45602,TARGET,35.30000000000033,2.6999999999999247,0.6999999999999247,-1.3000000000000753,2011
2011-05-11,SHORT,1.43824,1.43671,1.440275,1.440275,TARGET,15.300000000000313,20.35000000000009,18.35000000000009,16.35000000000009,2011
2011-05-12,SHORT,1.41926,1.4184,1.421195,1.4184,STOP,8.599999999998609,-8.599999999998609,-10.599999999998609,-12.599999999998609,2011
2011-05-17,LONG,1.41699,1.42241,1.4159700000000002,1.4159700000000002,TARGET,54.199999999999804,10.199999999997988,8.199999999997988,6.1999999999979885,2011
2011-05-20,LONG,1.43309,1.43452,1.43152,1.43152,TARGET,14.300000000000423,15.700000000000713,13.700000000000713,11.700000000000713,2011
2011-05-24,LONG,1.40774,1.41021,1.4041299999999999,1.41021,STOP,24.699999999999722,-24.699999999999722,-26.699999999999722,-28.699999999999722,2011
2011-05-25,SHORT,1.40417,1.40129,1.406155,1.406155,TARGET,28.799999999999937,19.850000000001256,17.850000000001256,15.850000000001256,2011
2011-05-26,LONG,1.41859,1.41957,1.4128349999999998,1.41957,STOP,9.799999999999809,-9.799999999999809,-11.799999999999809,-13.799999999999809,2011
2011-05-31,LONG,1.44029,1.44129,1.436095,1.44129,STOP,9.999999999998899,-9.999999999998899,-11.999999999998899,-13.999999999998899,2011
2011-06-01,LONG,1.44365,1.44474,1.442215,1.442215,TARGET,10.899999999998133,14.350000000000751,12.350000000000751,10.350000000000751,2011
2011-06-03,SHORT,1.44754,1.44671,1.44942,1.44671,STOP,8.300000000001084,-8.300000000001084,-10.300000000001084,-12.300000000001084,2011
2011-06-06,SHORT,1.46244,1.46166,1.46394,1.46166,STOP,7.800000000000029,-7.800000000000029,-9.80000000000003,-11.80000000000003,2011
2011-06-09,LONG,1.46304,1.46457,1.4609100000000002,1.4609100000000002,TARGET,15.300000000000313,21.299999999997432,19.299999999997432,17.299999999997432,2011
2011-06-13,LONG,1.43544,1.43615,1.43396,1.43615,STOP,7.099999999999884,-7.099999999999884,-9.099999999999884,-11.099999999999884,2011
2011-06-16,SHORT,1.40898,1.40731,1.414485,1.414485,TARGET,16.699999999998383,55.05000000000093,53.05000000000093,51.05000000000093,2011
2011-06-20,SHORT,1.42259,1.41912,1.42535,1.42535,TARGET,34.70000000000084,27.599999999998737,25.599999999998737,23.599999999998737,2011
2011-06-24,SHORT,1.42365,1.41969,1.4254,1.4254,TARGET,39.600000000001856,17.499999999999183,15.499999999999183,13.499999999999183,2011
2011-06-27,LONG,1.41513,1.4172,1.412885,1.412885,TARGET,20.700000000000163,22.450000000000525,20.450000000000525,18.450000000000525,2011
2011-06-28,SHORT,1.42714,1.42539,1.4293550000000002,1.4293550000000002,TARGET,17.500000000001403,22.15000000000078,20.15000000000078,18.15000000000078,2011
2011-07-01,LONG,1.45239,1.45432,1.449635,1.449635,TARGET,19.299999999999873,27.55000000000063,25.55000000000063,23.55000000000063,2011
2011-07-05,SHORT,1.44715,1.44623,1.45091,1.44623,STOP,9.200000000000319,-9.200000000000319,-11.200000000000319,-13.200000000000319,2011
2011-07-18,SHORT,1.40572,1.40379,1.408865,1.40379,STOP,19.299999999999873,-19.299999999999873,-21.299999999999873,-23.299999999999873,2011
2011-07-20,LONG,1.41695,1.41914,1.415445,1.41914,STOP,21.900000000001363,-21.900000000001363,-23.900000000001363,-25.900000000001363,2011
2011-07-21,LONG,1.42738,1.4291,1.425595,1.425595,TARGET,17.199999999999438,17.850000000001476,15.850000000001476,13.850000000001476,2011
2011-07-22,LONG,1.44121,1.44373,1.43983,1.43983,TARGET,25.199999999998557,13.800000000001589,11.800000000001589,9.800000000001589,2011
2011-07-25,SHORT,1.43467,1.4329,1.437365,1.437365,TARGET,17.699999999998273,26.95000000000114,24.95000000000114,22.95000000000114,2011
